"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"28","FC = 0.99, SFT = 0.003","2020-05-29 20:00:00","2020-05-31 01:00:00",957.33814902634,29.5,32.4521406449607,"0.99","0.003","storm_10"
"29","FC = 0.99, SFT = 0.003","2020-06-03 09:30:00","2020-06-03 14:30:00",142.901988647188,5.5,25.9821797540341,"0.99","0.003","storm_11"
"30","FC = 0.99, SFT = 0.003","2020-06-04 18:00:00","2020-06-07 12:00:00",4367.21359147285,66.5,65.6723848341781,"0.99","0.003","storm_12"
"31","FC = 0.99, SFT = 0.003","2020-06-07 17:00:00","2020-06-07 22:00:00",79.7189313465189,5.5,14.4943511539125,"0.99","0.003","storm_13"
"32","FC = 0.99, SFT = 0.003","2020-06-10 18:30:00","2020-06-10 23:30:00",169.955236771473,5.5,30.9009521402678,"0.99","0.003","storm_14"
"33","FC = 0.98, SFT = 0.003","2020-04-08 01:00:00","2020-04-08 10:00:00",379.409639897075,9.5,39.937856831271,"0.98","0.003","storm_1"
"34","FC = 0.98, SFT = 0.003","2020-04-09 11:00:00","2020-04-09 14:00:00",56.3843042668072,3.5,16.1098012190878,"0.98","0.003","storm_2"
"35","FC = 0.98, SFT = 0.003","2020-04-13 01:00:00","2020-04-15 03:00:00",1377.91012026098,50.5,27.285348916059,"0.98","0.003","storm_3"
"36","FC = 0.98, SFT = 0.003","2020-04-17 22:00:00","2020-04-18 12:00:00",509.848073580408,14.5,35.1619361089937,"0.98","0.003","storm_4"
"37","FC = 0.98, SFT = 0.003","2020-04-24 07:30:00","2020-04-24 12:00:00",78.4213833291277,5,15.6842766658255,"0.98","0.003","storm_5"
"38","FC = 0.98, SFT = 0.003","2020-04-26 08:30:00","2020-04-27 23:30:00",1074.57017653826,39.5,27.2043082667913,"0.98","0.003","storm_6"
"39","FC = 0.98, SFT = 0.003","2020-04-30 10:30:00","2020-05-04 11:00:00",16798.0751142571,97,173.176032105743,"0.98","0.003","storm_7"
"40","FC = 0.98, SFT = 0.003","2020-05-06 15:30:00","2020-05-06 20:30:00",84.7028824489893,5.5,15.4005240816344,"0.98","0.003","storm_8"
"41","FC = 0.98, SFT = 0.003","2020-05-08 15:30:00","2020-05-09 02:30:00",254.331792702669,11.5,22.1158080611017,"0.98","0.003","storm_9"
"42","FC = 0.98, SFT = 0.003","2020-05-29 20:00:00","2020-05-30 14:00:00",772.359111055092,18.5,41.7491411381131,"0.98","0.003","storm_10"
"43","FC = 0.98, SFT = 0.003","2020-06-03 09:30:00","2020-06-03 14:00:00",136.360974708701,5,27.2721949417402,"0.98","0.003","storm_11"
"44","FC = 0.98, SFT = 0.003","2020-06-04 18:00:00","2020-06-07 02:00:00",3608.60158451566,56.5,63.8690545931976,"0.98","0.003","storm_12"
"45","FC = 0.98, SFT = 0.003","2020-06-07 17:30:00","2020-06-07 20:00:00",38.9651148406354,3,12.9883716135451,"0.98","0.003","storm_13"
"46","FC = 0.98, SFT = 0.003","2020-06-10 18:30:00","2020-06-10 23:00:00",157.868168120085,5,31.5736336240169,"0.98","0.003","storm_14"
"47","FC = 0.99, SFT = 0.05","2020-04-30 12:00:00","2020-05-01 18:00:00",15689.4880494402,30.5,514.409444243942,"0.99","0.05","storm_1"
"48","FC = 0.99, SFT = 0.05","2020-06-04 19:00:00","2020-06-04 23:30:00",1483.07071479732,5,296.614142959463,"0.99","0.05","storm_2"
"49","FC = 0.98, SFT = 0.05","2020-04-30 12:00:00","2020-05-01 13:30:00",13622.3971385376,26,523.938351482216,"0.98","0.05","storm_1"
"50","FC = 0.98, SFT = 0.05","2020-06-04 19:00:00","2020-06-04 23:30:00",1474.99383723052,5,294.998767446104,"0.98","0.05","storm_2"
