"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"21","FC = 0.99, SFT = 0.1","2015-07-01 13:00:00","2015-07-04 02:15:00",199480.960321757,57,3499.66597055714,"0.99","0.1","storm_21"
"22","FC = 0.99, SFT = 0.1","2015-07-05 17:45:00","2015-07-05 22:45:00",3078.69425543855,5.25,586.417953416867,"0.99","0.1","storm_22"
"23","FC = 0.99, SFT = 0.1","2015-07-08 06:30:00","2015-07-09 20:00:00",57994.9440894287,37.75,1536.28990965374,"0.99","0.1","storm_23"
"24","FC = 0.99, SFT = 0.1","2015-07-18 07:15:00","2015-07-21 05:15:00",264470.674885211,70.25,3764.70711580371,"0.99","0.1","storm_24"
"25","FC = 0.99, SFT = 0.1","2015-07-21 15:45:00","2015-07-23 23:30:00",214744.043925342,56,3834.71507009539,"0.99","0.1","storm_25"
"26","FC = 0.99, SFT = 0.1","2015-07-24 17:30:00","2015-07-25 00:45:00",3341.12081243628,7.5,445.482774991503,"0.99","0.1","storm_26"
"27","FC = 0.99, SFT = 0.1","2015-07-25 22:00:00","2015-07-26 04:30:00",2994.04889427634,6.75,443.562799152051,"0.99","0.1","storm_27"
"28","FC = 0.99, SFT = 0.1","2015-07-28 00:45:00","2015-07-29 06:00:00",53637.5544564766,29.5,1818.22218496531,"0.99","0.1","storm_28"
"29","FC = 0.99, SFT = 0.1","2015-07-30 21:45:00","2015-07-31 14:15:00",12691.6722025883,16.75,757.711773288855,"0.99","0.1","storm_29"
"30","FC = 0.99, SFT = 0.1","2015-08-11 17:30:00","2015-08-12 21:00:00",14719.3214764719,27.75,530.425999152142,"0.99","0.1","storm_30"
"31","FC = 0.99, SFT = 0.1","2015-09-08 09:00:00","2015-09-09 00:45:00",8245.82696601938,16,515.364185376211,"0.99","0.1","storm_31"
"32","FC = 0.99, SFT = 0.1","2015-09-09 10:45:00","2015-09-09 18:45:00",3653.48551863512,8.25,442.84672953153,"0.99","0.1","storm_32"
"33","FC = 0.99, SFT = 0.1","2015-09-14 04:30:00","2015-09-14 07:15:00",1105.72192068699,3,368.573973562329,"0.99","0.1","storm_33"
"34","FC = 0.99, SFT = 0.1","2015-09-14 10:00:00","2015-09-15 16:15:00",25960.9125340857,30.5,851.177460133959,"0.99","0.1","storm_34"
"35","FC = 0.99, SFT = 0.1","2015-09-30 07:15:00","2015-10-02 04:15:00",102506.277028941,45.25,2265.33208903737,"0.99","0.1","storm_35"
"36","FC = 0.99, SFT = 0.1","2015-10-09 20:30:00","2015-10-11",20436.471545626,27.75,736.449425067604,"0.99","0.1","storm_36"
"37","FC = 0.99, SFT = 0.1","2015-10-28 20:45:00","2015-10-31 03:45:00",152977.89943451,55.25,2768.83075899565,"0.99","0.1","storm_37"
"38","FC = 0.99, SFT = 0.1","2015-11-01 20:30:00","2015-11-02 09:15:00",5952.93577848799,13,457.918136806769,"0.99","0.1","storm_38"
"39","FC = 0.99, SFT = 0.1","2015-11-13 08:15:00","2015-11-15 07:45:00",80204.3655024714,47.75,1679.67257596799,"0.99","0.1","storm_39"
"40","FC = 0.99, SFT = 0.1","2015-11-20 01:30:00","2015-11-20 14:30:00",85238.8994004654,13.25,6433.12448305399,"0.99","0.1","storm_40"
"41","FC = 0.98, SFT = 0.1","2015-04-08 17:45:00","2015-04-09 04:00:00",4876.96066579452,10.5,464.472444361383,"0.98","0.1","storm_1"
"42","FC = 0.98, SFT = 0.1","2015-04-09 14:45:00","2015-04-12 06:45:00",173373.837787465,64.25,2698.42549085548,"0.98","0.1","storm_2"
"43","FC = 0.98, SFT = 0.1","2015-04-12 17:30:00","2015-04-13 06:45:00",11568.1613351926,13.5,856.900839643894,"0.98","0.1","storm_3"
"44","FC = 0.98, SFT = 0.1","2015-04-13 17:00:00","2015-04-16 05:45:00",73198.2085206177,61,1199.97063148554,"0.98","0.1","storm_4"
"45","FC = 0.98, SFT = 0.1","2015-04-17 18:15:00","2015-04-18 04:45:00",4413.38661768639,10.75,410.54759234292,"0.98","0.1","storm_5"
"46","FC = 0.98, SFT = 0.1","2015-04-20 11:45:00","2015-04-22 12:15:00",111731.359433248,48.75,2291.92532170766,"0.98","0.1","storm_6"
"47","FC = 0.98, SFT = 0.1","2015-04-22 18:30:00","2015-04-25 10:45:00",80357.2446144231,64.5,1245.84875371199,"0.98","0.1","storm_7"
"48","FC = 0.98, SFT = 0.1","2015-04-27 12:15:00","2015-04-29 01:00:00",24758.2437069398,37,669.141721809184,"0.98","0.1","storm_8"
"49","FC = 0.98, SFT = 0.1","2015-04-30 14:45:00","2015-05-01 03:45:00",7074.37470103995,13.25,533.9150717766,"0.98","0.1","storm_9"
"50","FC = 0.98, SFT = 0.1","2015-05-11 03:30:00","2015-05-11 13:30:00",4438.78057180462,10.25,433.05176310289,"0.98","0.1","storm_10"
"51","FC = 0.98, SFT = 0.1","2015-05-11 17:30:00","2015-05-13 08:45:00",27312.51217537,39.5,691.456004439747,"0.98","0.1","storm_11"
"52","FC = 0.98, SFT = 0.1","2015-05-27 20:30:00","2015-05-28 09:45:00",16183.0946785403,13.5,1198.74775396595,"0.98","0.1","storm_12"
"53","FC = 0.98, SFT = 0.1","2015-05-30 23:30:00","2015-06-04 15:15:00",340457.050515061,112,3039.79509388447,"0.98","0.1","storm_13"
"54","FC = 0.98, SFT = 0.1","2015-06-06 02:45:00","2015-06-06 23:15:00",16998.4923126273,20.75,819.204448801314,"0.98","0.1","storm_14"
"55","FC = 0.98, SFT = 0.1","2015-06-08 13:45:00","2015-06-12 03:15:00",456921.263558776,85.75,5328.52785491284,"0.98","0.1","storm_15"
"56","FC = 0.98, SFT = 0.1","2015-06-12 20:30:00","2015-06-15 04:00:00",282015.50675826,55.75,5058.57411225579,"0.98","0.1","storm_16"
"57","FC = 0.98, SFT = 0.1","2015-06-16 13:00:00","2015-06-18 02:15:00",77253.5638923142,37.5,2060.09503712838,"0.98","0.1","storm_17"
"58","FC = 0.98, SFT = 0.1","2015-06-19 00:15:00","2015-06-20 14:45:00",70543.5842468935,38.75,1820.47959346822,"0.98","0.1","storm_18"
"59","FC = 0.98, SFT = 0.1","2015-06-21 08:30:00","2015-06-25 23:45:00",563664.202331512,111.5,5055.28432584316,"0.98","0.1","storm_19"
"60","FC = 0.98, SFT = 0.1","2015-06-28 11:00:00","2015-06-29 12:45:00",23077.3220591771,26,887.58930996835,"0.98","0.1","storm_20"
"61","FC = 0.98, SFT = 0.1","2015-07-01 13:00:00","2015-07-03 18:30:00",166060.703491011,49.25,3371.79093382763,"0.98","0.1","storm_21"
"62","FC = 0.98, SFT = 0.1","2015-07-03 21:30:00","2015-07-04 01:00:00",2049.97821841586,3.75,546.66085824423,"0.98","0.1","storm_22"
"63","FC = 0.98, SFT = 0.1","2015-07-05 18:15:00","2015-07-05 21:45:00",2026.7596451609,3.75,540.469238709572,"0.98","0.1","storm_23"
"64","FC = 0.98, SFT = 0.1","2015-07-08 06:30:00","2015-07-09 08:30:00",44901.208525722,26.25,1710.52222955131,"0.98","0.1","storm_24"
"65","FC = 0.98, SFT = 0.1","2015-07-18 07:15:00","2015-07-19 04:00:00",31552.5570199486,21,1502.50271523565,"0.98","0.1","storm_25"
"66","FC = 0.98, SFT = 0.1","2015-07-19 08:45:00","2015-07-21 05:00:00",185793.74675397,44.5,4175.14037649372,"0.98","0.1","storm_26"
"67","FC = 0.98, SFT = 0.1","2015-07-21 15:45:00","2015-07-23 21:15:00",182846.032131259,53.75,3401.78664430249,"0.98","0.1","storm_27"
"68","FC = 0.98, SFT = 0.1","2015-07-25 22:30:00","2015-07-26 00:15:00",757.240793685415,2,378.620396842707,"0.98","0.1","storm_28"
"69","FC = 0.98, SFT = 0.1","2015-07-28 00:45:00","2015-07-29 02:00:00",45520.5786381086,25.5,1785.12073090622,"0.98","0.1","storm_29"
"70","FC = 0.98, SFT = 0.1","2015-07-30 21:45:00","2015-07-31 08:45:00",9389.80921169243,11.25,834.649707705994,"0.98","0.1","storm_30"
"71","FC = 0.98, SFT = 0.1","2015-08-11 18:15:00","2015-08-12 07:45:00",7201.95028658642,13.75,523.77820266083,"0.98","0.1","storm_31"
"72","FC = 0.98, SFT = 0.1","2015-09-08 09:15:00","2015-09-08 21:30:00",6115.79583597559,12.5,489.263666878047,"0.98","0.1","storm_32"
"73","FC = 0.98, SFT = 0.1","2015-09-14 11:30:00","2015-09-15 08:45:00",17874.7481205397,21.5,831.383633513475,"0.98","0.1","storm_33"
"74","FC = 0.98, SFT = 0.1","2015-09-30 07:45:00","2015-10-01 21:30:00",82128.2151211331,38,2161.26881897719,"0.98","0.1","storm_34"
"75","FC = 0.98, SFT = 0.1","2015-10-09 20:45:00","2015-10-10 16:00:00",13941.2689700082,19.5,714.93687025683,"0.98","0.1","storm_35"
"76","FC = 0.98, SFT = 0.1","2015-10-28 20:45:00","2015-10-30 23:45:00",121218.837953988,51.25,2365.24561861439,"0.98","0.1","storm_36"
"77","FC = 0.98, SFT = 0.1","2015-11-01 20:45:00","2015-11-02 04:15:00",3539.99101478092,7.75,456.77303416528,"0.98","0.1","storm_37"
"78","FC = 0.98, SFT = 0.1","2015-11-13 08:45:00","2015-11-14 23:45:00",57900.9027324665,39.25,1475.18223522208,"0.98","0.1","storm_38"
"79","FC = 0.98, SFT = 0.1","2015-11-20 01:30:00","2015-11-20 14:30:00",79341.1712139072,13.25,5988.01292180432,"0.98","0.1","storm_39"
"80","FC = 0.99, SFT = 3","2015-06-01 15:00:00","2015-06-01 21:00:00",74626.7585693854,6.25,11940.2813711017,"0.99","3","storm_1"
"81","FC = 0.99, SFT = 3","2015-06-09 19:30:00","2015-06-10 13:45:00",404115.621174851,18.5,21844.087631073,"0.99","3","storm_2"
"82","FC = 0.99, SFT = 3","2015-06-13 00:30:00","2015-06-13 13:15:00",220613.214657414,13,16970.2472813396,"0.99","3","storm_3"
"83","FC = 0.99, SFT = 3","2015-06-22 01:00:00","2015-06-22 20:00:00",496052.979967968,19.25,25768.985972362,"0.99","3","storm_4"
"84","FC = 0.99, SFT = 3","2015-07-01 18:15:00","2015-07-02 00:15:00",80259.9758277719,6.25,12841.5961324435,"0.99","3","storm_5"
"85","FC = 0.99, SFT = 3","2015-07-19 22:30:00","2015-07-20 01:30:00",36212.1065470294,3.25,11142.1866298552,"0.99","3","storm_6"
"86","FC = 0.99, SFT = 3","2015-07-21 19:00:00","2015-07-22 03:45:00",115763.804660823,9,12862.6449623137,"0.99","3","storm_7"
"87","FC = 0.98, SFT = 3","2015-06-09 19:45:00","2015-06-10 12:15:00",339618.376020181,16.75,20275.7239415034,"0.98","3","storm_1"
"88","FC = 0.98, SFT = 3","2015-06-13 00:30:00","2015-06-13 12:15:00",194579.354754046,12,16214.9462295039,"0.98","3","storm_2"
"89","FC = 0.98, SFT = 3","2015-06-22 01:00:00","2015-06-22 18:30:00",422722.112816724,17.75,23815.3302995338,"0.98","3","storm_3"
"90","FC = 0.98, SFT = 3","2015-07-01 18:15:00","2015-07-01 23:30:00",68788.4194718158,5.5,12506.985358512,"0.98","3","storm_4"
"91","FC = 0.98, SFT = 3","2015-07-21 19:00:00","2015-07-22 02:45:00",99403.5319300639,8,12425.441491258,"0.98","3","storm_5"
"92","FC = 0.99, SFT = 4.8","2015-06-09 21:45:00","2015-06-10 11:45:00",345580.210551397,14.25,24251.242845712,"0.99","4.8","storm_1"
"93","FC = 0.99, SFT = 4.8","2015-06-13 04:15:00","2015-06-13 11:00:00",134430.161896088,7,19204.3088422983,"0.99","4.8","storm_2"
"94","FC = 0.99, SFT = 4.8","2015-06-22 02:15:00","2015-06-22 17:45:00",446211.353877379,15.75,28330.8796112622,"0.99","4.8","storm_3"
"95","FC = 0.98, SFT = 4.8","2015-06-09 22:00:00","2015-06-10 10:15:00",279098.984610143,12.5,22327.9187688114,"0.98","4.8","storm_1"
"96","FC = 0.98, SFT = 4.8","2015-06-13 04:45:00","2015-06-13 09:00:00",82203.3443798395,4.5,18267.4098621866,"0.98","4.8","storm_2"
"97","FC = 0.98, SFT = 4.8","2015-06-22 02:30:00","2015-06-22 16:15:00",370098.735329394,14,26435.6239520996,"0.98","4.8","storm_3"
