"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id","water_yield_mm","constit_yield_mm"
"306","FC = 0.98, SFT = 0.1",2015-04-17,"2015-04-17 12:15:00",2062.33916961613,4.75,434.176667287607,0.98,"0.1","storm_20",0.0428760742123936,0.0428760742123936
"307","FC = 0.98, SFT = 0.1",2015-04-20,"2015-04-20 19:30:00",4911.312542252,10.25,479.152443146537,0.98,"0.1","storm_21",0.102106289859709,0.102106289859709
"308","FC = 0.98, SFT = 0.1",2015-04-21,"2015-04-22 08:30:00",37616.4283434223,27.75,1355.54696733053,0.98,"0.1","storm_22",0.782046327306077,0.782046327306077
"309","FC = 0.98, SFT = 0.1",2015-04-22,"2015-04-23 15:45:00",28631.2679773576,22.75,1258.51727373,0.98,"0.1","storm_23",0.595244656493921,0.595244656493921
"310","FC = 0.98, SFT = 0.1",2015-05-10,"2015-05-11 06:30:00",7500.46970188478,11.75,638.337846968918,0.98,"0.1","storm_24",0.155934921037106,0.155934921037106
"311","FC = 0.98, SFT = 0.1",2015-05-11,"2015-05-12 16:00:00",24015.1943206515,24.5,980.212013087816,0.98,"0.1","storm_25",0.499276389202734,0.499276389202734
"312","FC = 0.98, SFT = 0.1",2015-05-30,"2015-05-31 19:15:00",29426.396294181,25,1177.05585176724,0.98,"0.1","storm_26",0.611775390731414,0.611775390731414
"313","FC = 0.98, SFT = 0.1",2015-06-01,"2015-06-02 09:00:00",47834.2266437461,33.25,1438.62335770665,0.98,"0.1","storm_27",0.994474566398048,0.994474566398048
"314","FC = 0.98, SFT = 0.1",2015-06-05,"2015-06-06 10:30:00",13360.729600776,14.75,905.812176323796,0.98,"0.1","storm_28",0.277769846169979,0.277769846169979
"315","FC = 0.98, SFT = 0.1",2015-06-08,"2015-06-25 07:15:00",19514.2964084806,17.25,1131.26355991192,0.98,"0.1","storm_29",0.40570262803494,0.40570262803494
"316","FC = 0.98, SFT = 0.1",2015-06-28,"2015-06-29 18:30:00",61264.295143249,39.25,1560.87376161144,0.98,"0.1","storm_30",1.27368596971412,1.27368596971412
"317","FC = 0.98, SFT = 0.1",2015-07-01,"2015-07-03 11:45:00",308973.197737435,51.75,5970.49657463642,0.98,"0.1","storm_31",6.42355920452047,6.42355920452047
"318","FC = 0.98, SFT = 0.1",2015-07-04,"2015-07-05 13:00:00",19327.23636124,19,1017.22296638105,0.98,"0.1","storm_32",0.401813645763824,0.401813645763824
"319","FC = 0.98, SFT = 0.1",2015-08-11,"2015-08-12 11:00:00",22198.0194388432,26,853.769978417047,0.98,"0.1","storm_33",0.461497285630836,0.461497285630836
"320","FC = 0.98, SFT = 0.1",2015-08-21,"2015-08-21 18:15:00",14384.1962615533,13.75,1046.12336447661,0.98,"0.1","storm_34",0.299047739325433,0.299047739325433
"321","FC = 0.98, SFT = 0.1",2015-09-13,"2015-09-14 09:00:00",18239.0700094633,16.25,1122.40430827467,0.98,"0.1","storm_35",0.379190644687387,0.379190644687387
"322","FC = 0.98, SFT = 0.1",2015-09-29,"2015-10-01 16:30:00",156698.003452787,46,3406.47833593015,0.98,"0.1","storm_36",3.25775474953819,3.25775474953819
"323","FC = 0.98, SFT = 0.1",2015-10-09,"2015-10-10 01:15:00",20822.1001999916,19.25,1081.66754285671,0.98,"0.1","storm_37",0.432891896049722,0.432891896049722
"324","FC = 0.98, SFT = 0.1",2015-10-28,"2015-10-30 13:15:00",106324.047376513,46.75,2274.31117382916,0.98,"0.1","storm_38",2.21047915543686,2.21047915543686
"325","FC = 0.98, SFT = 0.1",2015-10-31,"2015-10-31 09:45:00",2768.08938307038,6.5,425.859905087751,0.98,"0.1","storm_39",0.057548635822669,0.057548635822669
"326","FC = 0.98, SFT = 0.1",2015-11-12,"2015-11-13 11:15:00",9566.53647116176,14.5,659.761135942191,0.98,"0.1","storm_40",0.198888492123945,0.198888492123945
"327","FC = 0.98, SFT = 0.1",2016-03-28,"2016-03-29 14:15:00",31237.8259716336,27.75,1125.68742240121,0.98,"0.1","storm_41",0.649435051385315,0.649435051385315
"328","FC = 0.98, SFT = 0.1",2016-03-29,"2016-03-30 08:00:00",3487.44714918644,8.5,410.287899904287,0.98,"0.1","storm_42",0.0725040987356848,0.0725040987356848
"329","FC = 0.98, SFT = 0.1",2016-04-07,"2016-04-09 04:15:00",25280.8296865588,31.75,796.246604301066,0.98,"0.1","storm_43",0.525588974772533,0.525588974772533
"330","FC = 0.98, SFT = 0.1",2016-04-26,"2016-04-27 03:00:00",6202.09740922004,12.75,486.439012487846,0.98,"0.1","storm_44",0.128941734079419,0.128941734079419
"331","FC = 0.98, SFT = 0.1",2016-05-02,"2016-05-03 06:00:00",14960.3011556684,16,935.018822229277,0.98,"0.1","storm_45",0.311024972051319,0.311024972051319
"332","FC = 0.98, SFT = 0.1",2016-05-08,"2016-05-08 23:15:00",13208.9390322965,14.25,926.943089985718,0.98,"0.1","storm_46",0.274614117095561,0.274614117095561
"333","FC = 0.98, SFT = 0.1",2016-05-29,"2016-05-30 03:30:00",4061.48009830242,7.25,560.204151489989,0.98,"0.1","storm_47",0.084438255681963,0.084438255681963
"334","FC = 0.98, SFT = 0.1",2016-06-05,"2016-06-06 09:30:00",36250.6072467999,20.75,1747.01721671325,0.98,"0.1","storm_48",0.753650878311849,0.753650878311849
"335","FC = 0.98, SFT = 0.1",2016-07-14,"2016-07-14 21:45:00",2297.12629006778,4.5,510.472508903951,0.98,"0.1","storm_49",0.0477573033278125,0.0477573033278125
"336","FC = 0.98, SFT = 0.1",2016-08-16,"2016-08-17 10:45:00",8937.22404403984,13,687.478772618449,0.98,"0.1","storm_50",0.185805073680662,0.185805073680662
"337","FC = 0.98, SFT = 0.1",2016-10-22,"2016-10-23 13:15:00",18178.6034048573,29,626.848393270943,0.98,"0.1","storm_51",0.377933542720527,0.377933542720527
"338","FC = 0.98, SFT = 0.1",2016-11-03,"2016-11-04 02:00:00",6028.57184562045,11.75,513.069944308123,0.98,"0.1","storm_52",0.125334134004583,0.125334134004583
"339","FC = 0.98, SFT = 0.1",2016-11-20,"2016-11-21 06:45:00",12798.3055595754,17.25,741.930757076836,0.98,"0.1","storm_53",0.266077038660612,0.266077038660612
"340","FC = 0.98, SFT = 0.1",2016-11-30,"2016-12-01 20:45:00",7876.06828783034,9,875.118698647815,0.98,"0.1","storm_54",0.163743623447616,0.163743623447616
"341","FC = 0.98, SFT = 0.1",2018-04-13,"2018-04-15 04:30:00",70505.5751668989,33.25,2120.46842607215,0.98,"0.1","storm_55",1.4658123735322,1.4658123735322
"342","FC = 0.98, SFT = 0.1",2018-04-16,"2018-04-18 11:45:00",167155.597045376,48,3482.40827177867,0.98,"0.1","storm_56",3.47516833774171,3.47516833774171
"343","FC = 0.98, SFT = 0.1",2018-04-22,"2018-04-22 07:45:00",1782.02342718186,4.5,396.005206040413,0.98,"0.1","storm_57",0.037048304099415,0.037048304099415
"344","FC = 0.98, SFT = 0.1",2018-04-23,"2018-04-23 07:30:00",1736.82665618019,4.5,385.961479151154,0.98,"0.1","storm_58",0.0361086622906485,0.0361086622906485
"345","FC = 0.98, SFT = 0.1",2018-04-25,"2018-04-27 09:00:00",80672.2770323718,42.5,1898.1712242911,0.98,"0.1","storm_59",1.67717831668133,1.67717831668133
"346","FC = 0.98, SFT = 0.1",2018-04-29,"2018-05-01 13:00:00",139783.542188214,54,2588.58411459656,0.98,"0.1","storm_60",2.90610274819573,2.90610274819573
"347","FC = 0.98, SFT = 0.1",2018-05-04,"2018-05-05 13:45:00",29695.3163671191,18.5,1605.15223606049,0.98,"0.1","storm_61",0.61736624463865,0.61736624463865
"348","FC = 0.98, SFT = 0.1",2018-05-15,"2018-05-16 03:45:00",19087.4902392141,17.75,1075.35156277262,0.98,"0.1","storm_62",0.396829318902579,0.396829318902579
"349","FC = 0.98, SFT = 0.1",2018-05-22,"2018-05-23 09:45:00",10065.5677127782,14.25,706.355628966889,0.98,"0.1","storm_63",0.20926336201202,0.20926336201202
"350","FC = 0.98, SFT = 0.1",2018-06-02,"2018-06-02 09:15:00",4150.04248875012,6.5,638.468075192326,0.98,"0.1","storm_64",0.0862794696205846,0.0862794696205846
"351","FC = 0.98, SFT = 0.1",2018-06-04,"2018-06-04 18:15:00",5757.81631650341,10.25,561.738177219845,0.98,"0.1","storm_65",0.119705120925227,0.119705120925227
"352","FC = 0.98, SFT = 0.1",2018-06-18,"2018-06-19 18:15:00",109462.334199617,29,3774.56324826265,0.98,"0.1","storm_66",2.27572420373424,2.27572420373424
"353","FC = 0.98, SFT = 0.1",2018-06-27,"2018-06-29",8356.85192359764,10.25,815.302626692452,0.98,"0.1","storm_67",0.17373912523072,0.17373912523072
"354","FC = 0.98, SFT = 0.1",2018-07-25,"2018-07-26 13:45:00",55004.4371273098,17,3235.55512513587,0.98,"0.1","storm_68",1.14354339142016,1.14354339142016
"355","FC = 0.98, SFT = 0.1",2018-08-07,"2018-08-08 03:30:00",4708.57957184808,7.75,607.55865443201,0.98,"0.1","storm_69",0.0978914671901887,0.0978914671901887
"356","FC = 0.98, SFT = 0.1",2018-08-15,"2018-08-16 02:30:00",2678.15367419436,5.5,486.937031671701,0.98,"0.1","storm_70",0.0556788705653712,0.0556788705653712
"357","FC = 0.98, SFT = 0.1",2018-08-16,"2018-08-16 08:15:00",2175.48850599727,5,435.097701199455,0.98,"0.1","storm_71",0.0452284512681346,0.0452284512681346
"358","FC = 0.98, SFT = 0.1",2018-08-18,"2018-08-18 11:15:00",6323.13643852601,11,574.830585320546,0.98,"0.1","storm_72",0.131458138015094,0.131458138015094
"359","FC = 0.98, SFT = 0.1",2018-09-06,"2018-09-06 14:15:00",2348.32259570487,4,587.080648926217,0.98,"0.1","storm_73",0.0488216755863798,0.0488216755863798
"360","FC = 0.98, SFT = 0.1",2018-09-11,"2018-09-11 14:45:00",17826.4981527716,14.25,1250.98232651029,0.98,"0.1","storm_74",0.370613267209389,0.370613267209389
"361","FC = 0.98, SFT = 0.1",2018-09-21,"2018-09-21 20:30:00",12653.4065119897,12.75,992.424040156053,0.98,"0.1","storm_75",0.26306458444885,0.26306458444885
"362","FC = 0.98, SFT = 0.1",2018-09-26,"2018-09-27 07:30:00",27452.5276203491,15.75,1743.01762668883,0.98,"0.1","storm_76",0.570738619965678,0.570738619965678
"363","FC = 0.98, SFT = 0.1",2018-10-02,"2018-10-03 13:45:00",28178.4590077531,27.25,1034.07189019277,0.98,"0.1","storm_77",0.585830748601935,0.585830748601935
"364","FC = 0.98, SFT = 0.1",2018-10-11,"2018-10-12 12:30:00",55490.9691889677,30.25,1834.41220459397,0.98,"0.1","storm_78",1.15365840309704,1.15365840309704
"365","FC = 0.98, SFT = 0.1",2018-10-27,"2018-10-28 08:30:00",13705.5405710102,17.25,794.524091073057,0.98,"0.1","storm_79",0.284938473409776,0.284938473409776
"366","FC = 0.98, SFT = 0.1",2018-11-01,"2018-11-02 21:00:00",48253.3621939957,23.75,2031.7205134314,0.98,"0.1","storm_80",1.00318840320157,1.00318840320157
"367","FC = 0.98, SFT = 0.1",2018-11-03,"2018-11-05 06:30:00",126616.7559763,53,2388.99539577924,0.98,"0.1","storm_81",2.63236498911226,2.63236498911226
"368","FC = 0.98, SFT = 0.1",2018-11-06,"2018-11-07 05:00:00",9048.70835124516,14.5,624.048851810011,0.98,"0.1","storm_82",0.188122834745222,0.188122834745222
"369","FC = 0.98, SFT = 0.1",2018-11-09,"2018-11-11 03:15:00",31957.7195475449,30.25,1056.45353876181,0.98,"0.1","storm_83",0.664401653795111,0.664401653795111
"370","FC = 0.98, SFT = 0.1",2018-11-13,"2018-11-14 19:15:00",36163.0370584734,35.25,1025.90176052407,0.98,"0.1","storm_84",0.751830292275954,0.751830292275954
"371","FC = 0.98, SFT = 0.1",2018-11-14,"2018-11-16 06:00:00",450666.408624794,34,13254.8943713175,0.98,"0.1","storm_85",9.36936400467347,9.36936400467347
"372","FC = 0.996, SFT = 0.12",2014-07-27,"2014-07-28 06:45:00",9940.96170527205,12.5,795.276936421764,0.996,"0.12","storm_1",0.206672800525407,0.206672800525407
"373","FC = 0.996, SFT = 0.12",2014-07-28,"2014-07-29 17:30:00",59205.9493436397,32,1850.18591698874,0.996,"0.12","storm_2",1.23089291774719,1.23089291774719
"374","FC = 0.996, SFT = 0.12",2014-07-31,"2014-07-31 22:15:00",3487.03419620261,6.25,557.925471392417,0.996,"0.12","storm_3",0.0724955134345656,0.0724955134345656
"375","FC = 0.996, SFT = 0.12",2014-08-13,"2014-08-14 17:00:00",34047.2505129542,24.75,1375.64648537189,0.996,"0.12","storm_4",0.707843046007364,0.707843046007364
"376","FC = 0.996, SFT = 0.12",2014-09-06,"2014-09-07 02:15:00",7603.12170069906,12.25,620.662995975433,0.996,"0.12","storm_5",0.158069058226592,0.158069058226592
"377","FC = 0.996, SFT = 0.12",2014-10-04,"2014-10-05 13:30:00",25078.5586875122,22.5,1114.60260833388,0.996,"0.12","storm_6",0.521383756497136,0.521383756497136
"378","FC = 0.996, SFT = 0.12",2014-10-16,"2014-10-17 11:15:00",26318.9393356811,23.75,1108.16586676552,0.996,"0.12","storm_7",0.547171295960105,0.547171295960105
"379","FC = 0.996, SFT = 0.12",2014-10-18,"2014-10-19 12:15:00",14458.2146235986,22.75,635.525917520817,0.996,"0.12","storm_8",0.300586582611197,0.300586582611197
"380","FC = 0.996, SFT = 0.12",2014-10-23,"2014-10-24 18:45:00",16978.5637501715,24.5,693.002602047814,0.996,"0.12","storm_9",0.352984693350758,0.352984693350758
"381","FC = 0.996, SFT = 0.12",2014-11-07,"2014-11-08 19:00:00",9833.9855757844,13.25,742.187590625238,0.996,"0.12","storm_10",0.204448764569322,0.204448764569322
"382","FC = 0.996, SFT = 0.12",2015-04-07,"2015-04-08 11:30:00",14209.9905433541,19.5,728.717463761748,0.996,"0.12","storm_11",0.29542599882233,0.29542599882233
"383","FC = 0.996, SFT = 0.12",2015-04-08,"2015-04-12 08:00:00",81568.9408587541,91.25,893.906201191826,0.996,"0.12","storm_12",1.69581997627347,1.69581997627347
"384","FC = 0.996, SFT = 0.12",2015-04-12,"2015-04-13 08:00:00",4797.58301755137,9.25,518.657623519067,0.996,"0.12","storm_13",0.0997418506767436,0.0997418506767436
"385","FC = 0.996, SFT = 0.12",2015-04-14,"2015-04-14 13:30:00",5103.2713761264,9.25,551.705013635287,0.996,"0.12","storm_14",0.106097118006786,0.106097118006786
"386","FC = 0.996, SFT = 0.12",2015-04-14,"2015-04-15 08:15:00",8202.26377162608,14.25,575.59745765797,0.996,"0.12","storm_15",0.17052523433734,0.17052523433734
"387","FC = 0.996, SFT = 0.12",2015-04-16,"2015-04-16 08:15:00",4101.11752446612,8,512.639690558265,0.996,"0.12","storm_16",0.0852623185959692,0.0852623185959692
"388","FC = 0.996, SFT = 0.12",2015-04-17,"2015-04-17 12:15:00",2309.93950049747,4.75,486.30305273631,0.996,"0.12","storm_17",0.0480236902390327,0.0480236902390327
"389","FC = 0.996, SFT = 0.12",2015-04-18,"2015-04-18 07:45:00",1959.17474096346,4.25,460.982291991402,0.996,"0.12","storm_18",0.0407312835959139,0.0407312835959139
"390","FC = 0.996, SFT = 0.12",2015-04-20,"2015-04-21 01:15:00",7260.1127793455,13.5,537.786131803371,0.996,"0.12","storm_19",0.150937895620489,0.150937895620489
"391","FC = 0.996, SFT = 0.12",2015-04-21,"2015-04-24 19:15:00",127058.195914303,87,1460.43903349774,0.996,"0.12","storm_20",2.64154253460089,2.64154253460089
"392","FC = 0.996, SFT = 0.12",2015-04-24,"2015-04-25 08:30:00",4962.59100128054,10.75,461.636372212144,0.996,"0.12","storm_21",0.103172370088993,0.103172370088993
"393","FC = 0.996, SFT = 0.12",2015-04-27,"2015-04-28 07:30:00",3986.11813518696,8.5,468.955074727877,0.996,"0.12","storm_22",0.0828714789020157,0.0828714789020157
"394","FC = 0.996, SFT = 0.12",2015-05-10,"2015-05-11 09:45:00",8307.79583846047,12.75,651.591830467488,0.996,"0.12","storm_23",0.172719248200841,0.172719248200841
"395","FC = 0.996, SFT = 0.12",2015-05-11,"2015-05-13 11:15:00",50063.0794062117,44,1137.79725923208,0.996,"0.12","storm_24",1.0408124616676,1.0408124616676
"396","FC = 0.996, SFT = 0.12",2015-05-30,"2015-06-03 07:15:00",134986.215408234,85,1588.07312244981,0.996,"0.12","storm_25",2.80636622470341,2.80636622470341
"397","FC = 0.996, SFT = 0.12",2015-06-05,"2015-06-06 13:00:00",16270.3380663275,17.25,943.208003845074,0.996,"0.12","storm_26",0.338260666659616,0.338260666659616
"398","FC = 0.996, SFT = 0.12",2015-06-08,"2015-06-26 10:00:00",39453.5221574684,44,896.670958124281,0.996,"0.12","storm_27",0.820239545893314,0.820239545893314
"399","FC = 0.996, SFT = 0.12",2015-06-28,"2015-06-30 09:00:00",101265.086107805,53.75,1884.00160200567,0.996,"0.12","storm_28",2.10530324548451,2.10530324548451
"400","FC = 0.996, SFT = 0.12",2015-07-01,"2015-07-03 15:45:00",388196.132161506,56,6932.07378859831,0.996,"0.12","storm_29",8.07060565824336,8.07060565824336
"401","FC = 0.996, SFT = 0.12",2015-07-04,"2015-07-06 10:15:00",38387.4251580413,40.25,953.724848646988,0.996,"0.12","storm_30",0.798075367111045,0.798075367111045
"402","FC = 0.996, SFT = 0.12",2015-07-06,"2015-07-22 19:45:00",3143.58675931895,6,523.931126553159,0.996,"0.12","storm_31",0.0653552340814751,0.0653552340814751
"403","FC = 0.996, SFT = 0.12",2015-08-11,"2015-08-13 04:45:00",39754.2461506837,43.25,919.173321403091,0.996,"0.12","storm_32",0.826491603964318,0.826491603964318
"404","FC = 0.996, SFT = 0.12",2015-08-21,"2015-08-21 22:00:00",18140.2710418323,17.5,1036.58691667613,0.996,"0.12","storm_33",0.377136612096306,0.377136612096306
"405","FC = 0.996, SFT = 0.12",2015-09-13,"2015-09-14 15:00:00",25610.1528389471,22.25,1151.01810512122,0.996,"0.12","storm_34",0.53243560995732,0.53243560995732
"406","FC = 0.996, SFT = 0.12",2015-09-29,"2015-10-02 10:30:00",231878.840353861,64,3623.10688052908,0.996,"0.12","storm_35",4.82076591172269,4.82076591172269
"407","FC = 0.996, SFT = 0.12",2015-10-09,"2015-10-10 14:15:00",34410.2098878686,32.25,1066.98325233701,0.996,"0.12","storm_36",0.715388978957767,0.715388978957767
"408","FC = 0.996, SFT = 0.12",2015-10-17,"2015-10-18 06:00:00",3457.67677178069,7.25,476.920934038716,0.996,"0.12","storm_37",0.0718851719704926,0.0718851719704926
"409","FC = 0.996, SFT = 0.12",2015-10-28,"2015-10-31 12:00:00",167065.457524502,66,2531.29481097731,0.996,"0.12","storm_38",3.47329433522874,3.47329433522874
"410","FC = 0.996, SFT = 0.12",2015-10-31,"2015-10-31 23:30:00",2156.06113442018,4.75,453.907607246353,0.996,"0.12","storm_39",0.0448245558091513,0.0448245558091513
"411","FC = 0.996, SFT = 0.12",2015-11-13,"2015-11-13 16:30:00",11536.8494053526,16.75,688.767128677767,0.996,"0.12","storm_40",0.239851338988619,0.239851338988619
"412","FC = 0.996, SFT = 0.12",2015-11-17,"2015-11-17 10:00:00",4180.58521256948,8.5,491.833554419939,0.996,"0.12","storm_41",0.086914453483773,0.086914453483773
"413","FC = 0.996, SFT = 0.12",2015-11-17,"2015-11-18 06:45:00",5376.39874710946,11,488.763522464497,0.996,"0.12","storm_42",0.111775441727847,0.111775441727847
"414","FC = 0.996, SFT = 0.12",2016-03-25,"2016-03-26 03:15:00",4285.44721507407,9,476.160801674897,0.996,"0.12","storm_43",0.0890945366959267,0.0890945366959267
"415","FC = 0.996, SFT = 0.12",2016-03-28,"2016-03-30 09:15:00",56236.536515403,46.5,1209.38788205168,0.996,"0.12","storm_44",1.16915876331399,1.16915876331399
"416","FC = 0.996, SFT = 0.12",2016-04-07,"2016-04-09 12:00:00",40617.2966863282,39.5,1028.28599205894,0.996,"0.12","storm_45",0.844434442543205,0.844434442543205
"417","FC = 0.996, SFT = 0.12",2016-04-26,"2016-04-27 07:30:00",10213.5559273652,17.25,592.09019868784,0.996,"0.12","storm_46",0.212340040069964,0.212340040069964
"418","FC = 0.996, SFT = 0.12",2016-05-02,"2016-05-03 14:15:00",25092.6908390722,25,1003.70763356289,0.996,"0.12","storm_47",0.521677564221876,0.521677564221876
"419","FC = 0.996, SFT = 0.12",2016-05-08,"2016-05-09 08:15:00",20126.8850565382,23,875.081958979921,0.996,"0.12","storm_48",0.418438358763788,0.418438358763788
"420","FC = 0.996, SFT = 0.12",2016-05-15,"2016-05-15 10:00:00",2311.36420179003,4.75,486.602989850532,0.996,"0.12","storm_49",0.0480533098085245,0.0480533098085245
"421","FC = 0.996, SFT = 0.12",2016-05-29,"2016-05-30 03:45:00",4543.46273444495,7.5,605.795031259327,0.996,"0.12","storm_50",0.0944586847077953,0.0944586847077953
"422","FC = 0.996, SFT = 0.12",2016-06-05,"2016-06-06 14:45:00",44834.831307634,26,1724.41658875515,0.996,"0.12","storm_51",0.932117075002786,0.932117075002786
"423","FC = 0.996, SFT = 0.12",2016-07-10,"2016-07-10 12:45:00",3254.71792107526,6,542.452986845876,0.996,"0.12","storm_52",0.0676656532448078,0.0676656532448078
"424","FC = 0.996, SFT = 0.12",2016-07-14,"2016-07-14 21:45:00",2412.30762356983,4.25,567.601793781136,0.996,"0.12","storm_53",0.0501519256459423,0.0501519256459423
"425","FC = 0.996, SFT = 0.12",2016-08-16,"2016-08-17 12:00:00",10646.7832702724,14,760.484519305172,0.996,"0.12","storm_54",0.221346845535809,0.221346845535809
"426","FC = 0.996, SFT = 0.12",2016-10-22,"2016-10-23 15:15:00",28336.9798939012,31,914.096125609715,0.996,"0.12","storm_55",0.589126401120606,0.589126401120606
"427","FC = 0.996, SFT = 0.12",2016-10-29,"2016-10-29 17:15:00",2637.4417241424,4.75,555.250889293138,0.996,"0.12","storm_56",0.0548324682773889,0.0548324682773889
"428","FC = 0.996, SFT = 0.12",2016-11-03,"2016-11-04 03:30:00",7933.82879944785,13.25,598.7795320338,0.996,"0.12","storm_57",0.164944465684987,0.164944465684987
"429","FC = 0.996, SFT = 0.12",2016-11-04,"2016-11-04 09:30:00",2664.24502235063,5.5,484.408185881933,0.996,"0.12","storm_58",0.0553897094043791,0.0553897094043791
"430","FC = 0.996, SFT = 0.12",2016-11-20,"2016-11-21 17:00:00",21616.5927572768,27.5,786.057918446428,0.996,"0.12","storm_59",0.449409412833197,0.449409412833197
"431","FC = 0.996, SFT = 0.12",2016-11-30,"2016-12-01 23:30:00",10080.9897150093,11.75,857.956571490153,0.996,"0.12","storm_60",0.209583985759029,0.209583985759029
"432","FC = 0.996, SFT = 0.12",2018-04-13,"2018-04-19 12:45:00",402985.839095947,142,2837.92844433766,0.996,"0.12","storm_61",8.37808397288871,8.37808397288871
"433","FC = 0.996, SFT = 0.12",2018-04-19,"2018-04-21 08:30:00",20671.1744770984,40,516.779361927461,0.996,"0.12","storm_62",0.429754147133024,0.429754147133024
"434","FC = 0.996, SFT = 0.12",2018-04-21,"2018-04-22 08:00:00",4476.95498030727,8.5,526.700585918502,0.996,"0.12","storm_63",0.0930759871165752,0.0930759871165752
"435","FC = 0.996, SFT = 0.12",2018-04-23,"2018-04-23 07:45:00",2961.1023496433,6.25,473.776375942929,0.996,"0.12","storm_64",0.0615613794104637,0.0615613794104637
"436","FC = 0.996, SFT = 0.12",2018-04-25,"2018-04-28 08:15:00",130695.816858232,65.75,1987.76907769175,0.996,"0.12","storm_65",2.7171687496514,2.7171687496514
"437","FC = 0.996, SFT = 0.12",2018-04-29,"2018-05-02 05:00:00",208542.549070593,70.75,2947.59786672216,0.996,"0.12","storm_66",4.33560393078155,4.33560393078155
"438","FC = 0.996, SFT = 0.12",2018-05-04,"2018-05-06 03:15:00",41521.7270707555,32,1297.55397096111,0.996,"0.12","storm_67",0.863237569038576,0.863237569038576
"439","FC = 0.996, SFT = 0.12",2018-05-15,"2018-05-16 10:00:00",26127.1707856811,23.25,1123.74928110456,0.996,"0.12","storm_68",0.543184423818734,0.543184423818734
"440","FC = 0.996, SFT = 0.12",2018-05-22,"2018-05-23 12:15:00",12777.3960050812,16.5,774.387636671587,0.996,"0.12","storm_69",0.265642328587966,0.265642328587966
"441","FC = 0.996, SFT = 0.12",2018-06-02,"2018-06-02 09:30:00",4576.4550323294,6.75,677.993338122874,0.996,"0.12","storm_70",0.0951445952667234,0.0951445952667234
"442","FC = 0.996, SFT = 0.12",2018-06-04,"2018-06-04 19:30:00",7096.78979940629,11.25,630.825759947225,0.996,"0.12","storm_71",0.147542407472064,0.147542407472064
"443","FC = 0.996, SFT = 0.12",2018-06-18,"2018-06-20 05:45:00",132153.266479712,39.25,3366.96220330476,0.996,"0.12","storm_72",2.74746915758236,2.74746915758236
"444","FC = 0.996, SFT = 0.12",2018-06-27,"2018-06-29 03:30:00",10735.4811804347,13.75,780.762267667978,0.996,"0.12","storm_73",0.223190876932114,0.223190876932114
"445","FC = 0.996, SFT = 0.12",2018-07-25,"2018-07-26 16:45:00",62345.7576037445,20,3117.28788018723,0.996,"0.12","storm_74",1.29616959675145,1.29616959675145
"446","FC = 0.996, SFT = 0.12",2018-08-07,"2018-08-08 03:45:00",5137.23344650994,8,642.154180813743,0.996,"0.12","storm_75",0.106803190156132,0.106803190156132
"447","FC = 0.996, SFT = 0.12",2018-08-16,"2018-08-16 08:45:00",4676.84850432884,9,519.649833814316,0.996,"0.12","storm_76",0.0972317776367743,0.0972317776367743
"448","FC = 0.996, SFT = 0.12",2018-08-18,"2018-08-18 13:00:00",8493.08211325686,12.75,666.124087314263,0.996,"0.12","storm_77",0.176571353705964,0.176571353705964
"449","FC = 0.996, SFT = 0.12",2018-09-11,"2018-09-11 17:00:00",21132.3917040482,16.5,1280.75101236656,0.996,"0.12","storm_78",0.439342862870025,0.439342862870025
"450","FC = 0.996, SFT = 0.12",2018-09-21,"2018-09-21 22:15:00",15052.7823473833,14.5,1038.12292050919,0.996,"0.12","storm_79",0.312947657949756,0.312947657949756
"451","FC = 0.996, SFT = 0.12",2018-09-26,"2018-09-27 11:30:00",33609.6222666509,19.75,1701.75302615954,0.996,"0.12","storm_80",0.698744745668419,0.698744745668419
"452","FC = 0.996, SFT = 0.12",2018-09-28,"2018-09-28 11:15:00",3912.95646205288,6.5,601.99330185429,0.996,"0.12","storm_81",0.0813504461965257,0.0813504461965257
"453","FC = 0.996, SFT = 0.12",2018-10-02,"2018-10-03 21:15:00",44084.2953640101,35,1259.55129611457,0.996,"0.12","storm_82",0.916513417131187,0.916513417131187
"454","FC = 0.996, SFT = 0.12",2018-10-11,"2018-10-12 22:00:00",74183.3431792371,39.5,1878.05932099334,0.996,"0.12","storm_83",1.54227324696959,1.54227324696959
"455","FC = 0.996, SFT = 0.12",2018-10-27,"2018-10-28 17:30:00",21189.5000709574,26,814.9807719599,0.996,"0.12","storm_84",0.440530147005352,0.440530147005352
"456","FC = 0.996, SFT = 0.12",2018-11-01,"2018-11-05 08:45:00",253999.7694917,83.25,3051.04828218258,0.996,"0.12","storm_85",5.28066048839292,5.28066048839292
"457","FC = 0.996, SFT = 0.12",2018-11-06,"2018-11-07 08:30:00",11194.2137917113,16.25,688.87469487454,0.996,"0.12","storm_86",0.232727937457615,0.232727937457615
"458","FC = 0.996, SFT = 0.12",2018-11-09,"2018-11-11 15:45:00",52574.0185679166,42.5,1237.0357310098,0.996,"0.12","storm_87",1.09301493904193,1.09301493904193
"459","FC = 0.996, SFT = 0.12",2018-11-11,"2018-11-12 09:30:00",8422.50639985685,17.5,481.28607999182,0.996,"0.12","storm_88",0.175104083157107,0.175104083157107
