"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id","water_yield_mm"
"170","FC = 0.98, SFT = 0.098",2014-09-02,"2014-09-03 20:15:00",102355.033997654,24,4264.79308323559,0.98,"0.098","storm_11",2.12796328477451
"171","FC = 0.98, SFT = 0.098",2014-09-06,"2014-09-07 07:30:00",15691.1554751451,15.5,1012.33261129968,0.98,"0.098","storm_12",0.326219448547715
"172","FC = 0.98, SFT = 0.098",2014-09-22,"2014-09-23 02:00:00",49858.0326428484,26,1917.61664010955,0.98,"0.098","storm_13",1.03654953519435
"173","FC = 0.98, SFT = 0.098",2014-10-04,"2014-10-05 21:15:00",75920.557814196,24.75,3067.49728542206,0.98,"0.098","storm_14",1.57838997534711
"174","FC = 0.98, SFT = 0.098",2014-10-07,"2014-10-07 22:15:00",4192.8228804584,8.25,508.220955207079,0.98,"0.098","storm_15",0.0871688748536051
"175","FC = 0.98, SFT = 0.098",2014-10-08,"2014-10-09 05:30:00",22904.6345636127,20.75,1103.83781029459,0.98,"0.098","storm_16",0.476187828765337
"176","FC = 0.98, SFT = 0.098",2014-10-16,"2014-10-18 09:30:00",173519.359706634,45.25,3834.68198246704,0.98,"0.098","storm_17",3.60747109577201
"177","FC = 0.98, SFT = 0.098",2014-10-18,"2014-10-20 20:00:00",189609.244376667,53.5,3544.09802573209,0.98,"0.098","storm_18",3.94198013257104
"178","FC = 0.98, SFT = 0.098",2014-10-21,"2014-10-23 06:15:00",41960.4224038288,36.25,1157.52889389872,0.98,"0.098","storm_19",0.872358054133654
"179","FC = 0.98, SFT = 0.098",2014-10-23,"2014-10-25 12:15:00",142413.568645517,45.25,3147.26118553629,0.98,"0.098","storm_20",2.96078105292135
"180","FC = 0.98, SFT = 0.098",2014-10-25,"2014-10-26 08:45:00",10033.8574037103,12.25,819.090400302878,0.98,"0.098","storm_21",0.20860410402724
"181","FC = 0.98, SFT = 0.098",2014-10-26,"2014-10-27",4350.27510484627,7.25,600.037945496038,0.98,"0.098","storm_22",0.0904423098720639
"182","FC = 0.98, SFT = 0.098",2014-10-27,"2014-10-28 23:00:00",97325.5132569459,43.75,2224.58316015876,0.98,"0.098","storm_23",2.02339944401135
"183","FC = 0.98, SFT = 0.098",2014-10-29,"2014-10-30 01:30:00",11114.5901284659,21,529.266196593616,0.98,"0.098","storm_24",0.231072559843366
"184","FC = 0.98, SFT = 0.098",2014-11-10,"2015-04-16 06:45:00",209683.761006737,37.75,5554.53671541024,0.98,"0.098","storm_25",4.3593297506598
"185","FC = 0.98, SFT = 0.098",2015-04-16,"2015-04-18 06:15:00",76816.2193546396,47,1634.3876458434,0.98,"0.098","storm_26",1.59701079739375
"186","FC = 0.98, SFT = 0.098",2015-04-18,"2015-04-20 09:30:00",51153.301381684,44,1162.57503140191,0.98,"0.098","storm_27",1.06347819920341
"187","FC = 0.98, SFT = 0.098",2015-04-20,"2015-04-22 07:00:00",97308.5130359678,44.25,2199.0624414908,0.98,"0.098","storm_28",2.02304600906378
"188","FC = 0.98, SFT = 0.098",2015-04-22,"2015-04-25",117406.011169609,55.25,2124.99567727799,0.98,"0.098","storm_29",2.44087341308958
"189","FC = 0.98, SFT = 0.098",2015-04-25,"2015-04-25 19:45:00",4455.9958293166,10.75,414.511239936428,0.98,"0.098","storm_30",0.0926402459317381
"190","FC = 0.98, SFT = 0.098",2015-04-26,"2015-04-29 10:30:00",142727.455312044,71,2010.24584946541,0.98,"0.098","storm_31",2.96730676324416
"191","FC = 0.98, SFT = 0.098",2015-04-29,"2015-04-30 10:15:00",58862.6729160763,21.75,2706.32978924489,0.98,"0.098","storm_32",1.22375619368142
"192","FC = 0.98, SFT = 0.098",2015-04-30,"2015-05-01 10:15:00",65418.5072860077,22.25,2940.15763083181,0.98,"0.098","storm_33",1.36005212652823
"193","FC = 0.98, SFT = 0.098",2015-05-01,"2015-05-02 10:00:00",57162.584703094,21.75,2628.16481393536,0.98,"0.098","storm_34",1.18841132438865
"194","FC = 0.98, SFT = 0.098",2015-05-02,"2015-05-03 10:00:00",68336.0960041484,22.75,3003.78443974279,0.98,"0.098","storm_35",1.4207088566351
"195","FC = 0.98, SFT = 0.098",2015-05-03,"2015-05-04 10:15:00",70663.2030587453,22.25,3175.87429477507,0.98,"0.098","storm_36",1.46908946068077
"196","FC = 0.98, SFT = 0.098",2015-05-04,"2015-05-06 10:00:00",152543.846498445,46.5,3280.51282792355,0.98,"0.098","storm_37",3.17138974009242
"197","FC = 0.98, SFT = 0.098",2015-05-06,"2015-05-07 08:30:00",15677.5478941404,16.75,935.9730086054,0.98,"0.098","storm_38",0.325936546655726
"198","FC = 0.98, SFT = 0.098",2015-05-07,"2015-05-08 06:45:00",12173.9471913704,15.75,772.949028023517,0.98,"0.098","storm_39",0.253096615205206
"199","FC = 0.98, SFT = 0.098",2015-05-08,"2015-05-09 04:45:00",8002.35477914078,12.25,653.253451358431,0.98,"0.098","storm_40",0.166369122227459
"200","FC = 0.98, SFT = 0.098",2015-05-10,"2015-05-11 11:30:00",29005.1561813771,19.5,1487.44390673729,0.98,"0.098","storm_41",0.60301780002863
"201","FC = 0.98, SFT = 0.098",2015-05-11,"2015-05-14 11:45:00",161945.187993093,67.75,2390.33487812683,0.98,"0.098","storm_42",3.36684382522023
"202","FC = 0.98, SFT = 0.098",2015-05-16,"2015-05-17 12:15:00",21648.5595489651,14.75,1467.69895247221,0.98,"0.098","storm_43",0.450074003096988
"203","FC = 0.98, SFT = 0.098",2015-05-27,"2015-05-30 14:00:00",283194.817635115,71,3988.65940331148,0.98,"0.098","storm_44",5.88762614626019
"204","FC = 0.98, SFT = 0.098",2015-05-30,"2015-06-04 11:45:00",296630.309910565,109.25,2715.15157812874,0.98,"0.098","storm_45",6.16695030999095
"205","FC = 0.98, SFT = 0.098",2015-06-05,"2015-06-06 19:45:00",42195.5501996615,23.25,1814.86237417899,0.98,"0.098","storm_46",0.877246365897329
"206","FC = 0.98, SFT = 0.098",2015-06-08,"2015-06-12 08:30:00",300155.380702966,96.25,3118.497461849,0.98,"0.098","storm_47",6.24023660505127
"207","FC = 0.98, SFT = 0.098",2015-06-12,"2015-06-15 11:45:00",242963.548685236,66,3681.26588917024,0.98,"0.098","storm_48",5.05121722838328
"208","FC = 0.98, SFT = 0.098",2015-06-16,"2015-06-17 16:30:00",98055.177841282,28.75,3410.6148814359,0.98,"0.098","storm_49",2.03856918588944
"209","FC = 0.98, SFT = 0.098",2015-06-17,"2015-06-17 22:00:00",2015.89698284067,4.75,424.399364808562,0.98,"0.098","storm_50",0.0419105401837977
"210","FC = 0.98, SFT = 0.098",2015-06-18,"2015-06-18 09:30:00",3659.53376018311,9.25,395.625271371147,0.98,"0.098","storm_51",0.0760817829559898
"211","FC = 0.98, SFT = 0.098",2015-06-18,"2015-06-19 20:15:00",28252.8382944899,21,1345.37325211857,0.98,"0.098","storm_52",0.587377095519541
"212","FC = 0.98, SFT = 0.098",2015-06-21,"2015-06-21 22:00:00",22574.621293266,18.5,1220.249799636,0.98,"0.098","storm_53",0.469326846013846
"213","FC = 0.98, SFT = 0.098",2015-06-22,"2015-06-23 05:45:00",146351.748852744,29.75,4919.38651605861,0.98,"0.098","storm_54",3.04265590130444
"214","FC = 0.98, SFT = 0.098",2015-06-23,"2015-06-24 15:45:00",49078.9556828757,31.5,1558.06208517066,0.98,"0.098","storm_55",1.02035250899949
"215","FC = 0.98, SFT = 0.098",2015-06-25,"2015-06-25 10:15:00",3738.21182111933,9,415.356869013259,0.98,"0.098","storm_56",0.0777175014785724
"216","FC = 0.98, SFT = 0.098",2015-06-28,"2015-06-29 08:45:00",38377.3881981283,26.75,1434.66871768704,0.98,"0.098","storm_57",0.797866698505787
"217","FC = 0.98, SFT = 0.098",2015-06-29,"2015-06-30 05:30:00",11555.8086568886,19.75,585.104235791826,0.98,"0.098","storm_58",0.240245502222215
"218","FC = 0.98, SFT = 0.098",2015-07-01,"2015-07-02 21:30:00",114380.248607298,33.75,3389.04440317921,0.98,"0.098","storm_59",2.37796774651348
"219","FC = 0.98, SFT = 0.098",2015-07-04,"2015-07-05 14:00:00",41094.9910394004,19.5,2107.43543791797,0.98,"0.098","storm_60",0.854365718074853
"220","FC = 0.98, SFT = 0.098",2015-07-08,"2015-07-09 12:00:00",93140.5853721334,31.25,2980.49873190827,0.98,"0.098","storm_61",1.93639470628136
"221","FC = 0.98, SFT = 0.098",2015-07-15,"2015-07-16 04:30:00",105236.040384492,27.25,3861.87304163274,0.98,"0.098","storm_62",2.18785946745306
"222","FC = 0.98, SFT = 0.098",2015-07-18,"2015-07-19 03:30:00",93834.7889425489,22,4265.21767920677,0.98,"0.098","storm_63",1.95082721294281
"223","FC = 0.98, SFT = 0.098",2015-07-19,"2015-07-21 10:30:00",206792.74327738,50.5,4094.90580747288,0.98,"0.098","storm_64",4.29922543196217
"224","FC = 0.98, SFT = 0.098",2015-07-21,"2015-07-23 14:30:00",188883.547140805,48,3935.07389876677,0.98,"0.098","storm_65",3.9268928719502
"225","FC = 0.98, SFT = 0.098",2015-07-23,"2015-07-24 04:15:00",3071.89138656309,6.25,491.502621850094,0.98,"0.098","storm_66",0.0638646857913324
"226","FC = 0.98, SFT = 0.098",2015-07-24,"2015-07-24 18:45:00",3938.77329992277,9,437.641477769196,0.98,"0.098","storm_67",0.0818871787925731
"227","FC = 0.98, SFT = 0.098",2015-07-28,"2015-07-28 14:00:00",25968.7579520321,14,1854.91128228801,0.98,"0.098","storm_68",0.539891017713765
"228","FC = 0.98, SFT = 0.098",2015-07-30,"2015-07-31 02:00:00",8116.78097770563,10.75,755.049393274943,0.98,"0.098","storm_69",0.168748045274545
"229","FC = 0.98, SFT = 0.098",2015-08-01,"2015-08-02 00:15:00",10391.285949054,11.75,884.364761621616,0.98,"0.098","storm_70",0.216035050915883
"230","FC = 0.98, SFT = 0.098",2015-08-03,"2015-08-04 07:00:00",28482.293709881,16,1780.14335686756,0.98,"0.098","storm_71",0.592147478375905
"231","FC = 0.98, SFT = 0.098",2015-08-04,"2015-08-05 10:00:00",15470.370520091,21.75,711.281403222575,0.98,"0.098","storm_72",0.321629324742017
"232","FC = 0.98, SFT = 0.098",2015-08-05,"2015-08-07 12:15:00",141363.820847521,50,2827.27641695041,0.98,"0.098","storm_73",2.93895677437673
"233","FC = 0.98, SFT = 0.098",2015-08-11,"2015-08-14 12:30:00",271799.166044406,74.5,3648.31095361619,0.98,"0.098","storm_74",5.65071031277352
"234","FC = 0.98, SFT = 0.098",2015-08-14,"2015-08-15 15:00:00",24924.0342440182,20.75,1201.15827682016,0.98,"0.098","storm_75",0.518171190104329
"235","FC = 0.98, SFT = 0.098",2015-09-14,"2015-09-15 16:30:00",152592.181603207,40.75,3744.59341357564,0.98,"0.098","storm_76",3.17239462792531
"236","FC = 0.98, SFT = 0.098",2015-09-20,"2015-09-20 11:30:00",3592.85824941146,7.25,495.566655091236,0.98,"0.098","storm_77",0.0746955977008621
"237","FC = 0.98, SFT = 0.098",2015-09-29,"2015-10-02 09:45:00",206099.810697149,48.25,4271.49866729842,0.98,"0.098","storm_78",4.28481934921307
"238","FC = 0.98, SFT = 0.098",2015-10-09,"2015-10-10 18:30:00",64329.6639212248,31.5,2042.21155305476,0.98,"0.098","storm_79",1.33741505033731
"239","FC = 0.98, SFT = 0.098",2015-10-14,"2015-10-15 00:15:00",11481.6832315759,13.25,866.542130684974,0.98,"0.098","storm_80",0.238704433088896
"240","FC = 0.98, SFT = 0.098",2015-10-17,"2015-10-17 15:15:00",2457.93253324662,4.75,517.459480683498,0.98,"0.098","storm_81",0.0511004684666656
"241","FC = 0.98, SFT = 0.098",2015-10-20,"2015-10-21 01:00:00",7513.03578800602,18.25,411.673193863344,0.98,"0.098","storm_82",0.156196170228815
"242","FC = 0.98, SFT = 0.098",2015-10-28,"2015-10-31 10:30:00",273149.803164351,63.5,4301.5717033756,0.98,"0.098","storm_83",5.67879008657693
"243","FC = 0.98, SFT = 0.098",2015-11-13,"2015-11-15 02:45:00",146601.663513591,41.5,3532.57020514677,0.98,"0.098","storm_84",3.04785163229919
"244","FC = 0.98, SFT = 0.098",2015-11-15,"2015-11-17 01:15:00",10970.7672008047,26,421.952584646335,0.98,"0.098","storm_85",0.228082478187208
"245","FC = 0.98, SFT = 0.098",2015-11-19,"2016-04-03 18:45:00",326427.236172079,100,3264.27236172079,0.98,"0.098","storm_86",6.78642902644654
"246","FC = 0.98, SFT = 0.098",2016-04-04,"2016-04-04 18:45:00",24173.4088066037,17.75,1361.88218628753,0.98,"0.098","storm_87",0.502565671654962
"247","FC = 0.98, SFT = 0.098",2016-04-05,"2016-04-05 10:30:00",4119.99124249886,5.75,716.520216086758,0.98,"0.098","storm_88",0.0856547035862549
"248","FC = 0.98, SFT = 0.098",2016-04-05,"2016-04-05 16:30:00",5386.2253873315,5.25,1025.94769282505,0.98,"0.098","storm_89",0.11197973778236
"249","FC = 0.98, SFT = 0.098",2016-04-06,"2016-04-06 14:45:00",4507.90698630264,6.5,693.524151738868,0.98,"0.098","storm_90",0.0937194799647118
"250","FC = 0.98, SFT = 0.098",2016-04-07,"2016-04-09 19:00:00",178729.834359481,53,3372.26102565058,0.98,"0.098","storm_91",3.71579697213058
"251","FC = 0.98, SFT = 0.098",2016-04-10,"2016-04-10 14:30:00",4470.27562517454,5.25,851.481071461817,0.98,"0.098","storm_92",0.0929371231845019
"252","FC = 0.98, SFT = 0.098",2016-04-11,"2016-04-14 07:15:00",260458.921627632,62.75,4150.73978689454,0.98,"0.098","storm_93",5.41494639558487
"253","FC = 0.98, SFT = 0.098",2016-04-14,"2016-04-15 04:00:00",6962.64015817794,12,580.220013181495,0.98,"0.098","storm_94",0.144753433641953
"254","FC = 0.98, SFT = 0.098",2016-04-15,"2016-04-16 02:45:00",3953.63159585856,9.25,427.419631984709,0.98,"0.098","storm_95",0.0821960830739825
"255","FC = 0.98, SFT = 0.098",2016-04-16,"2016-04-17 02:00:00",3551.77965912811,8,443.972457391013,0.98,"0.098","storm_96",0.0738415729548463
"256","FC = 0.98, SFT = 0.098",2016-04-17,"2016-04-18 09:30:00",14837.6325260238,16.25,913.085078524544,0.98,"0.098","storm_97",0.308474688690724
"257","FC = 0.98, SFT = 0.098",2016-04-18,"2016-04-25 20:45:00",156543.72914149,50,3130.8745828298,0.98,"0.098","storm_98",3.25454738339896
"258","FC = 0.98, SFT = 0.098",2016-05-01,"2016-05-02 11:45:00",12029.318670707,14,859.237047907643,0.98,"0.098","storm_99",0.250089785253784
"259","FC = 0.98, SFT = 0.098",2016-05-02,"2016-05-04 03:30:00",83331.8884918172,37,2252.21320248155,0.98,"0.098","storm_100",1.73247169421657
"260","FC = 0.98, SFT = 0.098",2016-05-08,"2016-05-09 21:45:00",107431.872464957,35.25,3047.71269404132,0.98,"0.098","storm_101",2.23351086205731
"261","FC = 0.98, SFT = 0.098",2016-05-13,"2016-05-13 23:15:00",3665.30881365834,7.75,472.943072730109,0.98,"0.098","storm_102",0.0762018464378034
"262","FC = 0.98, SFT = 0.098",2016-05-15,"2016-05-16 07:45:00",86852.6306800119,31.5,2757.22637079403,0.98,"0.098","storm_103",1.80566799750544
"263","FC = 0.98, SFT = 0.098",2016-05-19,"2016-05-20 03:45:00",5413.52617450944,8.25,656.184990849629,0.98,"0.098","storm_104",0.112547321715373
"264","FC = 0.98, SFT = 0.098",2016-06-05,"2016-06-06 13:30:00",77097.1581348881,22,3504.41627885855,0.98,"0.098","storm_105",1.60285152047584
"265","FC = 0.98, SFT = 0.098",2016-06-07,"2016-06-07 15:15:00",2502.37272909661,5.25,476.64242458983,0.98,"0.098","storm_106",0.0520243810622995
"266","FC = 0.98, SFT = 0.098",2016-06-08,"2016-06-08 18:45:00",23080.8764388087,19,1214.78297046362,0.98,"0.098","storm_107",0.479851901014735
"267","FC = 0.98, SFT = 0.098",2016-06-09,"2016-06-11 02:30:00",164377.003996684,50.75,3238.95574377703,0.98,"0.098","storm_108",3.4174013304924
"268","FC = 0.98, SFT = 0.098",2016-06-12,"2016-06-15 14:00:00",180567.458996245,62.75,2877.56906766925,0.98,"0.098","storm_109",3.75400122653316
"269","FC = 0.98, SFT = 0.098",2016-06-28,"2016-06-29 03:45:00",2258.89596780648,4.75,475.557045853995,0.98,"0.098","storm_110",0.0469624941331908
"270","FC = 0.98, SFT = 0.098",2016-07-09,"2016-07-10 01:30:00",16189.3451275141,24.25,667.601860928417,0.98,"0.098","storm_111",0.33657682177784
"271","FC = 0.98, SFT = 0.098",2016-07-10,"2016-07-10 23:45:00",28965.8510091131,17.25,1679.17976864424,0.98,"0.098","storm_112",0.602200644680105
"272","FC = 0.98, SFT = 0.098",2016-07-23,"2016-07-23 06:30:00",3491.42123953749,4.75,735.036050428945,0.98,"0.098","storm_113",0.0725867201567046
"273","FC = 0.98, SFT = 0.098",2016-08-31,"2016-09-01 09:45:00",62268.0325710375,15.5,4017.29242393791,0.98,"0.098","storm_114",1.29455369170556
"274","FC = 0.98, SFT = 0.098",2016-09-10,"2016-09-11 17:00:00",6686.04329861462,7.75,862.71526433737,0.98,"0.098","storm_115",0.139002979181177
"275","FC = 0.98, SFT = 0.098",2016-09-23,"2016-09-23 19:45:00",7706.15556180664,9,856.239506867405,0.98,"0.098","storm_116",0.160211134341094
"276","FC = 0.98, SFT = 0.098",2016-10-21,"2016-11-01 04:45:00",318758.98052931,103.5,3079.79691332667,0.98,"0.098","storm_117",6.62700583221018
"277","FC = 0.98, SFT = 0.098",2016-11-02,"2016-11-03 08:15:00",28364.3127017466,26.25,1080.54524578082,0.98,"0.098","storm_118",0.589694650763962
"278","FC = 0.98, SFT = 0.098",2016-11-03,"2016-11-05 06:00:00",140272.469719136,36,3896.45749219821,0.98,"0.098","storm_119",2.91626756172839
"279","FC = 0.98, SFT = 0.098",2016-11-05,"2016-11-06 19:30:00",9868.45938037735,17.5,563.911964592991,0.98,"0.098","storm_120",0.205165475683521
"280","FC = 0.98, SFT = 0.098",2016-11-06,"2016-11-07 00:15:00",1464.59939486454,4,366.149848716134,0.98,"0.098","storm_121",0.0304490518682856
"281","FC = 0.98, SFT = 0.098",2016-11-11,"2016-11-12 10:30:00",6762.53347562768,4,1690.63336890692,0.98,"0.098","storm_122",0.140593211551511
"282","FC = 0.98, SFT = 0.098",2016-11-16,"2016-11-18 04:15:00",22948.1505311691,27.75,826.960379501591,0.98,"0.098","storm_123",0.477092526635533
"283","FC = 0.98, SFT = 0.098",2016-11-26,"2016-11-27 03:15:00",17007.8623069621,24.25,701.355146678848,0.98,"0.098","storm_124",0.353593810955552
"284","FC = 0.98, SFT = 0.098",2016-11-28,"2017-04-19 07:45:00",130567.083895425,41.25,3165.26263988909,0.98,"0.098","storm_125",2.71449238867827
"285","FC = 0.98, SFT = 0.098",2017-04-19,"2017-04-22 11:15:00",205252.122324188,55.75,3681.65241837109,0.98,"0.098","storm_126",4.26719589031576
"286","FC = 0.98, SFT = 0.098",2017-04-22,"2017-04-23 11:15:00",63895.883270024,22.5,2839.81703422329,0.98,"0.098","storm_127",1.32839674158054
"287","FC = 0.98, SFT = 0.098",2017-04-23,"2017-04-24 10:45:00",33612.0606383281,21,1600.57431611086,0.98,"0.098","storm_128",0.698795439466282
"288","FC = 0.98, SFT = 0.098",2017-04-24,"2017-04-25 07:15:00",11387.9680916474,16,711.748005727962,0.98,"0.098","storm_129",0.236756093381443
"289","FC = 0.98, SFT = 0.098",2017-04-25,"2017-05-07 07:00:00",162624.21345812,45.75,3554.62761657092,0.98,"0.098","storm_130",3.38096077875508
"290","FC = 0.98, SFT = 0.098",2017-05-07,"2017-05-09 08:15:00",57068.9624552977,43,1327.18517337902,0.98,"0.098","storm_131",1.18646491591056
"291","FC = 0.98, SFT = 0.098",2017-05-14,"2017-05-14 10:30:00",2617.99329760107,6.25,418.878927616172,0.98,"0.098","storm_132",0.0544281350852614
"292","FC = 0.98, SFT = 0.098",2017-05-15,"2017-05-16 16:45:00",38330.527250828,33.75,1135.71932595046,0.98,"0.098","storm_133",0.796892458437173
"293","FC = 0.98, SFT = 0.098",2017-05-26,"2017-05-26 22:00:00",5692.29852221525,10,569.229852221525,0.98,"0.098","storm_134",0.11834300461986
"294","FC = 0.98, SFT = 0.098",2017-06-19,"2017-06-20 01:00:00",5173.06994441039,7.5,689.742659254718,0.98,"0.098","storm_135",0.107548231692524
"295","FC = 0.98, SFT = 0.098",2017-06-23,"2017-06-23 23:30:00",13753.3982910105,17.25,797.29845165278,0.98,"0.098","storm_136",0.285933436403544
"296","FC = 0.98, SFT = 0.098",2017-06-24,"2017-06-24 17:45:00",79936.1031291632,15.5,5157.16794381698,0.98,"0.098","storm_137",1.66187324592855
"297","FC = 0.98, SFT = 0.098",2017-06-24,"2017-06-25 12:45:00",28439.0712192262,18,1579.94840106812,0.98,"0.098","storm_138",0.591248881896596
"298","FC = 0.98, SFT = 0.098",2017-06-25,"2017-06-26 04:15:00",4911.50011674774,10.25,479.17074309734,0.98,"0.098","storm_139",0.102110189537375
"299","FC = 0.98, SFT = 0.098",2017-06-27,"2017-06-28 09:15:00",8230.05750463849,16,514.378594039906,0.98,"0.098","storm_140",0.171103066624501
"300","FC = 0.98, SFT = 0.098",2017-06-29,"2017-06-30 18:00:00",106933.841589938,21.75,4916.4984639052,0.98,"0.098","storm_141",2.2231567898116
"301","FC = 0.98, SFT = 0.098",2017-06-30,"2017-07-03 09:00:00",162605.85827266,55.75,2916.69700937507,0.98,"0.098","storm_142",3.38057917406778
"302","FC = 0.98, SFT = 0.098",2017-07-08,"2017-07-08 14:45:00",2001.72481128686,4,500.431202821714,0.98,"0.098","storm_143",0.0416159004425542
"303","FC = 0.98, SFT = 0.098",2017-07-08,"2017-07-09 03:45:00",5060.01401606737,9.5,532.633054322881,0.98,"0.098","storm_144",0.105197796591837
"304","FC = 0.98, SFT = 0.098",2017-07-14,"2017-07-15 12:30:00",39702.1668420346,20,1985.10834210173,0.98,"0.098","storm_145",0.825408874054774
"305","FC = 0.98, SFT = 0.098",2017-07-17,"2017-07-17 08:15:00",2359.19243314166,4.5,524.264985142592,0.98,"0.098","storm_146",0.0490476597326749
"306","FC = 0.98, SFT = 0.098",2017-07-17,"2017-07-18 12:30:00",51188.2483465421,25,2047.52993386169,0.98,"0.098","storm_147",1.06420474732936
"307","FC = 0.98, SFT = 0.098",2017-08-03,"2017-08-04 02:15:00",3093.3021794901,4.75,651.221511471599,0.98,"0.098","storm_148",0.0643098166214157
"308","FC = 0.98, SFT = 0.098",2017-08-05,"2017-08-06 17:45:00",133096.166954812,29.75,4473.82073797689,0.98,"0.098","storm_149",2.76707207806263
"309","FC = 0.98, SFT = 0.098",2017-08-08,"2017-08-08 14:30:00",13227.3467532594,13.25,998.290321000713,0.98,"0.098","storm_150",0.274996813997078
"310","FC = 0.98, SFT = 0.098",2017-08-13,"2017-08-13 16:00:00",3053.14554313998,6.75,452.31785824296,0.98,"0.098","storm_151",0.0634749593168395
"311","FC = 0.98, SFT = 0.098",2017-09-03,"2017-09-04 10:30:00",9722.27388957927,14.5,670.501647557191,0.98,"0.098","storm_152",0.202126276290629
"312","FC = 0.98, SFT = 0.098",2017-09-05,"2017-09-06 07:15:00",59438.5704217988,17.25,3445.71422735065,0.98,"0.098","storm_153",1.23572911479831
"313","FC = 0.98, SFT = 0.098",2017-09-08,"2017-09-09 02:30:00",6399.37935556618,10.5,609.464700530113,0.98,"0.098","storm_154",0.133043229845451
"314","FC = 0.98, SFT = 0.098",2017-10-09,"2017-10-10 11:45:00",48584.3289483307,20.5,2369.96726577223,0.98,"0.098","storm_155",1.010069208905
"315","FC = 0.98, SFT = 0.098",2017-10-24,"2017-10-25 11:00:00",49779.250975006,15,3318.61673166707,0.98,"0.098","storm_156",1.03491166268204
"316","FC = 0.98, SFT = 0.098",2017-10-26,"2017-10-28 17:00:00",176594.441519402,23.75,7435.55543239589,0.98,"0.098","storm_157",3.67140211059048
"317","FC = 0.98, SFT = 0.098",2017-10-29,"2017-10-29 22:30:00",5518.96140504156,9.75,566.047323594006,0.98,"0.098","storm_158",0.114739322350136
"318","FC = 0.98, SFT = 0.098",2017-10-29,"2017-11-01 03:30:00",186090.197193107,52.5,3544.57518463062,0.98,"0.098","storm_159",3.86881906846377
"319","FC = 0.98, SFT = 0.098",2017-11-01,"2017-11-05 09:15:00",296147.621294366,81.75,3622.60087210233,0.98,"0.098","storm_160",6.15691520362507
"320","FC = 0.98, SFT = 0.098",2017-11-05,"2017-11-08 10:00:00",194747.988281784,39.5,4930.32881726035,0.98,"0.098","storm_161",4.04881472519301
"321","FC = 0.98, SFT = 0.098",2017-11-17,"2017-11-17 07:00:00",2703.13816579803,6.25,432.502106527685,0.98,"0.098","storm_162",0.0561982986652398
"322","FC = 0.98, SFT = 0.098",2017-11-22,"2017-11-23 03:15:00",4603.72543455088,8.75,526.140049662957,0.98,"0.098","storm_163",0.0957115474958603
"323","FC = 0.98, SFT = 0.098",2017-11-25,"2017-11-26 17:00:00",18714.4540160474,18.5,1011.59210897554,0.98,"0.098","storm_164",0.389073888067514
"324","FC = 0.98, SFT = 0.098",2017-11-28,"2017-11-28 13:15:00",7747.64338394027,8.25,939.108288962457,0.98,"0.098","storm_165",0.161073667025785
"325","FC = 0.98, SFT = 0.098",2017-11-29,"2017-11-30 08:00:00",39922.845625841,27.25,1465.05855507673,0.98,"0.098","storm_166",0.829996790558025
"326","FC = 0.98, SFT = 0.098",2017-11-30,"2017-12-01 21:15:00",16407.332452788,22,745.787838763092,0.98,"0.098","storm_167",0.341108782802246
"327","FC = 0.98, SFT = 0.098",2017-12-05,"2017-12-07 11:15:00",98236.4616065439,39,2518.88363093702,0.98,"0.098","storm_168",2.04233807913813
"328","FC = 0.98, SFT = 0.098",2017-12-07,"2017-12-08 10:30:00",8166.32824931125,17.5,466.647328532071,0.98,"0.098","storm_169",0.169778134081315
"329","FC = 0.98, SFT = 0.098",2018-04-12,"2018-04-13 13:15:00",48094.9578319594,17,2829.11516658585,0.98,"0.098","storm_170",0.999895173221608
"330","FC = 0.98, SFT = 0.098",2018-04-13,"2018-04-14 19:15:00",80588.8560200561,25.75,3129.66431145849,0.98,"0.098","storm_171",1.67544399210096
"331","FC = 0.98, SFT = 0.098",2018-04-16,"2018-04-17 02:00:00",2045.00857109783,4.5,454.44634913285,0.98,"0.098","storm_172",0.0425157707088945
"332","FC = 0.98, SFT = 0.098",2018-04-23,"2018-04-24 02:30:00",10611.8849360268,11,964.716812366071,0.98,"0.098","storm_173",0.220621308441305
"333","FC = 0.98, SFT = 0.098",2018-04-24,"2018-05-08 11:00:00",151851.75281314,31.25,4859.25609002049,0.98,"0.098","storm_174",3.15700109798628
"334","FC = 0.98, SFT = 0.098",2018-08-18,"2018-08-18 09:15:00",23757.2716821128,7,3393.89595458754,0.98,"0.098","storm_175",0.493914172185297
"335","FC = 0.98, SFT = 0.098",2018-09-03,"2018-09-04 02:00:00",46901.4522917463,10.25,4575.7514430972,0.98,"0.098","storm_176",0.975082168227573
"336","FC = 0.98, SFT = 0.098",2018-09-26,"2018-09-27 04:45:00",59113.6169732379,13,4547.20130563368,0.98,"0.098","storm_177",1.22897332584694
"337","FC = 0.98, SFT = 0.098",2018-09-27,"2018-09-28 00:45:00",10602.6111504903,12.75,831.577345136493,0.98,"0.098","storm_178",0.220428506247199
"338","FC = 0.98, SFT = 0.098",2018-10-02,"2018-10-04 07:45:00",154287.492426453,49,3148.72433523373,0.98,"0.098","storm_179",3.20764017518613
"339","FC = 0.98, SFT = 0.098",2018-10-07,"2018-10-07 17:15:00",7174.79403585822,12.75,562.72894398888,0.98,"0.098","storm_180",0.149164117169609
