"","run_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id","water_yield_mm","constit_yield_mm"
"516","FC = 0.98, SFT = 0.1","2014-08-17 15:45:00","2014-08-19 07:00:00",72342.9565804391,7973558.51234582,39.5,1831.46725520099,0.98,"0.1","storm_10",4.33191356769096,0.477458593553642
"517","FC = 0.98, SFT = 0.1","2014-09-02 20:30:00","2014-09-03 20:15:00",102355.033997654,20870267.615069,24,4264.79308323559,0.98,"0.1","storm_11",6.12904395195533,1.24971662365683
"518","FC = 0.98, SFT = 0.1","2014-09-06 16:15:00","2014-09-07 07:15:00",15602.4481026267,3290988.8603095,15.25,1023.11135099191,0.98,"0.1","storm_12",0.934278329498602,0.197065201216138
"519","FC = 0.98, SFT = 0.1","2014-09-22 00:15:00","2014-09-23 02:00:00",49858.0326428484,8516506.17594158,26,1917.61664010955,0.98,"0.1","storm_13",2.98551093669751,0.5099704296971
"520","FC = 0.98, SFT = 0.1","2014-10-04 20:45:00","2014-10-05 21:15:00",75920.557814196,9664136.75978082,24.75,3067.49728542206,0.98,"0.1","storm_14",4.5461411864788,0.578690823938971
"521","FC = 0.98, SFT = 0.1","2014-10-07 14:15:00","2014-10-07 22:15:00",4192.8228804584,156507.722514781,8.25,508.220955207079,0.98,"0.1","storm_15",0.251067238350803,0.00937171991106476
"522","FC = 0.98, SFT = 0.1","2014-10-08 09:15:00","2014-10-09 05:00:00",22637.1801119809,721788.083160416,20,1131.85900559904,0.98,"0.1","storm_16",1.35551976718448,0.0432208433030189
"523","FC = 0.98, SFT = 0.1","2014-10-16 12:30:00","2014-10-18 09:30:00",173519.359706634,7170432.86943526,45.25,3834.68198246704,0.98,"0.1","storm_17",10.3903808207565,0.429367237690734
"524","FC = 0.98, SFT = 0.1","2014-10-18 14:45:00","2014-10-20 20:00:00",189609.244376667,10115490.6550475,53.5,3544.09802573209,0.98,"0.1","storm_18",11.3538469686627,0.605718003296258
"525","FC = 0.98, SFT = 0.1","2014-10-21 18:30:00","2014-10-23 06:00:00",41782.1346742169,3283880.97938562,35.75,1168.73103983823,0.98,"0.1","storm_19",2.50192423198903,0.196639579603929
"526","FC = 0.98, SFT = 0.1","2014-10-23 15:15:00","2014-10-25 12:15:00",142413.568645517,10122869.3057815,45.25,3147.26118553629,0.98,"0.1","storm_20",8.52775860152796,0.606159838669549
"527","FC = 0.98, SFT = 0.1","2014-10-25 20:45:00","2014-10-26 08:45:00",10033.8574037103,1033737.97504641,12.25,819.090400302878,0.98,"0.1","storm_21",0.600829784653309,0.0619004775476894
"528","FC = 0.98, SFT = 0.1","2014-10-26 17:00:00","2014-10-27",4350.27510484627,443621.388354679,7.25,600.037945496038,0.98,"0.1","storm_22",0.260495515260256,0.0265641549912981
"529","FC = 0.98, SFT = 0.1","2014-10-27 03:30:00","2014-10-28 23:00:00",97325.5132569459,8438840.5772128,43.75,2224.58316015876,0.98,"0.1","storm_23",5.8278750453261,0.505319795042683
"530","FC = 0.98, SFT = 0.1","2014-10-29 04:45:00","2014-10-30 01:30:00",11114.5901284659,1259215.21811883,21,529.266196593616,0.98,"0.1","storm_24",0.665544319069816,0.0754021088693912
"531","FC = 0.98, SFT = 0.1","2014-11-10 12:30:00","2015-04-16 06:45:00",209683.761006737,122294493.465923,37.75,5554.53671541024,0.98,"0.1","storm_25",12.5559138327387,7.32302356083369
"532","FC = 0.98, SFT = 0.1","2015-04-16 07:30:00","2015-04-18 06:15:00",76816.2193546396,41847919.0526127,47,1634.3876458434,0.98,"0.1","storm_26",4.59977361405027,2.50586341632411
"533","FC = 0.98, SFT = 0.1","2015-04-18 13:45:00","2015-04-20 09:15:00",51063.3482328306,28268115.1075705,43.75,1167.16224532184,0.98,"0.1","storm_27",3.05768552292399,1.69270150344733
"534","FC = 0.98, SFT = 0.1","2015-04-20 11:00:00","2015-04-22 07:00:00",97308.5130359678,47277832.4532756,44.25,2199.0624414908,0.98,"0.1","storm_28",5.82685706802203,2.83100793133387
"535","FC = 0.98, SFT = 0.1","2015-04-22 17:00:00","2015-04-24 23:45:00",117317.037804531,49267223.144649,55,2133.03705099146,0.98,"0.1","storm_29",7.02497232362458,2.95013312243407
"536","FC = 0.98, SFT = 0.1","2015-04-25 09:15:00","2015-04-25 19:45:00",4455.9958293166,1831450.69919102,10.75,414.511239936428,0.98,"0.1","storm_30",0.266826097563868,0.109667706538384
"537","FC = 0.98, SFT = 0.1","2015-04-26 11:45:00","2015-04-29 10:30:00",142727.455312044,53887828.4356881,71,2010.24584946541,0.98,"0.1","storm_31",8.54655421030205,3.2268160739933
"538","FC = 0.98, SFT = 0.1","2015-04-29 12:45:00","2015-04-30 10:15:00",58862.6729160763,24211807.8032814,21.75,2706.32978924489,0.98,"0.1","storm_32",3.52471095305846,1.44980885049589
"539","FC = 0.98, SFT = 0.1","2015-04-30 12:15:00","2015-05-01 10:15:00",65418.5072860077,26373306.9158329,22.25,2940.15763083181,0.98,"0.1","storm_33",3.91727588538968,1.57923993507982
"540","FC = 0.98, SFT = 0.1","2015-05-01 12:45:00","2015-05-02 10:00:00",57073.7303800737,22207775.0702357,21.5,2654.5921107011,0.98,"0.1","storm_34",3.4175886455134,1.32980689043327
"541","FC = 0.98, SFT = 0.1","2015-05-02 11:30:00","2015-05-03 10:00:00",68336.0960041484,25214943.1900819,22.75,3003.78443974279,0.98,"0.1","storm_35",4.09198179665559,1.50987683772945
"542","FC = 0.98, SFT = 0.1","2015-05-03 12:15:00","2015-05-04 10:00:00",70574.4432345431,23869202.9271251,22,3207.92923793378,0.98,"0.1","storm_36",4.2260145649427,1.4292935884506
"543","FC = 0.98, SFT = 0.1","2015-05-04 11:45:00","2015-05-06 10:00:00",152543.846498445,44974896.024689,46.5,3280.51282792355,0.98,"0.1","storm_37",9.13436206577516,2.69310754638856
"544","FC = 0.98, SFT = 0.1","2015-05-06 16:00:00","2015-05-07 08:30:00",15677.5478941404,4100494.28021245,16.75,935.9730086054,0.98,"0.1","storm_38",0.938775323002422,0.24553857965344
"545","FC = 0.98, SFT = 0.1","2015-05-07 15:15:00","2015-05-08 06:45:00",12173.9471913704,2778104.25760752,15.75,772.949028023517,0.98,"0.1","storm_39",0.728978873734754,0.166353548359732
"546","FC = 0.98, SFT = 0.1","2015-05-08 16:45:00","2015-05-09 04:30:00",7912.63772209662,1624492.28642025,12,659.386476841385,0.98,"0.1","storm_40",0.473810642041713,0.0972749872107932
"547","FC = 0.98, SFT = 0.1","2015-05-10 16:15:00","2015-05-11 11:30:00",29005.1561813771,5165471.0883438,19.5,1487.44390673729,0.98,"0.1","storm_41",1.73683569948366,0.30930964600861
"548","FC = 0.98, SFT = 0.1","2015-05-11 16:15:00","2015-05-14 11:30:00",161856.862202288,21064109.1276222,67.5,2397.8794400339,0.98,"0.1","storm_42",9.69202767678373,1.26132389985762
"549","FC = 0.98, SFT = 0.1","2015-05-16 21:45:00","2015-05-17 12:00:00",21559.0767359024,3738411.69604914,14.5,1486.8328783381,0.98,"0.1","storm_43",1.29096267879655,0.223856987787373
"550","FC = 0.98, SFT = 0.1","2015-05-27 15:15:00","2015-05-30 14:00:00",283194.817635115,34290813.5460456,71,3988.65940331148,0.98,"0.1","storm_44",16.9577735110847,2.05334212850572
"551","FC = 0.98, SFT = 0.1","2015-05-30 22:45:00","2015-06-04 11:45:00",296630.309910565,20003352.3955238,109.25,2715.15157812874,0.98,"0.1","storm_45",17.7622940066206,1.1978055326661
"552","FC = 0.98, SFT = 0.1","2015-06-05 20:45:00","2015-06-06 19:45:00",42195.5501996615,5275038.76275332,23.25,1814.86237417899,0.98,"0.1","storm_46",2.52667965267434,0.315870584596007
"553","FC = 0.98, SFT = 0.1","2015-06-08 08:30:00","2015-06-12 08:30:00",300155.380702966,12957147.243585,96.25,3118.497461849,0.98,"0.1","storm_47",17.973376089998,0.77587708045419
"554","FC = 0.98, SFT = 0.1","2015-06-12 18:15:00","2015-06-15 10:45:00",242514.83154618,9898052.46382074,64.75,3745.40280380201,0.98,"0.1","storm_48",14.5218462003701,0.592697752324595
"555","FC = 0.98, SFT = 0.1","2015-06-16 12:00:00","2015-06-17 16:30:00",98055.177841282,9048370.44773915,28.75,3410.6148814359,0.98,"0.1","storm_49",5.87156753540611,0.541818589684979
"556","FC = 0.98, SFT = 0.1","2015-06-17 17:30:00","2015-06-17 21:45:00",1927.3914753503,185564.351520402,4.5,428.30921674451,0.98,"0.1","storm_50",0.115412663194629,0.0111116378155929
"557","FC = 0.98, SFT = 0.1","2015-06-18 00:45:00","2015-06-18 09:30:00",3570.01950809998,429024.053996117,9,396.668834233331,0.98,"0.1","storm_51",0.21377362323952,0.0256900631135399
"558","FC = 0.98, SFT = 0.1","2015-06-18 23:30:00","2015-06-19 20:15:00",28252.8382944899,3821174.60921108,21,1345.37325211857,0.98,"0.1","storm_52",1.69178672422095,0.228812850850963
"559","FC = 0.98, SFT = 0.1","2015-06-21 03:45:00","2015-06-21 21:45:00",22485.5254643728,3112878.40001994,18.25,1232.08358708892,0.98,"0.1","storm_53",1.34643865056124,0.186399904192811
"560","FC = 0.98, SFT = 0.1","2015-06-22 00:15:00","2015-06-23 05:45:00",146351.748852744,5627944.00939781,29.75,4919.38651605861,0.98,"0.1","storm_54",8.7635777756134,0.337002635293282
"561","FC = 0.98, SFT = 0.1","2015-06-23 08:30:00","2015-06-24 15:45:00",49078.9556828757,3867744.66889343,31.5,1558.06208517066,0.98,"0.1","storm_55",2.93885962172908,0.231601477179247
"562","FC = 0.98, SFT = 0.1","2015-06-25 01:30:00","2015-06-25 10:15:00",3738.21182111933,476597.965758259,9,415.356869013259,0.98,"0.1","storm_56",0.223845019228702,0.0285388003448059
"563","FC = 0.98, SFT = 0.1","2015-06-28 06:15:00","2015-06-29 08:30:00",38288.0332253681,5802887.11466097,26.5,1444.83144246672,0.98,"0.1","storm_57",2.29269660032144,0.34747827033898
"564","FC = 0.98, SFT = 0.1","2015-06-29 10:00:00","2015-06-30 05:30:00",11555.8086568886,1324455.12093461,19.75,585.104235791826,0.98,"0.1","storm_58",0.691964590232848,0.079308689876324
"565","FC = 0.98, SFT = 0.1","2015-07-01 12:15:00","2015-07-02 21:30:00",114290.66529516,8462375.53860087,33.5,3411.66165060179,0.98,"0.1","storm_59",6.84375241288384,0.506729074167717
"566","FC = 0.98, SFT = 0.1","2015-07-04 18:45:00","2015-07-05 14:00:00",41094.9910394004,6204743.35627009,19.5,2107.43543791797,0.98,"0.1","storm_60",2.46077790655092,0.371541518339526
"567","FC = 0.98, SFT = 0.1","2015-07-08 05:00:00","2015-07-09 12:00:00",93140.5853721334,10725454.8490934,31.25,2980.49873190827,0.98,"0.1","storm_61",5.57728056120559,0.642242805334934
"568","FC = 0.98, SFT = 0.1","2015-07-15 01:30:00","2015-07-16 04:30:00",105236.040384492,14085012.5269224,27.25,3861.87304163274,0.98,"0.1","storm_62",6.30155930446061,0.843413923767806
"569","FC = 0.98, SFT = 0.1","2015-07-18 05:45:00","2015-07-19 03:15:00",93745.5673489489,9614695.62126805,21.75,4310.14102753788,0.98,"0.1","storm_63",5.61350702688317,0.575730276722638
"570","FC = 0.98, SFT = 0.1","2015-07-19 08:15:00","2015-07-21 10:30:00",206792.74327738,9557638.09335143,50.5,4094.90580747288,0.98,"0.1","storm_64",12.3827989986455,0.572313658284517
"571","FC = 0.98, SFT = 0.1","2015-07-21 14:45:00","2015-07-23 14:30:00",188883.547140805,12186959.8970268,48,3935.07389876677,0.98,"0.1","storm_65",11.3103920443596,0.729758077666274
"572","FC = 0.98, SFT = 0.1","2015-07-23 22:15:00","2015-07-24 04:15:00",3071.89138656309,394575.255468963,6.25,491.502621850094,0.98,"0.1","storm_66",0.183945592009766,0.0236272608065247
"573","FC = 0.98, SFT = 0.1","2015-07-24 10:00:00","2015-07-24 18:45:00",3938.77329992277,506528.181983025,9,437.641477769196,0.98,"0.1","storm_67",0.23585468861813,0.030331028861259
"574","FC = 0.98, SFT = 0.1","2015-07-28 00:30:00","2015-07-28 13:00:00",25516.926698713,4462242.80482886,12.75,2001.32758421279,0.98,"0.1","storm_68",1.52795968255767,0.267200167953824
"575","FC = 0.98, SFT = 0.1","2015-07-30 15:45:00","2015-07-31 01:45:00",7939.57102347338,1833119.44847694,10.25,774.592294973013,0.98,"0.1","storm_69",0.475423414579245,0.109767631645326
"576","FC = 0.98, SFT = 0.1","2015-08-01 12:45:00","2015-08-02",10302.2768579239,2114084.72769381,11.5,895.850161558603,0.98,"0.1","storm_70",0.616902805863708,0.126591899861905
"577","FC = 0.98, SFT = 0.1","2015-08-03 15:15:00","2015-08-04 07:00:00",28482.293709881,6032368.53298877,16,1780.14335686756,0.98,"0.1","storm_71",1.70552656945395,0.361219672634058
"578","FC = 0.98, SFT = 0.1","2015-08-04 12:45:00","2015-08-05 09:45:00",15291.4828952439,2634866.14507118,21.25,719.599195070301,0.98,"0.1","storm_72",0.915657658397838,0.157776415872526
"579","FC = 0.98, SFT = 0.1","2015-08-05 10:30:00","2015-08-07 12:15:00",141363.820847521,14318224.2280367,50,2827.27641695041,0.98,"0.1","storm_73",8.46489945194734,0.857378696289625
"580","FC = 0.98, SFT = 0.1","2015-08-11 10:15:00","2015-08-14 12:30:00",271799.166044406,22649265.8615466,74.5,3648.31095361619,0.98,"0.1","storm_74",16.2753991643357,1.35624346476327
"581","FC = 0.98, SFT = 0.1","2015-08-14 18:30:00","2015-08-15 14:45:00",24835.2091626375,3423251.55580364,20.5,1211.47361768963,0.98,"0.1","storm_75",1.48713827321182,0.204985123102015
"582","FC = 0.98, SFT = 0.1","2015-09-14","2015-09-15 16:30:00",152592.181603207,2285500.72748857,40.75,3744.59341357564,0.98,"0.1","storm_76",9.13725638342559,0.136856330987339
"583","FC = 0.98, SFT = 0.1","2015-09-20 04:30:00","2015-09-20 11:15:00",3503.73546205425,414159.751356149,7,500.533637436321,0.98,"0.1","storm_77",0.209804518685883,0.0247999851111466
"584","FC = 0.98, SFT = 0.1","2015-09-29 11:45:00","2015-10-02 09:30:00",206010.570791969,3027817.2978341,48,4291.88689149935,0.98,"0.1","storm_78",12.3359623228724,0.181306425020006
"585","FC = 0.98, SFT = 0.1","2015-10-09 11:15:00","2015-10-10 18:15:00",64240.1709612003,731814.471720499,31.25,2055.68547075841,0.98,"0.1","storm_79",3.84671682402397,0.0438212258515269
"586","FC = 0.98, SFT = 0.1","2015-10-14 11:15:00","2015-10-15",11392.61883849,0,13,876.355295268458,0.98,"0.1","storm_80",0.682192744819758,0
"587","FC = 0.98, SFT = 0.1","2015-10-17 10:45:00","2015-10-17 15:15:00",2457.93253324662,0,4.75,517.459480683498,0.98,"0.1","storm_81",0.147181588817163,0
"588","FC = 0.98, SFT = 0.1","2015-10-20 07:00:00","2015-10-20 23:30:00",6978.81760769788,0,16.75,416.645827325247,0.98,"0.1","storm_82",0.417893269922029,0
"589","FC = 0.98, SFT = 0.1","2015-10-28 16:15:00","2015-10-31 10:30:00",273149.803164351,9741829.19346207,63.5,4301.5717033756,0.98,"0.1","storm_83",16.3562756385839,0.583343065476771
"590","FC = 0.98, SFT = 0.1","2015-11-13 09:45:00","2015-11-15 02:45:00",146513.428730735,85845.2297718143,41.25,3551.84069650266,0.98,"0.1","storm_84",8.77325920543322,0.00514043292046792
"591","FC = 0.98, SFT = 0.1","2015-11-15 23:45:00","2015-11-17 01:15:00",10882.3266319613,231813.609685061,25.75,422.614626483935,0.98,"0.1","storm_85",0.651636325267146,0.0138810544721593
"592","FC = 0.98, SFT = 0.1","2015-11-19 12:00:00","2016-04-03 18:45:00",326427.236172079,86457188.6295203,100,3264.27236172079,0.98,"0.1","storm_86",19.5465410881484,5.17707716344433
"593","FC = 0.98, SFT = 0.1","2016-04-04 01:15:00","2016-04-04 18:30:00",24083.4326489701,7815066.31974035,17.5,1376.19615136972,0.98,"0.1","storm_87",1.44212171550719,0.467968043098225
"594","FC = 0.98, SFT = 0.1","2016-04-05 05:00:00","2016-04-05 10:30:00",4119.99124249886,1308861.24042589,5.75,716.520216086758,0.98,"0.1","storm_88",0.246706062425081,0.0783749245764009
"595","FC = 0.98, SFT = 0.1","2016-04-05 11:30:00","2016-04-05 16:30:00",5386.2253873315,1744164.33735902,5.25,1025.94769282505,0.98,"0.1","storm_89",0.322528466307275,0.104440978284972
"596","FC = 0.98, SFT = 0.1","2016-04-06 08:30:00","2016-04-06 14:30:00",4418.23023633186,1383639.06872151,6.25,706.916837813097,0.98,"0.1","storm_90",0.264564684810291,0.0828526388455991
"597","FC = 0.98, SFT = 0.1","2016-04-07 14:15:00","2016-04-09 19:00:00",178729.834359481,40168407.1229804,53,3372.26102565058,0.98,"0.1","storm_91",10.7023852909869,2.40529383969943
"598","FC = 0.98, SFT = 0.1","2016-04-10 09:30:00","2016-04-10 14:30:00",4470.27562517454,1270471.55479761,5.25,851.481071461817,0.98,"0.1","storm_92",0.267681175160152,0.0760761410058449
"599","FC = 0.98, SFT = 0.1","2016-04-11 16:45:00","2016-04-14 07:15:00",260458.921627632,59917493.5415232,62.75,4150.73978689454,0.98,"0.1","storm_93",15.5963426124331,3.58787386476187
"600","FC = 0.98, SFT = 0.1","2016-04-14 16:30:00","2016-04-15 04:00:00",6873.2223998599,2074174.78151012,11.75,584.955097860417,0.98,"0.1","storm_94",0.411570203584425,0.124202082725157
"601","FC = 0.98, SFT = 0.1","2016-04-15 18:00:00","2016-04-16 02:30:00",3774.18727272316,1128469.03944085,8.75,431.335688311219,0.98,"0.1","storm_95",0.225999237887615,0.0675729963737036
"602","FC = 0.98, SFT = 0.1","2016-04-16 18:15:00","2016-04-17 02:00:00",3551.77965912811,1036000.61141364,8,443.972457391013,0.98,"0.1","storm_96",0.212681416714258,0.0620359647553081
"603","FC = 0.98, SFT = 0.1","2016-04-17 17:30:00","2016-04-18 09:30:00",14837.6325260238,4176762.37145883,16.25,913.085078524544,0.98,"0.1","storm_97",0.888480989582266,0.25010553122508
"604","FC = 0.98, SFT = 0.1","2016-04-18 13:00:00","2016-04-25 20:45:00",156454.635989776,39729551.5874681,49.75,3144.81680381459,0.98,"0.1","storm_98",9.36854107723208,2.37901506511785
"605","FC = 0.98, SFT = 0.1","2016-05-01 22:00:00","2016-05-02 11:45:00",12029.318670707,2331538.25379936,14,859.237047907643,0.98,"0.1","storm_99",0.720318483275869,0.139613069089782
"606","FC = 0.98, SFT = 0.1","2016-05-02 14:45:00","2016-05-04 02:30:00",82970.6155924373,13920655.7586458,36,2304.73932201215,0.98,"0.1","storm_100",4.96830033487649,0.833572201116517
"607","FC = 0.98, SFT = 0.1","2016-05-08 10:45:00","2016-05-09 18:00:00",106044.885652289,13196449.0708022,31.5,3366.50430642188,0.98,"0.1","storm_101",6.34999315283169,0.790206531185759
"608","FC = 0.98, SFT = 0.1","2016-05-13 15:45:00","2016-05-13 23:15:00",3665.30881365834,596852.398398353,7.75,472.943072730109,0.98,"0.1","storm_102",0.21947956968014,0.0357396645747517
"609","FC = 0.98, SFT = 0.1","2016-05-15 00:30:00","2016-05-16 07:30:00",86764.3368071738,8765060.37670611,31.25,2776.45877782956,0.98,"0.1","storm_103",5.19546926989065,0.524853914772821
"610","FC = 0.98, SFT = 0.1","2016-05-19 19:45:00","2016-05-20 03:45:00",5413.52617450944,811108.076086394,8.25,656.184990849629,0.98,"0.1","storm_104",0.324163243982601,0.0485693458734368
"611","FC = 0.98, SFT = 0.1","2016-06-05 16:00:00","2016-06-06 13:00:00",76830.0600609548,11243560.6082476,21.25,3615.53223816258,0.98,"0.1","storm_105",4.60060239885957,0.673267102290278
"612","FC = 0.98, SFT = 0.1","2016-06-07 10:15:00","2016-06-07 15:00:00",2413.78062320779,357754.427997468,5,482.756124641558,0.98,"0.1","storm_106",0.14453776186873,0.0214224208381717
"613","FC = 0.98, SFT = 0.1","2016-06-08","2016-06-08 18:45:00",23080.8764388087,1931456.203929,19,1214.78297046362,0.98,"0.1","storm_107",1.38208840950951,0.115656060115509
"614","FC = 0.98, SFT = 0.1","2016-06-09","2016-06-11 02:30:00",164377.003996684,5403775.94460324,50.75,3238.95574377703,0.98,"0.1","storm_108",9.84293437105895,0.323579397880433
"615","FC = 0.98, SFT = 0.1","2016-06-12 23:30:00","2016-06-15 13:45:00",180477.734890411,4455633.20854905,62.5,2887.64375824657,0.98,"0.1","storm_109",10.8070499934378,0.266804383745452
"616","FC = 0.98, SFT = 0.1","2016-06-28 23:15:00","2016-06-29 03:45:00",2258.89596780648,771152.348944986,4.75,475.557045853995,0.98,"0.1","storm_110",0.135263231605178,0.0461767873619752
"617","FC = 0.98, SFT = 0.1","2016-07-09 01:30:00","2016-07-10 01:30:00",16189.3451275141,6105143.84260754,24.25,667.601860928417,0.98,"0.1","storm_111",0.969421863923,0.365577475605242
"618","FC = 0.98, SFT = 0.1","2016-07-10 06:45:00","2016-07-10 23:45:00",28965.8510091131,10196295.3875179,17.25,1679.17976864424,0.98,"0.1","storm_112",1.73448209635408,0.61055661003101
"619","FC = 0.98, SFT = 0.1","2016-07-23 02:00:00","2016-07-23 06:30:00",3491.42123953749,1091211.56908366,4.75,735.036050428945,0.98,"0.1","storm_113",0.209067140092065,0.0653420101247698
"620","FC = 0.98, SFT = 0.1","2016-08-31 18:30:00","2016-09-01 09:45:00",62268.0325710375,1218791.30021976,15.5,4017.29242393791,0.98,"0.1","storm_114",3.72862470485255,0.0729815149832189
"621","FC = 0.98, SFT = 0.1","2016-09-10 20:00:00","2016-09-11 16:45:00",6507.33717964079,1042803.86052125,7.25,897.563748915971,0.98,"0.1","storm_115",0.389660908960526,0.0624433449413919
"622","FC = 0.98, SFT = 0.1","2016-09-23 11:00:00","2016-09-23 19:30:00",7616.76154225986,1189455.05013723,8.75,870.487033401126,0.98,"0.1","storm_116",0.456093505524542,0.0712248533016304
"623","FC = 0.98, SFT = 0.1","2016-10-21 22:00:00","2016-11-01 04:45:00",318670.574666301,67928.2447135073,103.25,3086.39781759129,0.98,"0.1","storm_117",19.0820703392995,0.00406755956368307
"624","FC = 0.98, SFT = 0.1","2016-11-02 06:15:00","2016-11-03 08:15:00",28364.3127017466,0,26.25,1080.54524578082,0.98,"0.1","storm_118",1.69846183842794,0
"625","FC = 0.98, SFT = 0.1","2016-11-03 10:45:00","2016-11-05 06:00:00",140183.93856325,0,35.75,3921.22905072028,0.98,"0.1","storm_119",8.39424781815869,0
"626","FC = 0.98, SFT = 0.1","2016-11-05 22:00:00","2016-11-06 19:30:00",9778.50728225335,0,17.25,566.869987377006,0.98,"0.1","storm_120",0.585539358218763,0
"627","FC = 0.98, SFT = 0.1","2016-11-11 00:15:00","2016-11-12 10:30:00",6762.53347562768,76664.4115784878,4,1690.63336890692,0.98,"0.1","storm_121",0.404942124289083,0.00459068332805316
"628","FC = 0.98, SFT = 0.1","2016-11-16 15:00:00","2016-11-18 04:00:00",22859.6877276028,146620.640092423,27.5,831.261371912829,0.98,"0.1","storm_122",1.36884357650316,0.00877967904745047
"629","FC = 0.98, SFT = 0.1","2016-11-26 03:15:00","2016-11-27 03:00:00",16919.3983351557,646046.612047322,24,704.974930631489,0.98,"0.1","storm_123",1.01313762485963,0.0386854258710971
"630","FC = 0.98, SFT = 0.1","2016-11-28 09:45:00","2017-04-19 07:45:00",130567.083895425,34813115.6836803,41.25,3165.26263988909,0.98,"0.1","storm_124",7.81838825721107,2.0846177056096
"631","FC = 0.98, SFT = 0.1","2017-04-19 15:00:00","2017-04-22 11:15:00",205252.122324188,46369302.3601231,55.75,3681.65241837109,0.98,"0.1","storm_125",12.2905462469574,2.7766049317439
"632","FC = 0.98, SFT = 0.1","2017-04-22 13:00:00","2017-04-23 11:15:00",63895.883270024,13623023.4919556,22.5,2839.81703422329,0.98,"0.1","storm_126",3.82610079461222,0.815749909697941
"633","FC = 0.98, SFT = 0.1","2017-04-23 14:00:00","2017-04-24 10:45:00",33612.0606383281,7028994.21918297,21,1600.57431611086,0.98,"0.1","storm_127",2.01269824181606,0.420897857436106
"634","FC = 0.98, SFT = 0.1","2017-04-24 15:30:00","2017-04-25 07:15:00",11387.9680916474,2345335.08990423,16,711.748005727962,0.98,"0.1","storm_128",0.681914256984874,0.140439226940373
"635","FC = 0.98, SFT = 0.1","2017-04-25 15:00:00","2017-05-07 07:00:00",162624.21345812,30379376.1922138,45.75,3554.62761657092,0.98,"0.1","storm_129",9.73797685377961,1.81912432288705
"636","FC = 0.98, SFT = 0.1","2017-05-07 09:30:00","2017-05-09 08:15:00",57068.9624552977,5947645.36098522,43,1327.18517337902,0.98,"0.1","storm_130",3.41730314103579,0.35614642880151
"637","FC = 0.98, SFT = 0.1","2017-05-14 04:30:00","2017-05-14 10:30:00",2617.99329760107,270990.221948568,6.25,418.878927616172,0.98,"0.1","storm_131",0.156766065724615,0.0162269593981179
"638","FC = 0.98, SFT = 0.1","2017-05-15 01:15:00","2017-05-16 16:45:00",38330.527250828,3281005.6527263,33.75,1135.71932595046,0.98,"0.1","storm_132",2.29524115274419,0.196467404354868
"639","FC = 0.98, SFT = 0.1","2017-05-26 12:15:00","2017-05-26 21:45:00",5602.80879591864,242011.757175811,9.75,574.647055991655,0.98,"0.1","storm_133",0.335497532689739,0.0144917219865755
"640","FC = 0.98, SFT = 0.1","2017-06-19 17:45:00","2017-06-20 00:45:00",5084.39078224364,809394.625964764,7.25,701.295280309468,0.98,"0.1","storm_134",0.304454537858901,0.0484667440697464
"641","FC = 0.98, SFT = 0.1","2017-06-23 06:30:00","2017-06-23 23:15:00",13664.1880420994,1974810.16620905,17,803.77576718232,0.98,"0.1","storm_135",0.818214852820326,0.118252105761021
"642","FC = 0.98, SFT = 0.1","2017-06-24 02:30:00","2017-06-24 17:45:00",79936.1031291632,7262682.91967007,15.5,5157.16794381698,0.98,"0.1","storm_136",4.7865930017463,0.434891192794615
"643","FC = 0.98, SFT = 0.1","2017-06-24 19:15:00","2017-06-25 12:45:00",28349.1514628893,2411974.32360935,17.75,1597.1352936839,0.98,"0.1","storm_137",1.69755397981373,0.144429600216129
"644","FC = 0.98, SFT = 0.1","2017-06-25 18:15:00","2017-06-26 04:15:00",4911.50011674774,457854.740184065,10.25,479.17074309734,0.98,"0.1","storm_138",0.294101803398068,0.0274164515080279
"645","FC = 0.98, SFT = 0.1","2017-06-27 17:30:00","2017-06-28 09:00:00",8141.24612480931,1028366.29564786,15.75,516.904515860909,0.98,"0.1","storm_139",0.487499767952653,0.0615788200986741
"646","FC = 0.98, SFT = 0.1","2017-06-29 20:30:00","2017-06-30 18:00:00",106933.841589938,8244689.71362573,21.75,4916.4984639052,0.98,"0.1","storm_140",6.40322404730168,0.493693994827888
"647","FC = 0.98, SFT = 0.1","2017-06-30 22:45:00","2017-07-03 08:45:00",162516.035333183,8991187.92317873,55.5,2928.21685285014,0.98,"0.1","storm_141",9.73149912174748,0.538394486417888
"648","FC = 0.98, SFT = 0.1","2017-07-08 11:00:00","2017-07-08 14:45:00",2001.72481128686,367145.617293324,4,500.431202821714,0.98,"0.1","storm_142",0.119863761154902,0.0219847675025942
"649","FC = 0.98, SFT = 0.1","2017-07-08 18:30:00","2017-07-09 03:30:00",4970.89891299408,814324.858609049,9.25,537.394477080441,0.98,"0.1","storm_143",0.297658617544556,0.0487619675813802
"650","FC = 0.98, SFT = 0.1","2017-07-14 16:45:00","2017-07-15 11:45:00",39434.7073349406,4505293.29110835,19.25,2048.55622519172,0.98,"0.1","storm_144",2.36135972065512,0.269778041383734
"651","FC = 0.98, SFT = 0.1","2017-07-17 04:00:00","2017-07-17 08:15:00",2359.19243314166,322223.897707204,4.5,524.264985142592,0.98,"0.1","storm_145",0.141269007972555,0.0192948441740841
