"","storm_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr"
"98","storm_107","2017-11-25 13:00:00","2017-11-27 14:00:00",52868.7,8028306.9,49.25,3.16579041916168,0.48073694011976,1073.47614213198
"99","storm_108","2017-11-27 23:30:00","2017-11-28 17:30:00",19136.7,3380804.1,18.25,1.14591017964072,0.202443359281437,1048.58630136986
"100","storm_109","2017-11-28 22:45:00","2017-11-30 12:30:00",72095.4,11385891,38,4.31708982035928,0.681789880239521,1897.24736842105
"101","storm_110","2017-11-30 21:00:00","2017-12-02 02:45:00",45023.4,7610023.8,30,2.6960119760479,0.455690047904192,1500.78
"102","storm_111","2017-12-05 13:00:00","2017-12-07 02:15:00",130565.7,28110015,37.5,7.81830538922156,1.68323443113772,3481.752
"103","storm_112","2014-07-08 21:30:00","2014-07-09 16:15:00",97497,18433588.5,19,5.83814371257485,1.10380769461078,5131.42105263158
"104","storm_113","2014-10-18 14:00:00","2014-10-20 14:00:00",348729.3,19259163.9,48.25,20.881994011976,1.15324334730539,7227.55025906736
"105","storm_116","2018-04-12 12:45:00","2018-04-13 15:15:00",58680,17138921.4,26.75,3.51377245508982,1.02628271856287,2193.64485981308
"106","storm_117","2018-04-13 15:30:00","2018-04-15 04:15:00",110675.7,37757634.3,37,6.6272874251497,2.26093618562874,2991.23513513513
"107","storm_118","2018-04-16 13:45:00","2018-04-18 05:00:00",14166,4698332.1,39.5,0.848263473053892,0.281337251497006,358.632911392405
"108","storm_119","2018-04-22 10:45:00","2018-04-23 10:30:00",4417.2,1125756,24,0.264502994011976,0.0674105389221557,184.05
"109","storm_120","2018-04-23 10:45:00","2018-04-24 10:00:00",16379.1,4165587.9,23.5,0.980784431137725,0.249436401197605,696.982978723404
"110","storm_121","2018-04-24 10:15:00","2018-04-25 09:45:00",123873.3,38127625.2,23.75,7.4175628742515,2.28309132934132,5215.71789473684
"111","storm_122","2018-04-25 10:00:00","2018-04-25 18:45:00",65340.9,22220613,9,3.91262874251497,1.33057562874252,7260.1
"112","storm_124","2014-10-21 15:30:00","2014-10-23 13:15:00",124886.7,9913084.2,46,7.47824550898204,0.593597856287425,2714.92826086957
"113","storm_131","2018-05-20 07:15:00","2018-05-21 02:45:00",2007.9,297250.2,19.75,0.120233532934132,0.0177994131736527,101.66582278481
"114","storm_132","2018-06-14 16:15:00","2018-06-15 13:15:00",2278.8,414432,21.25,0.136455089820359,0.0248162874251497,107.237647058824
"115","storm_133","2018-06-18 12:45:00","2018-06-19 22:15:00",1510.2,246096,33.75,0.0904311377245509,0.0147362874251497,44.7466666666667
"116","storm_134","2018-07-25 22:15:00","2018-07-27 01:30:00",1139.4,363980.7,27.5,0.0682275449101796,0.021795251497006,41.4327272727273
"117","storm_135","2014-10-23 13:30:00","2014-10-25 15:00:00",289376.1,21193798.5,49.75,17.3279101796407,1.26908973053892,5816.60502512563
"118","storm_136","2018-07-27 20:45:00","2018-07-28 13:15:00",894.6,234133.2,16.75,0.0535688622754491,0.0140199520958084,53.4089552238806
"119","storm_137","2018-08-18","2018-08-19 03:00:00",26181,4277005.2,27.25,1.5677245508982,0.256108095808383,960.770642201835
"120","storm_138","2018-09-03 14:45:00","2018-09-04 04:15:00",49095.9,8947357.2,13.75,2.93987425149701,0.535769892215569,3570.61090909091
"121","storm_139","2018-09-11 01:15:00","2018-09-12",1377,232871.4,23,0.0824550898203593,0.0139443952095808,59.8695652173913
"122","storm_140","2018-09-26 14:00:00","2018-09-27 11:30:00",64582.2,6769663.2,21.75,3.86719760479042,0.405369053892216,2969.29655172414
"123","storm_141","2018-10-02 03:00:00","2018-10-03 14:15:00",197871.3,20319077.7,35.5,11.8485808383234,1.21671123952096,5573.83943661972
"124","storm_142","2018-10-06 23:00:00","2018-10-08 21:45:00",33364.8,2021707.8,47,1.99789221556886,0.121060347305389,709.889361702128
"125","storm_143","2018-10-11 09:00:00","2018-10-12 20:30:00",174538.8,781965,35.75,10.4514251497006,0.046824251497006,4882.2041958042
"126","storm_144","2018-10-15 18:30:00","2018-10-17 04:00:00",25953.3,710978.4,33.75,1.55408982035928,0.0425735568862275,768.986666666667
"127","storm_145","2018-10-23 11:45:00","2018-10-26 07:00:00",45431.1,2836094.4,67.5,2.7204251497006,0.169826011976048,673.053333333333
"128","storm_146","2014-10-25 18:15:00","2014-10-26 13:45:00",55726.2,5687747.1,19.75,3.33689820359281,0.340583658682635,2821.57974683544
"129","storm_147","2018-10-27 14:45:00","2018-10-31 02:30:00",146538,10839727.8,84,8.77473053892215,0.649085497005988,1744.5
"130","storm_148","2018-10-31 13:00:00","2018-11-01 15:15:00",116392.5,16599105.9,26.5,6.96961077844311,0.993958437125748,4392.16981132075
"131","storm_149","2018-11-01 15:45:00","2018-11-03 01:15:00",332106.3,55828935.9,33.75,19.8866047904192,3.34305005389222,9840.18666666667
"132","storm_150","2018-11-03 01:45:00","2018-11-05 08:45:00",480585.6,71953216.2,55.25,28.7775808383234,4.30857582035928,8698.38190045249
"133","storm_151","2018-11-05 16:30:00","2018-11-08 11:45:00",391710.6,56798518.5,67.5,23.4557245508982,3.40110889221557,5803.12
"134","storm_152","2018-11-09 17:30:00","2018-11-11 11:30:00",150063.3,17226493.2,42.25,8.98582634730539,1.03152653892216,3551.79408284024
"135","storm_153","2014-10-27 03:15:00","2014-10-28 10:30:00",183996,16020495.9,31.5,11.0177245508982,0.959311131736527,5841.14285714286
"136","storm_154","2014-10-29 04:15:00","2014-10-29 14:00:00",24676.2,2840278.5,10,1.47761676646707,0.170076556886228,2467.62
"137","storm_155","2015-04-15 12:45:00","2015-04-16 00:45:00",124983.9,69225852.6,12.25,7.48406586826347,4.14526063473054,10202.7673469388
"138","storm_156","2015-04-17 03:15:00","2015-04-18 06:15:00",292506.3,162894821.4,27.25,17.5153473053892,9.75418092215569,10734.176146789
"139","storm_157","2015-04-18 12:15:00","2015-04-19 02:45:00",151145.1,84204576.9,14.75,9.05060479041916,5.04219023353293,10247.1254237288
"140","storm_158","2015-04-21 06:15:00","2015-04-22 10:00:00",304009.2,144735124.5,28,18.2041437125749,8.66677392215569,10857.4714285714
"141","storm_159","2014-07-16 02:15:00","2014-07-16 21:15:00",8331.3,2658149.1,19.25,0.498880239520958,0.159170604790419,432.794805194805
"142","storm_160","2015-04-22 13:45:00","2015-04-23 19:00:00",308603.7,131578253.1,29.5,18.4792634730539,7.87893731137725,10461.1423728814
"143","storm_161","2015-04-26 06:30:00","2015-05-04 11:15:00",1214821.8,463406660.1,197,72.7438203592814,27.7489018023952,6166.60812182741
"144","storm_162","2015-05-04 11:30:00","2015-05-06 12:15:00",370985.4,109491537.6,49,22.2146946107784,6.55637949700599,7571.1306122449
"145","storm_163","2015-05-06 13:30:00","2015-05-07 11:30:00",63688.5,16843608,22.25,3.81368263473054,1.00859928143713,2862.40449438202
"146","storm_164","2015-05-07 12:15:00","2015-05-08 05:00:00",41544,9667780.2,17,2.48766467065868,0.578908994011976,2443.76470588235
"147","storm_165","2015-05-08 13:00:00","2015-05-09 10:45:00",43959.6,9230169.6,22,2.63231137724551,0.552704766467066,1998.16363636364
"148","storm_166","2015-05-10 11:45:00","2015-05-11 15:00:00",73188,12877828.2,27.5,4.38251497005988,0.771127437125748,2661.38181818182
"149","storm_167","2015-05-11 15:15:00","2015-05-12 04:30:00",53418.6,7563440.7,13.5,3.19871856287425,0.452900640718563,3956.93333333333
"150","storm_168","2015-05-12 04:45:00","2015-05-13 03:45:00",171393.3,20908713.6,23.25,10.2630718562874,1.25201877844311,7371.75483870968
"151","storm_169","2015-05-13 04:30:00","2015-05-14 10:15:00",126630,18483435,30,7.58263473053892,1.10679251497006,4221
"152","storm_171","2015-05-16 19:30:00","2015-05-17 16:30:00",43686.9,7348865.4,21.25,2.61598203592814,0.440051820359281,2055.85411764706
"153","storm_172","2015-05-20 08:00:00","2015-05-20 23:30:00",9886.5,1731425.4,15.75,0.592005988023952,0.103678167664671,627.714285714286
"154","storm_173","2015-05-25 20:00:00","2015-05-26 13:15:00",6859.8,1407468.6,17.5,0.410766467065868,0.0842795568862276,391.988571428571
"155","storm_174","2015-05-27 13:45:00","2015-05-28 09:15:00",147231,22294682.1,19.75,8.81622754491018,1.33501090419162,7454.73417721519
"156","storm_175","2015-05-28 09:30:00","2015-05-30 06:45:00",326272.5,32608119.6,45.5,19.5372754491018,1.95258201197605,7170.82417582418
"157","storm_176","2015-05-30 20:30:00","2015-06-04 05:15:00",698704.2,46898723.7,105,41.8385748502994,2.80830680838323,6654.32571428571
"158","storm_177","2015-06-05 17:00:00","2015-06-06 17:00:00",69537.6,8585363.7,24.25,4.16392814371258,0.514093634730539,2867.52989690722
"159","storm_178","2015-06-08 04:15:00","2015-06-11 19:45:00",603342.9,25814059.2,87.75,36.1283173652695,1.54575204790419,6875.70256410256
"160","storm_179","2015-06-12 15:15:00","2015-06-14 17:00:00",424594.8,18009040.5,50,25.4248383233533,1.07838565868263,8491.896
"161","storm_180","2015-06-16 10:45:00","2015-06-17 16:45:00",156838.5,14239278.9,30.25,9.39152694610778,0.852651431137725,5184.74380165289
"162","storm_181","2014-07-28 10:15:00","2014-07-30",35094.6,8299042.2,38,2.10147305389222,0.496948634730539,923.542105263158
"163","storm_182","2015-06-18 21:30:00","2015-06-19 17:00:00",47754.9,6385925.7,19.75,2.8595748502994,0.382390760479042,2417.96962025316
"164","storm_183","2015-06-21 00:45:00","2015-06-21 23:30:00",44078.4,6140005.2,23,2.6394251497006,0.367664982035928,1916.45217391304
"165","storm_184","2015-06-21 23:45:00","2015-06-23 07:15:00",250224.3,10676520.9,31.75,14.9834910179641,0.639312628742515,7881.08031496063
"166","storm_185","2015-06-23 07:30:00","2015-06-24 16:30:00",142425.9,11319048.9,33.25,8.52849700598802,0.677787359281437,4283.48571428571
"167","storm_186","2015-06-28 03:15:00","2015-06-30 13:00:00",116919.9,15838193.7,58,7.00119161676647,0.948394832335329,2015.86034482759
"168","storm_187","2015-07-01 10:00:00","2015-07-02 20:15:00",165912.3,12242933.1,34.5,9.93486826347305,0.733109766467066,4809.05217391304
"169","storm_188","2015-07-04 17:30:00","2015-07-05 11:15:00",54599.4,8156241,18,3.2694251497006,0.488397664670659,3033.3
"170","storm_189","2015-07-08 03:45:00","2015-07-09 03:00:00",116111.7,13045611.6,23.5,6.95279640718563,0.781174347305389,4940.92340425532
"171","storm_190","2015-07-14 23:00:00","2015-07-16 07:00:00",138166.2,18253598.4,32.25,8.2734251497006,1.09302984431138,4284.22325581395
"172","storm_191","2015-07-18 01:30:00","2015-07-19 07:30:00",137618.1,14452461,30.25,8.24060479041916,0.865416826347305,4549.35867768595
"173","storm_192","2014-07-31 13:45:00","2014-08-01 12:45:00",10170.9,2470040.1,23.25,0.609035928143713,0.147906592814371,437.458064516129
"174","storm_193","2015-07-19 07:45:00","2015-07-20 23:45:00",347569.2,16230171.6,40.25,20.8125269461078,0.971866562874251,8635.25962732919
"175","storm_194","2015-07-21 13:15:00","2015-07-23 14:45:00",334362.6,21844050.3,49.75,20.0217125748503,1.30802696407186,6720.85628140703
"176","storm_195","2015-07-23 19:45:00","2015-07-24 19:15:00",45993.6,5940210.6,23.75,2.75410778443114,0.355701233532934,1936.57263157895
"177","storm_196","2015-07-26 08:30:00","2015-07-27 00:30:00",15353.1,2704237.2,16.25,0.919347305389222,0.161930371257485,944.806153846154
"178","storm_197","2015-07-27 23:00:00","2015-07-28 20:45:00",43425,7411072.5,22,2.6002994011976,0.443776796407186,1973.86363636364
"179","storm_198","2015-07-30 12:00:00","2015-07-31 14:00:00",25294.5,5847411.6,26.25,1.51464071856287,0.350144407185629,963.6
"180","storm_199","2015-08-01 11:15:00","2015-08-02 12:15:00",27553.5,5707362.6,25.25,1.64991017964072,0.341758239520958,1091.22772277228
"181","storm_200","2015-08-03 13:45:00","2015-08-04 10:30:00",43324.2,9023968.8,21,2.59426347305389,0.540357413173653,2063.05714285714
"182","storm_201","2015-08-04 11:15:00","2015-08-05 10:15:00",41801.4,7232134.5,23.25,2.50307784431138,0.433061946107784,1797.90967741935
"183","storm_202","2015-08-05 10:30:00","2015-08-06 20:30:00",212645.7,21952386.9,34.25,12.7332754491018,1.31451418562874,6208.63357664234
"184","storm_203","2014-08-03 22:00:00","2014-08-05 02:45:00",11029.5,3066190.2,29,0.660449101796407,0.183604203592814,380.327586206897
"185","storm_204","2015-08-11 06:15:00","2015-08-11 22:15:00",61868.7,10241330.4,16.25,3.7047125748503,0.613253317365269,3807.30461538462
"186","storm_205","2015-08-11 22:30:00","2015-08-14 13:15:00",455733,30758643.9,63,27.2894011976048,1.84183496407186,7233.85714285714
"187","storm_206","2015-08-14 16:45:00","2015-08-15 13:00:00",55318.5,7590555.9,20.5,3.31248502994012,0.454524305389222,2698.46341463415
"188","storm_211","2015-09-13 18:00:00","2015-09-15 23:00:00",210179.7,3899651.4,53.25,12.5856107784431,0.23351205988024,3947.03661971831
"189","storm_212","2015-09-19 23:15:00","2015-09-21 10:30:00",15418.8,1621305,35.5,0.923281437125748,0.0970841317365269,434.332394366197
"190","storm_213","2015-09-29 11:15:00","2015-10-02 03:15:00",285779.7,5163332.4,42.25,17.1125568862275,0.309181580838323,6764.01656804734
"191","storm_214","2014-08-05 17:30:00","2014-08-07 02:00:00",95205.6,11084498.1,32.75,5.70093413173653,0.663742401197605,2907.04122137405
"192","storm_215","2015-10-09 03:45:00","2015-10-10 18:45:00",90233.1,977931,39.25,5.40317964071856,0.0585587425149701,2298.93248407643
"193","storm_216","2015-10-14 08:30:00","2015-10-15 09:45:00",27567,0,25.5,1.65071856287425,0,1081.05882352941
"194","storm_217","2015-10-15 23:45:00","2015-10-18 13:15:00",20554.2,0,23,1.23079041916168,0,893.660869565217
"195","storm_218","2015-10-19 15:45:00","2015-10-22 05:45:00",52515,0,62.25,3.14461077844311,0,843.614457831325
"196","storm_219","2015-10-25 11:30:00","2015-10-27 06:30:00",11566.8,0,21.75,0.692622754491018,0,531.806896551724
