"","run_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id","water_yield_mm","constit_yield_mm"
"135","FC = 0.98, SFT = 0.098","2015-09-13 17:00:00","2015-09-14 09:00:00",18239.0700094633,3852720.3892664,16.25,1122.40430827467,0.98,"0.098","storm_36",0.991253804862138,0.209386977677522
"136","FC = 0.98, SFT = 0.098","2015-09-29 18:45:00","2015-10-01 16:45:00",156787.415079675,18618377.8717466,46.25,3389.99816388487,0.98,"0.098","storm_37",8.52105516737365,1.01186836259493
"137","FC = 0.98, SFT = 0.098","2015-10-09 06:15:00","2015-10-10 01:30:00",20910.9299499524,9080840.32304537,19.5,1072.35538204884,0.98,"0.098","storm_38",1.13646358423654,0.493523930600292
"138","FC = 0.98, SFT = 0.098","2015-10-28 14:45:00","2015-10-30 13:15:00",106324.047376513,23301410.3787512,46.75,2274.31117382916,0.98,"0.098","storm_39",5.77848083568006,1.26638099884518
"139","FC = 0.98, SFT = 0.098","2015-10-31 03:15:00","2015-10-31 10:00:00",2946.17299781062,1002630.5729699,7,420.881856830089,0.98,"0.098","storm_40",0.160118097707099,0.0544907920092337
"140","FC = 0.98, SFT = 0.098","2015-11-12 21:00:00","2015-11-13 11:15:00",9566.53647116176,3843574.70439956,14.5,659.761135942191,0.98,"0.098","storm_41",0.519920460389226,0.208889929586933
"141","FC = 0.98, SFT = 0.098","2016-03-28 10:45:00","2016-03-29 14:15:00",31237.8259716336,12603738.0221209,27.75,1125.68742240121,0.98,"0.098","storm_42",1.69770793324096,0.684985762071789
"142","FC = 0.98, SFT = 0.098","2016-03-29 23:30:00","2016-03-30 08:00:00",3575.77736194576,1493383.57464995,8.75,408.660269936659,0.98,"0.098","storm_43",0.194335726192705,0.0811621507961929
"143","FC = 0.98, SFT = 0.098","2016-04-07 20:30:00","2016-04-09 04:30:00",25458.8424462016,11605200.8371012,32.25,789.42147120005,0.98,"0.098","storm_44",1.38363274164139,0.630717436798981
"144","FC = 0.98, SFT = 0.098","2016-04-26 14:15:00","2016-04-27 03:15:00",6380.39256135157,2948596.82753207,13.25,481.539061234081,0.98,"0.098","storm_45",0.346760465290846,0.160249827583265
"145","FC = 0.98, SFT = 0.098","2016-05-02 14:15:00","2016-05-03 06:15:00",15048.8837713303,4107833.20706253,16.25,926.085155158788,0.98,"0.098","storm_46",0.817874118007081,0.223251804731659
"146","FC = 0.98, SFT = 0.098","2016-05-08 09:15:00","2016-05-08 23:30:00",13298.6503499577,4092112.91013735,14.5,917.14829999708,0.98,"0.098","storm_47",0.722752736410743,0.222397440768334
"147","FC = 0.98, SFT = 0.098","2016-05-29 20:30:00","2016-05-30 03:30:00",4061.48009830242,2021416.4637842,7.25,560.204151489989,0.98,"0.098","storm_48",0.220732614038175,0.109859590423054
"148","FC = 0.98, SFT = 0.098","2016-06-05 13:00:00","2016-06-06 09:45:00",36340.5104585403,11976312.6630762,21,1730.50049802573,0.98,"0.098","storm_49",1.97502774231197,0.650886557775878
"149","FC = 0.98, SFT = 0.098","2016-07-10 08:00:00","2016-07-10 11:45:00",1763.87707150544,491585.947793373,4,440.96926787636,0.98,"0.098","storm_50",0.0958628843209478,0.0267166275974659
"150","FC = 0.98, SFT = 0.098","2016-07-14 17:30:00","2016-07-14 21:45:00",2297.12629006778,837642.90394335,4.5,510.472508903951,0.98,"0.098","storm_51",0.124843820112379,0.0455240708664864
"151","FC = 0.98, SFT = 0.098","2016-08-16 22:00:00","2016-08-17 11:00:00",9027.22118475788,2416911.57476339,13.25,681.299712057199,0.98,"0.098","storm_52",0.490609846997711,0.131353889932793
"152","FC = 0.98, SFT = 0.098","2016-10-22 08:30:00","2016-10-23 13:30:00",18267.9452393916,3790567.3397765,29.25,624.545136389455,0.98,"0.098","storm_53",0.992823110836497,0.206009094553071
"153","FC = 0.98, SFT = 0.098","2016-11-03 14:30:00","2016-11-04 02:00:00",6028.57184562045,1845172.35155393,11.75,513.069944308123,0.98,"0.098","storm_54",0.327639774218503,0.100281106062714
"154","FC = 0.98, SFT = 0.098","2016-11-20 13:45:00","2016-11-21 07:00:00",12887.8719950727,3796971.60126531,17.5,736.449828289867,0.98,"0.098","storm_55",0.700427825819167,0.20635715224268
"155","FC = 0.98, SFT = 0.098","2016-11-30 02:30:00","2016-12-01 20:45:00",7876.06828783034,1422017.70661197,9,875.118698647815,0.98,"0.098","storm_56",0.428047189555997,0.0772835710115202
"156","FC = 0.98, SFT = 0.098","2018-04-13 19:30:00","2018-04-15 04:30:00",70505.5751668989,39657512.2205032,33.25,2120.46842607215,0.98,"0.098","storm_57",3.83182473733146,2.15529957720126
"157","FC = 0.98, SFT = 0.098","2018-04-16 12:00:00","2018-04-18 11:45:00",167155.597045376,87653610.8034178,48,3482.40827177867,0.98,"0.098","storm_58",9.08454331768349,4.76378319583792
"158","FC = 0.98, SFT = 0.098","2018-04-22 03:15:00","2018-04-22 07:45:00",1870.42939175046,1612515.09511664,4.75,393.774608789571,0.98,"0.098","storm_59",0.101653771290786,0.0876366899519912
"159","FC = 0.98, SFT = 0.098","2018-04-23 02:45:00","2018-04-23 07:45:00",2003.56355034561,1750620.43759831,5.25,381.631152446783,0.98,"0.098","storm_60",0.108889323388348,0.0951424150868646
"160","FC = 0.98, SFT = 0.098","2018-04-25 14:45:00","2018-04-27 09:00:00",80672.2770323718,35451201.8771585,42.5,1898.1712242911,0.98,"0.098","storm_61",4.38436288219412,1.9266957541934
"161","FC = 0.98, SFT = 0.098","2018-04-29 07:15:00","2018-05-01 13:15:00",139871.9956204,58270182.3562416,54.25,2578.28563355576,0.98,"0.098","storm_62",7.60173889241306,3.16685773675226
"162","FC = 0.98, SFT = 0.098","2018-05-04 19:30:00","2018-05-05 14:00:00",29784.3350935836,9001208.62609504,18.75,1588.49787165779,0.98,"0.098","storm_63",1.61871386378172,0.489196120983426
"163","FC = 0.98, SFT = 0.098","2018-05-15 10:00:00","2018-05-16 04:00:00",19266.6363599011,11118464.564031,18.25,1055.70610191239,0.98,"0.098","storm_64",1.04709980216854,0.604264378479945
"164","FC = 0.98, SFT = 0.098","2018-05-22 19:45:00","2018-05-23 10:00:00",10153.8376540003,5782296.605865,14.5,700.264665793126,0.98,"0.098","storm_65",0.5518390029348,0.31425525031875
"165","FC = 0.98, SFT = 0.098","2018-06-02 03:00:00","2018-06-02 09:15:00",4150.04248875012,3367909.09420946,6.5,638.468075192326,0.98,"0.098","storm_66",0.225545787432072,0.183038537728775
"166","FC = 0.98, SFT = 0.098","2018-06-04 08:15:00","2018-06-04 18:15:00",5757.81631650341,3602439.99591434,10.25,561.738177219845,0.98,"0.098","storm_67",0.312924799809968,0.195784782386649
"167","FC = 0.98, SFT = 0.098","2018-06-18 13:30:00","2018-06-19 18:15:00",109462.334199617,40523461.3946363,29,3774.56324826265,0.98,"0.098","storm_68",5.9490399021531,2.20236203231719
"168","FC = 0.98, SFT = 0.098","2018-06-27 14:30:00","2018-06-29 00:15:00",8445.64053950399,2510886.73344383,10.5,804.346718047999,0.98,"0.098","storm_69",0.459002203233912,0.136461235513251
"169","FC = 0.98, SFT = 0.098","2018-07-25 21:00:00","2018-07-26 14:00:00",55092.9048556011,25089585.6304098,17.25,3193.79158583195,0.98,"0.098","storm_70",2.99417961171745,1.36356443643532
"170","FC = 0.98, SFT = 0.098","2018-08-07 20:00:00","2018-08-08 03:45:00",4797.91895238382,2327952.91324134,8,599.739869047978,0.98,"0.098","storm_71",0.260756464803469,0.126519180067464
"171","FC = 0.98, SFT = 0.098","2018-08-15 21:15:00","2018-08-16 08:15:00",5120.03853976647,2633138.38921592,11.25,455.114536868131,0.98,"0.098","storm_72",0.278262964117743,0.143105347239996
"172","FC = 0.98, SFT = 0.098","2018-08-18 00:30:00","2018-08-18 11:30:00",6412.08848787994,2503103.53669501,11.25,569.963421144884,0.98,"0.098","storm_73",0.348483069993475,0.136038235689946
"173","FC = 0.98, SFT = 0.098","2018-09-06 10:30:00","2018-09-06 17:00:00",3355.67109316144,2032888.75648449,6.75,497.13645824614,0.98,"0.098","storm_74",0.182373428976165,0.110483084591548
"174","FC = 0.98, SFT = 0.098","2018-09-11 00:45:00","2018-09-11 14:45:00",17826.4981527716,6209021.38085226,14.25,1250.98232651029,0.98,"0.098","storm_75",0.968831421346284,0.337446814176753
"175","FC = 0.98, SFT = 0.098","2018-09-21 08:00:00","2018-09-21 20:30:00",12653.4065119897,7711921.26693054,12.75,992.424040156053,0.98,"0.098","storm_76",0.687685136521178,0.419126155811442
"176","FC = 0.98, SFT = 0.098","2018-09-26 16:00:00","2018-09-27 07:45:00",27542.5018319665,8509111.61496782,16,1721.40636449791,0.98,"0.098","storm_77",1.4968750995634,0.462451718204773
"177","FC = 0.98, SFT = 0.098","2018-10-02 10:45:00","2018-10-03 14:00:00",28267.4766988165,11359418.3168937,27.5,1027.90824359333,0.98,"0.098","storm_78",1.53627590754438,0.617359691135528
"178","FC = 0.98, SFT = 0.098","2018-10-11 06:30:00","2018-10-12 12:45:00",55579.6494816402,17894172.7315839,30.5,1822.28358956197,0.98,"0.098","storm_79",3.02063312400219,0.972509387586083
"179","FC = 0.98, SFT = 0.098","2018-10-27 15:30:00","2018-10-28 10:30:00",14434.6829149477,7320850.10183182,19.25,749.85365791936,0.98,"0.098","storm_80",0.784493636681939,0.397872288143033
"180","FC = 0.98, SFT = 0.098","2018-11-01 21:30:00","2018-11-02 21:00:00",48253.3621939957,20804348.0863787,23.75,2031.7205134314,0.98,"0.098","storm_81",2.6224653366302,1.13067109165102
"181","FC = 0.98, SFT = 0.098","2018-11-03 01:45:00","2018-11-05 06:45:00",126705.21304624,49116492.1869637,53.25,2379.44062058666,0.98,"0.098","storm_82",6.8861528829478,2.66937457537846
"182","FC = 0.98, SFT = 0.098","2018-11-06 14:45:00","2018-11-07 05:00:00",9048.70835124516,5085738.98697,14.5,624.048851810011,0.98,"0.098","storm_83",0.491777627785063,0.2763988579875
"183","FC = 0.98, SFT = 0.098","2018-11-09 21:15:00","2018-11-11 03:30:00",32046.2619470525,16056777.6087025,30.5,1050.69711301811,0.98,"0.098","storm_84",1.74164467103546,0.872650956994699
"184","FC = 0.98, SFT = 0.098","2018-11-11 04:15:00","2018-11-11 08:00:00",1457.50437552785,648030.461716463,4,364.376093881963,0.98,"0.098","storm_85",0.0792121943221659,0.0352190468324165
"185","FC = 0.98, SFT = 0.098","2018-11-13 08:15:00","2018-11-14 19:15:00",36163.0370584734,20853786.9017502,35.25,1025.90176052407,0.98,"0.098","storm_86",1.96538244883008,1.13335798379077
"186","FC = 0.98, SFT = 0.098","2018-11-14 20:15:00","2018-11-16 06:15:00",450755.727375365,285024766.146986,34.25,13160.7511642442,0.98,"0.098","storm_87",24.4975938790959,15.4904764210318
"187","FC = 0.996, SFT = 0.1","2014-07-27 11:45:00","2014-07-29 22:45:00",75284.5887678003,12271532.6240554,59.25,1270.62597076456,0.996,"0.1","storm_1",4.09155373738045,0.666931120872574
"188","FC = 0.996, SFT = 0.1","2014-07-31 14:00:00","2014-08-01 00:45:00",5874.60579967244,1775696.27257753,11,534.055072697495,0.996,"0.1","storm_2",0.319272054330024,0.0965052322053006
"189","FC = 0.996, SFT = 0.1","2014-08-13 16:15:00","2014-08-14 20:00:00",35319.3397719945,4630127.6336665,28,1261.40499185694,0.996,"0.1","storm_3",1.91952933543448,0.251637371394918
"190","FC = 0.996, SFT = 0.1","2014-09-02 22:45:00","2014-09-03 09:45:00",4919.74132383847,2072938.53465441,11.25,437.310339896753,0.996,"0.1","storm_4",0.267377245860786,0.112659702970348
"191","FC = 0.996, SFT = 0.1","2014-09-06 14:15:00","2014-09-07 04:15:00",8400.60651863502,2833586.51277384,14.25,589.516246921756,0.996,"0.1","storm_5",0.456554702099729,0.153999266998578
"192","FC = 0.996, SFT = 0.1","2014-10-04 15:00:00","2014-10-05 16:00:00",26153.0690710204,8490491.25842497,25.25,1035.76511172358,0.996,"0.1","storm_6",1.42136244951198,0.461439742305705
"193","FC = 0.996, SFT = 0.1","2014-10-16 11:30:00","2014-10-17 13:30:00",27310.5370475016,5623705.49929366,26.25,1040.4014113334,0.996,"0.1","storm_7",1.484268317799,0.305636168439873
"194","FC = 0.996, SFT = 0.1","2014-10-18 13:30:00","2014-10-19 14:30:00",15446.153695221,3102260.46111383,25.25,611.728859216672,0.996,"0.1","storm_8",0.839464874740271,0.168601112017056
"195","FC = 0.996, SFT = 0.1","2014-10-23 18:15:00","2014-10-24 22:15:00",18439.0520526788,4084639.47541094,28.25,652.709807174471,0.996,"0.1","storm_9",1.00212239416733,0.221991275837551
"196","FC = 0.996, SFT = 0.1","2014-11-07 02:45:00","2014-11-09 00:30:00",12209.8962510358,3169150.42016754,19.25,634.280324729134,0.996,"0.1","storm_10",0.663581317991078,0.17223643587867
"197","FC = 0.996, SFT = 0.1","2015-04-07 16:00:00","2015-04-12 08:30:00",96598.7577946491,56322250.4825213,112.75,856.751732103318,0.996,"0.1","storm_11",5.24993248883962,3.06099187405007
"198","FC = 0.996, SFT = 0.1","2015-04-12 21:45:00","2015-04-13 08:15:00",5391.13330718628,2989416.852594,10.75,501.500772761514,0.996,"0.1","storm_12",0.292996375390558,0.162468307206196
"199","FC = 0.996, SFT = 0.1","2015-04-14 02:30:00","2015-04-14 16:00:00",6895.40237799798,3234999.97128673,13.75,501.483809308944,0.996,"0.1","storm_13",0.374750129239021,0.175815215830801
"200","FC = 0.996, SFT = 0.1","2015-04-14 17:00:00","2015-04-15 08:30:00",8797.84878155628,3734463.57675244,15.75,558.593573432145,0.996,"0.1","storm_14",0.478143955519363,0.202959976997415
"201","FC = 0.996, SFT = 0.1","2015-04-15 23:00:00","2015-04-16 08:30:00",4791.43619411214,2212600.95493068,9.75,491.429353242271,0.996,"0.1","storm_15",0.260404140984355,0.120250051898406
"202","FC = 0.996, SFT = 0.1","2015-04-17 07:30:00","2015-04-17 13:45:00",2993.47173663649,1489794.12452629,6.5,460.534113328691,0.996,"0.1","storm_16",0.16268868133894,0.0809670719851245
"203","FC = 0.996, SFT = 0.1","2015-04-17 21:00:00","2015-04-18 09:15:00",5364.19048252624,2142534.33572558,12.5,429.135238602099,0.996,"0.1","storm_17",0.291532091441644,0.116442083463347
"204","FC = 0.996, SFT = 0.1","2015-04-20 09:30:00","2015-04-21 02:45:00",9268.08332984525,3777013.16871568,17.5,529.604761705443,0.996,"0.1","storm_18",0.503700180969851,0.205272454821505
"205","FC = 0.996, SFT = 0.1","2015-04-21 04:15:00","2015-04-25 10:30:00",133988.14461319,51660365.5573668,102.5,1307.20141086039,0.996,"0.1","storm_19",7.28196438115161,2.80762856290037
"206","FC = 0.996, SFT = 0.1","2015-04-27 22:45:00","2015-04-28 08:45:00",4683.01987105863,2121831.51638482,10.25,456.879987420355,0.996,"0.1","storm_20",0.254511949514056,0.115316930238305
"207","FC = 0.996, SFT = 0.1","2015-04-29 01:15:00","2015-04-29 08:00:00",2860.70847657592,1094854.48614347,7,408.672639510846,0.996,"0.1","storm_21",0.155473286770431,0.0595029612034497
"208","FC = 0.996, SFT = 0.1","2015-05-10 19:00:00","2015-05-11 12:15:00",10868.7056221284,4378252.1059124,17.5,621.068892693054,0.996,"0.1","storm_22",0.590690522941763,0.237948484016978
"209","FC = 0.996, SFT = 0.1","2015-05-11 15:30:00","2015-05-13 12:45:00",50657.2725737861,9374243.87260419,45.5,1113.34664997332,0.996,"0.1","storm_23",2.75311263987968,0.50946977568501
"210","FC = 0.996, SFT = 0.1","2015-05-28 20:00:00","2015-05-29 00:30:00",2268.45245721774,1186043.36347893,4.75,477.56893836163,0.996,"0.1","storm_24",0.123285459631399,0.0644588784499417
"211","FC = 0.996, SFT = 0.1","2015-05-30 18:30:00","2015-06-03 09:45:00",135970.238757838,73695475.352006,87.5,1553.94558580387,0.996,"0.1","storm_25",7.38968688901296,4.00518887782642
"212","FC = 0.996, SFT = 0.1","2015-06-05 20:00:00","2015-06-06 14:30:00",16854.9686470123,4446062.19956449,18.75,898.931661173991,0.996,"0.1","storm_26",0.916030904728931,0.241633815193722
"213","FC = 0.996, SFT = 0.1","2015-06-08 15:45:00","2015-06-26 12:45:00",40551.1794111062,11215955.8130173,46.75,867.404907189438,0.996,"0.1","storm_27",2.20386844625577,0.609562815924854
"214","FC = 0.996, SFT = 0.1","2015-06-28 03:15:00","2015-06-30 10:15:00",101857.504583551,26509647.0375941,55.25,1843.57474359368,0.996,"0.1","storm_28",5.53573394475821,1.44074168682577
"215","FC = 0.996, SFT = 0.1","2015-07-01 07:45:00","2015-07-03 17:00:00",388789.3190655,31024387.4816463,57.5,6761.55337505217,0.996,"0.1","storm_29",21.129854297038,1.68610801530687
"216","FC = 0.996, SFT = 0.1","2015-07-04 00:30:00","2015-07-04 08:00:00",3105.85875844099,1703636.16051217,7.75,400.755968831095,0.996,"0.1","storm_30",0.168796671654402,0.0925889217669656
"217","FC = 0.996, SFT = 0.1","2015-07-04 18:00:00","2015-07-22 21:30:00",42936.509050553,16712272.5995767,49.75,863.045408051317,0.996,"0.1","storm_31",2.33350592666049,0.908275684759603
"218","FC = 0.996, SFT = 0.1","2015-08-11 09:15:00","2015-08-13 08:00:00",41310.2642083918,8533604.59667497,47,878.941791667911,0.996,"0.1","storm_32",2.2451230548039,0.463782858514944
"219","FC = 0.996, SFT = 0.1","2015-08-21 04:30:00","2015-08-22 00:45:00",19328.0351722217,5213656.2163318,20.5,942.830984010816,0.996,"0.1","storm_33",1.05043669414249,0.283350881322381
"220","FC = 0.996, SFT = 0.1","2015-09-13 17:00:00","2015-09-14 17:15:00",26497.6983302186,4854355.44661542,24.5,1081.53870735586,0.996,"0.1","storm_34",1.44009230055536,0.263823665576925
"221","FC = 0.996, SFT = 0.1","2015-09-29 18:15:00","2015-10-02 12:00:00",232673.972301545,29198338.831874,66,3525.36321669007,0.996,"0.1","storm_35",12.6453245816057,1.58686624086272
"222","FC = 0.996, SFT = 0.1","2015-10-09 06:15:00","2015-10-10 16:15:00",35208.212788234,13769372.8656905,34.25,1027.97701571486,0.996,"0.1","storm_36",1.9134898254475,0.748335481831003
"223","FC = 0.996, SFT = 0.1","2015-10-10 18:30:00","2015-10-11 00:45:00",2505.17199102288,708640.805675585,6.5,385.411075541981,0.996,"0.1","storm_37",0.136150651686026,0.0385130872649775
"224","FC = 0.996, SFT = 0.1","2015-10-13 22:45:00","2015-10-14 08:30:00",4398.05631516174,2100326.99964237,10,439.805631516174,0.996,"0.1","storm_38",0.239024799737051,0.114148206502303
"225","FC = 0.996, SFT = 0.1","2015-10-17 16:00:00","2015-10-18 09:30:00",7585.02077285681,2511177.22611032,17.75,427.325113963764,0.996,"0.1","storm_39",0.412229389829174,0.13647702315817
"226","FC = 0.996, SFT = 0.1","2015-10-19 04:45:00","2015-10-19 09:00:00",1755.09923189988,662076.577032853,4.5,390.022051533308,0.996,"0.1","storm_40",0.0953858278206459,0.035982422664829
"227","FC = 0.996, SFT = 0.1","2015-10-28 14:30:00","2015-11-01 06:30:00",176861.548964384,41616305.1146597,88.25,2004.09687211767,0.996,"0.1","storm_41",9.61204070458609,2.26175571275324
"228","FC = 0.996, SFT = 0.1","2015-11-04 02:15:00","2015-11-04 10:45:00",3646.95488665697,1521530.45268659,8.75,416.794844189368,0.996,"0.1","storm_42",0.198204069927009,0.082691872428619
"229","FC = 0.996, SFT = 0.1","2015-11-08 22:30:00","2015-11-09 04:45:00",2550.92561139037,741633.870129088,6.5,392.450094060057,0.996,"0.1","storm_43",0.138637261488607,0.0403061885939722
"230","FC = 0.996, SFT = 0.1","2015-11-10 04:00:00","2015-11-10 09:30:00",2287.94056776735,1004443.3633019,5.75,397.9027074378,0.996,"0.1","storm_44",0.124344596074313,0.0545893132229292
"231","FC = 0.996, SFT = 0.1","2015-11-12 21:00:00","2015-11-13 16:45:00",13767.8382348579,5067379.77328395,20,688.391911742896,0.996,"0.1","storm_45",0.748252077981409,0.275401074634997
"232","FC = 0.996, SFT = 0.1","2015-11-17 00:15:00","2015-11-17 12:00:00",5557.31567734164,2509569.84768617,12,463.10963977847,0.996,"0.1","storm_46",0.302028025942481,0.136389665635118
"233","FC = 0.996, SFT = 0.1","2015-11-17 18:45:00","2015-11-18 09:45:00",7086.54198304092,3420559.48857863,15.25,464.691277576454,0.996,"0.1","storm_47",0.385138151252224,0.18589997220536
"234","FC = 0.996, SFT = 0.1","2016-03-25 12:15:00","2016-03-26 08:15:00",8762.45830952392,4803308.81537312,20.25,432.713990593774,0.996,"0.1","storm_48",0.476220560300213,0.261049392139843
"235","FC = 0.996, SFT = 0.1","2016-03-28 10:45:00","2016-03-30 10:00:00",56632.8578809572,22729760.5601271,47.5,1192.27069223068,0.996,"0.1","storm_49",3.07787271092159,1.23531307391995
"236","FC = 0.996, SFT = 0.1","2016-04-05 07:45:00","2016-04-05 11:30:00",2030.10984781316,1347879.29937613,4,507.527461953291,0.996,"0.1","storm_50",0.110332056946368,0.0732543097487025
"237","FC = 0.996, SFT = 0.1","2016-04-07 20:30:00","2016-04-09 14:00:00",41503.7437497685,18110559.4434294,41.75,994.101646701042,0.996,"0.1","storm_51",2.25563824727003,0.98426953496899
"238","FC = 0.996, SFT = 0.1","2016-04-12 09:45:00","2016-04-12 15:15:00",2363.7560402678,1414601.57081904,5.75,411.088007003096,0.996,"0.1","storm_52",0.128465002188468,0.0768805201532085
"239","FC = 0.996, SFT = 0.1","2016-04-19 04:30:00","2016-04-19 08:45:00",1860.35511698758,1024118.10316116,4.5,413.412248219461,0.996,"0.1","storm_53",0.10110625635802,0.0556585925631067
"240","FC = 0.996, SFT = 0.1","2016-04-26 11:45:00","2016-04-27 08:45:00",11864.3991176531,5211683.80779947,21.25,558.324664360146,0.996,"0.1","storm_54",0.644804299872452,0.283243685206493
"241","FC = 0.996, SFT = 0.1","2016-05-02 13:15:00","2016-05-03 15:30:00",25684.3634227134,6897521.04801945,26.5,969.221261234469,0.996,"0.1","storm_55",1.39588931645182,0.374865274348883
"242","FC = 0.996, SFT = 0.1","2016-05-08 09:15:00","2016-05-09 10:00:00",20912.2502407038,5861856.09214261,25,836.49000962815,0.996,"0.1","storm_56",1.13653533916868,0.318579135442533
"243","FC = 0.996, SFT = 0.1","2016-05-15 02:30:00","2016-05-15 11:30:00",4141.61187728784,1443569.41177159,9.25,447.741824571658,0.996,"0.1","storm_57",0.225087602026513,0.0784548593354123
"244","FC = 0.996, SFT = 0.1","2016-05-29 20:30:00","2016-05-30 05:45:00",5335.35996969287,2466673.65186319,9.5,561.616838915039,0.996,"0.1","storm_58",0.289965215744178,0.134058350644738
"245","FC = 0.996, SFT = 0.1","2016-06-05 13:00:00","2016-06-06 16:15:00",45425.9032237964,18236233.1632326,27.5,1651.85102631987,0.996,"0.1","storm_59",2.4687990882498,0.991099628436554
"246","FC = 0.996, SFT = 0.1","2016-07-10 06:45:00","2016-07-10 15:00:00",4241.50788890422,1156428.72438928,8.5,499.000928106379,0.996,"0.1","storm_60",0.230516733092621,0.0628493871950698
"247","FC = 0.996, SFT = 0.1","2016-07-14 17:30:00","2016-07-15",3377.71414486845,1159206.39300727,6.75,500.402095536066,0.996,"0.1","storm_61",0.183571420916763,0.0630003474460474
"248","FC = 0.996, SFT = 0.1","2016-07-23 23:00:00","2016-07-24 03:00:00",1797.31463856602,327678.717907255,4.25,422.897562015533,0.996,"0.1","storm_62",0.097680143400327,0.0178086259732204
"249","FC = 0.996, SFT = 0.1","2016-08-16 22:00:00","2016-08-17 13:00:00",11130.3537236552,2778129.14510861,15.25,729.859260567553,0.996,"0.1","storm_63",0.604910528459521,0.150985279625468
"250","FC = 0.996, SFT = 0.1","2016-10-22 08:15:00","2016-10-23 16:15:00",28840.0904793181,5931168.87024737,32.25,894.266371451725,0.996,"0.1","storm_64",1.56739622170207,0.322346134252574
"251","FC = 0.996, SFT = 0.1","2016-10-29 12:30:00","2016-10-29 21:15:00",4506.59882398526,1193369.02301088,9,500.733202665029,0.996,"0.1","storm_65",0.244923849129634,0.0648570121201563
"252","FC = 0.996, SFT = 0.1","2016-11-03 14:30:00","2016-11-04 09:45:00",10910.7318435844,2944840.97728326,19.5,559.524709927407,0.996,"0.1","storm_66",0.592974556716545,0.160045705287134
"253","FC = 0.996, SFT = 0.1","2016-11-20 10:00:00","2016-11-22 01:15:00",26443.6297282253,6585594.53163026,39.5,669.4589804614,0.996,"0.1","storm_67",1.43715378957746,0.357912746284253
"254","FC = 0.996, SFT = 0.1","2016-11-30 02:15:00","2016-12-02 01:15:00",10866.4040369642,2068403.88393224,13.75,790.283929961034,0.996,"0.1","storm_68",0.590565436791533,0.112413254561535
"255","FC = 0.996, SFT = 0.1","2016-12-02 05:15:00","2018-04-21 10:15:00",426106.643060118,249772305.525198,188,2266.52469712829,0.996,"0.1","storm_69",23.1579697315282,13.5745818220216
"256","FC = 0.996, SFT = 0.1","2018-04-21 22:15:00","2018-04-22 08:30:00",5274.72334412652,4474445.45372336,10.5,502.354604202525,0.996,"0.1","storm_70",0.286669746963398,0.24317638335453
"257","FC = 0.996, SFT = 0.1","2018-04-22 23:30:00","2018-04-23 08:15:00",4036.98906206384,3499988.93460054,9,448.554340229315,0.996,"0.1","storm_71",0.219401579459991,0.190216789923943
"258","FC = 0.996, SFT = 0.1","2018-04-25 14:30:00","2018-04-28 09:45:00",131383.73936605,57761281.3627902,67.5,1946.42576838592,0.996,"0.1","storm_72",7.1404206177201,3.13920007406468
"259","FC = 0.996, SFT = 0.1","2018-04-29","2018-05-02 06:45:00",211784.133336651,90541736.0779784,79,2680.81181438798,0.996,"0.1","storm_73",11.5100072465571,4.92074652597709
"260","FC = 0.996, SFT = 0.1","2018-05-04 19:30:00","2018-05-06 07:30:00",43186.1581292085,12770813.0713605,36.25,1191.34229321955,0.996,"0.1","storm_74",2.34707381137003,0.694065927791332
"261","FC = 0.996, SFT = 0.1","2018-05-08 02:30:00","2018-05-08 06:45:00",1677.23046986342,1116064.22664561,4.5,372.717882191871,0.996,"0.1","storm_75",0.0911538298838814,0.0606556644916091
"262","FC = 0.996, SFT = 0.1","2018-05-15 09:30:00","2018-05-16 11:15:00",27223.8856584882,14806884.4759814,26,1047.07252532647,0.996,"0.1","storm_76",1.47955900317871,0.804721982390295
"263","FC = 0.996, SFT = 0.1","2018-05-22 19:45:00","2018-05-23 14:30:00",13756.343251737,7442227.40904577,19,724.018065880895,0.996,"0.1","storm_77",0.74762735063788,0.404468880926401
"264","FC = 0.996, SFT = 0.1","2018-06-02 03:00:00","2018-06-02 12:45:00",5878.19370025958,4503243.69611675,10,587.819370025958,0.996,"0.1","storm_78",0.319467048927151,0.244741505223737
"265","FC = 0.996, SFT = 0.1","2018-06-04 08:15:00","2018-06-04 22:00:00",8173.40620553685,4896585.23346623,14,583.814728966918,0.996,"0.1","storm_79",0.444206858996568,0.266118762688382
"266","FC = 0.996, SFT = 0.1","2018-06-18 13:30:00","2018-06-20 07:15:00",133325.813424277,50132775.2944341,42,3174.42412914946,0.996,"0.1","storm_80",7.24596812088463,2.72460735295838
"267","FC = 0.996, SFT = 0.1","2018-06-27 14:30:00","2018-06-29 06:00:00",11737.5792700523,3623986.72227963,16.25,722.312570464756,0.996,"0.1","storm_81",0.637911916850668,0.196955800123893
"268","FC = 0.996, SFT = 0.1","2018-07-25 21:00:00","2018-07-26 18:30:00",63027.8034868201,28301125.6109202,21.75,2897.83004537104,0.996,"0.1","storm_82",3.42542410254457,1.5381046527674
"269","FC = 0.996, SFT = 0.1","2018-08-07 20:00:00","2018-08-08 05:00:00",5623.7846215589,2664445.49239416,9.25,607.976715844206,0.996,"0.1","storm_83",0.305640468562984,0.144806820238813
