"","run_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"116","FC = 0.996, SFT = 0.1","2018-04-11 11:00:00","2018-04-12 06:45:00",8448.89467065958,20621607.027834,20,0.175652695855709,0.428723638832308,422.444733532979,0.996,"0.1","storm_116"
"117","FC = 0.996, SFT = 0.1","2018-04-23 13:00:00","2018-04-24",4793.41270541235,13174550.329863,11.25,0.0996551498006727,0.273899175257028,426.081129369987,0.996,"0.1","storm_117"
"118","FC = 0.996, SFT = 0.1","2018-04-25 16:15:00","2018-05-02 23:00:00",1097157.47903059,2472926276.51887,165.75,22.8099267989728,51.4121887010161,6619.35130636857,0.996,"0.1","storm_118"
"119","FC = 0.996, SFT = 0.1","2018-05-03 12:30:00","2018-05-11 15:00:00",341131.094933583,805162811.334447,194.75,7.09212255579175,16.7393515869947,1751.63591750235,0.996,"0.1","storm_119"
"120","FC = 0.996, SFT = 0.1","2018-05-15 11:30:00","2018-05-17 05:15:00",7113.13513251607,11262911.6978589,16.25,0.147882227287236,0.234156168354655,437.73139277022,0.996,"0.1","storm_120"
"121","FC = 0.996, SFT = 0.1","2018-05-20 11:30:00","2018-05-21 10:00:00",13564.8920449431,25641039.8085535,22.75,0.282014387628755,0.533077750697579,596.25899098651,0.996,"0.1","storm_121"
"122","FC = 0.996, SFT = 0.1","2018-05-26 13:45:00","2018-05-27 22:00:00",19878.8694449637,30415234.9824082,32.5,0.413282109042904,0.632333367617634,611.657521383498,0.996,"0.1","storm_122"
"123","FC = 0.996, SFT = 0.1","2018-06-05 06:45:00","2018-06-05 10:45:00",1574.58542769555,1808690.65836343,4.25,0.0327356637774543,0.0376027163900922,370.490688869541,0.996,"0.1","storm_123"
"124","FC = 0.996, SFT = 0.1","2018-06-18 23:00:00","2018-06-19 23:15:00",10939.437126484,9333502.04511913,24.5,0.227431125290729,0.194043701561728,446.507637815675,0.996,"0.1","storm_124"
"125","FC = 0.996, SFT = 0.1","2018-07-25 22:00:00","2018-07-27 07:30:00",24242.8616801914,16020977.1147921,33.75,0.504009598340778,0.333076447292974,718.307012746412,0.996,"0.1","storm_125"
"126","FC = 0.996, SFT = 0.1","2018-08-09 03:15:00","2018-08-10 08:15:00",28669.7802386525,31667104.7232587,29.25,0.596045327206912,0.658359765556314,980.163426962478,0.996,"0.1","storm_126"
"127","FC = 0.996, SFT = 0.1","2018-09-26 22:15:00","2018-09-27 06:30:00",3776.64683751042,343165.919653346,8.5,0.0785165662684078,0.00713442660401968,444.311392648284,0.996,"0.1","storm_127"
"128","FC = 0.996, SFT = 0.1","2018-09-27 08:00:00","2018-09-27 20:30:00",5108.7372165962,493379.478009858,12.75,0.106210752943788,0.0102573696051946,400.685271889898,0.996,"0.1","storm_128"
"129","FC = 0.996, SFT = 0.1","2018-10-02 18:45:00","2018-10-04 09:45:00",26241.886253509,13542049.8287567,39.25,0.545569360779814,0.28153949747935,668.583089261377,0.996,"0.1","storm_129"
"130","FC = 0.996, SFT = 0.1","2018-10-11 18:15:00","2018-10-13 13:45:00",35621.2866970876,39929507.863446,43.75,0.740567290999741,0.830135298616341,814.200838790573,0.996,"0.1","storm_130"
"131","FC = 0.996, SFT = 0.1","2018-10-28 08:00:00","2018-10-31 05:45:00",38736.268699733,59777307.5247614,70,0.805327831595281,1.24277146621126,553.375267139043,0.996,"0.1","storm_131"
