hobo_stage,stage,timestamp,power_q,radius,area,int_or_ext,mannings_q,best_q
0.3954947,0.6172107,2/14/22 1:30,0.125763427,8.2844214,4.351335435,interpolated,2.053775502,0.125763427
0.3954947,0.6172107,2/14/22 1:45,0.125763427,8.2844214,4.351335435,interpolated,2.053775502,0.125763427
0.394421,0.616137,2/14/22 2:00,0.122904817,8.282274,4.34376585,interpolated,2.04984845,0.122904817
0.3954947,0.6172107,2/14/22 2:15,0.125763427,8.2844214,4.351335435,interpolated,2.053775502,0.125763427
0.3954947,0.6172107,2/14/22 2:30,0.125763427,8.2844214,4.351335435,interpolated,2.053775502,0.125763427
0.3933473,0.6150633,2/14/22 2:45,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3933473,0.6150633,2/14/22 3:00,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3954947,0.6172107,2/14/22 3:15,0.125763427,8.2844214,4.351335435,interpolated,2.053775502,0.125763427
0.394421,0.616137,2/14/22 3:30,0.122904817,8.282274,4.34376585,interpolated,2.04984845,0.122904817
0.3933473,0.6150633,2/14/22 3:45,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3933473,0.6150633,2/14/22 4:00,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3954947,0.6172107,2/14/22 4:15,0.125763427,8.2844214,4.351335435,interpolated,2.053775502,0.125763427
0.3933473,0.6150633,2/14/22 4:30,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3933473,0.6150633,2/14/22 4:45,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3933473,0.6150633,2/14/22 5:00,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3933473,0.6150633,2/14/22 5:15,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.394421,0.616137,2/14/22 5:30,0.122904817,8.282274,4.34376585,interpolated,2.04984845,0.122904817
0.3922736,0.6139896,2/14/22 5:45,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3933473,0.6150633,2/14/22 6:00,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3922736,0.6139896,2/14/22 6:15,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3879788,0.6096948,2/14/22 6:30,0.106976473,8.2693896,4.29834834,interpolated,2.026311434,0.106976473
0.3922736,0.6139896,2/14/22 6:45,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3933473,0.6150633,2/14/22 7:00,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3901262,0.6118422,2/14/22 7:15,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3922736,0.6139896,2/14/22 7:30,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3922736,0.6139896,2/14/22 7:45,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3922736,0.6139896,2/14/22 8:00,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3911999,0.6129159,2/14/22 8:15,0.114685309,8.2758318,4.321057095,interpolated,2.038074521,0.114685309
0.3922736,0.6139896,2/14/22 8:30,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3911999,0.6129159,2/14/22 8:45,0.114685309,8.2758318,4.321057095,interpolated,2.038074521,0.114685309
0.3911999,0.6129159,2/14/22 9:00,0.114685309,8.2758318,4.321057095,interpolated,2.038074521,0.114685309
0.394421,0.616137,2/14/22 9:15,0.122904817,8.282274,4.34376585,interpolated,2.04984845,0.122904817
0.394421,0.616137,2/14/22 9:30,0.122904817,8.282274,4.34376585,interpolated,2.04984845,0.122904817
0.3976421,0.6193581,2/14/22 9:45,0.131665888,8.2887162,4.366474605,interpolated,2.061633219,0.131665888
0.3976421,0.6193581,2/14/22 10:00,0.131665888,8.2887162,4.366474605,interpolated,2.061633219,0.131665888
0.394421,0.616137,2/14/22 10:15,0.122904817,8.282274,4.34376585,interpolated,2.04984845,0.122904817
0.3976421,0.6193581,2/14/22 10:30,0.131665888,8.2887162,4.366474605,interpolated,2.061633219,0.131665888
0.4008632,0.6225792,2/14/22 10:45,0.141001106,8.2951584,4.38918336,interpolated,2.073428821,0.141001106
0.4008632,0.6225792,2/14/22 11:00,0.141001106,8.2951584,4.38918336,interpolated,2.073428821,0.141001106
0.3997895,0.6215055,2/14/22 11:15,0.137823489,8.293011,4.381613775,interpolated,2.06949575,0.137823489
0.4040843,0.6258003,2/14/22 11:30,0.150944831,8.3016006,4.411892115,interpolated,2.085235254,0.150944831
0.4030106,0.6247266,2/14/22 11:45,0.147560447,8.2994532,4.40432253,interpolated,2.081298573,0.147560447
0.405158,0.626874,2/14/22 12:00,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4008632,0.6225792,2/14/22 12:15,0.141001106,8.2951584,4.38918336,interpolated,2.073428821,0.141001106
0.4008632,0.6225792,2/14/22 12:30,0.141001106,8.2951584,4.38918336,interpolated,2.073428821,0.141001106
0.4083791,0.6300951,2/14/22 12:45,0.165212585,8.3101902,4.442170455,interpolated,2.100994005,0.165212585
0.405158,0.626874,2/14/22 13:00,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4094528,0.6311688,2/14/22 13:15,0.168969209,8.3123376,4.44974004,interpolated,2.104936699,0.168969209
0.405158,0.626874,2/14/22 13:30,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4019369,0.6236529,2/14/22 13:45,0.144246319,8.2973058,4.396752945,interpolated,2.077363096,0.144246319
0.405158,0.626874,2/14/22 14:00,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4062317,0.6279477,2/14/22 14:15,0.157929849,8.3058954,4.427031285,interpolated,2.093112224,0.157929849
0.4019369,0.6236529,2/14/22 14:30,0.144246319,8.2973058,4.396752945,interpolated,2.077363096,0.144246319
0.405158,0.626874,2/14/22 14:45,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4116002,0.6333162,2/14/22 15:00,0.176720417,8.3166324,4.46487921,interpolated,2.112825693,0.176720417
0.4062317,0.6279477,2/14/22 15:15,0.157929849,8.3058954,4.427031285,interpolated,2.093112224,0.157929849
0.4040843,0.6258003,2/14/22 15:30,0.150944831,8.3016006,4.411892115,interpolated,2.085235254,0.150944831
0.4030106,0.6247266,2/14/22 15:45,0.147560447,8.2994532,4.40432253,interpolated,2.081298573,0.147560447
0.3997895,0.6215055,2/14/22 16:00,0.137823489,8.293011,4.381613775,interpolated,2.06949575,0.137823489
0.4008632,0.6225792,2/14/22 16:15,0.141001106,8.2951584,4.38918336,interpolated,2.073428821,0.141001106
0.3997895,0.6215055,2/14/22 16:30,0.137823489,8.293011,4.381613775,interpolated,2.06949575,0.137823489
0.4008632,0.6225792,2/14/22 16:45,0.141001106,8.2951584,4.38918336,interpolated,2.073428821,0.141001106
0.4030106,0.6247266,2/14/22 17:00,0.147560447,8.2994532,4.40432253,interpolated,2.081298573,0.147560447
0.4030106,0.6247266,2/14/22 17:15,0.147560447,8.2994532,4.40432253,interpolated,2.081298573,0.147560447
0.3987158,0.6204318,2/14/22 17:30,0.134712174,8.2908636,4.37404419,interpolated,2.065563882,0.134712174
0.3997895,0.6215055,2/14/22 17:45,0.137823489,8.293011,4.381613775,interpolated,2.06949575,0.137823489
0.3997895,0.6215055,2/14/22 18:00,0.137823489,8.293011,4.381613775,interpolated,2.06949575,0.137823489
0.3976421,0.6193581,2/14/22 18:15,0.131665888,8.2887162,4.366474605,interpolated,2.061633219,0.131665888
0.3965684,0.6182844,2/14/22 18:30,0.128683382,8.2865688,4.35890502,interpolated,2.057703759,0.128683382
0.3933473,0.6150633,2/14/22 18:45,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3933473,0.6150633,2/14/22 19:00,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3901262,0.6118422,2/14/22 19:15,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3901262,0.6118422,2/14/22 19:30,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3869051,0.6086211,2/14/22 19:45,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3879788,0.6096948,2/14/22 20:00,0.106976473,8.2693896,4.29834834,interpolated,2.026311434,0.106976473
0.3869051,0.6086211,2/14/22 20:15,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3847577,0.6064737,2/14/22 20:30,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3847577,0.6064737,2/14/22 20:45,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3858314,0.6075474,2/14/22 21:00,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3847577,0.6064737,2/14/22 21:15,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3890525,0.6107685,2/14/22 21:30,0.109491183,8.271537,4.305917925,interpolated,2.030231258,0.109491183
0.3847577,0.6064737,2/14/22 21:45,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3858314,0.6075474,2/14/22 22:00,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3869051,0.6086211,2/14/22 22:15,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3847577,0.6064737,2/14/22 22:30,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3826103,0.6043263,2/14/22 22:45,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3804629,0.6021789,2/14/22 23:00,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3815366,0.6032526,2/14/22 23:15,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3826103,0.6043263,2/14/22 23:30,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3815366,0.6032526,2/14/22 23:45,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3826103,0.6043263,2/15/22 0:00,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3804629,0.6021789,2/15/22 0:15,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3804629,0.6021789,2/15/22 0:30,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3783155,0.6000315,2/15/22 0:45,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3772418,0.5989578,2/15/22 1:00,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3750944,0.5968104,2/15/22 1:15,0.080684898,8.2436208,4.20751332,interpolated,1.979367591,0.080684898
0.3772418,0.5989578,2/15/22 1:30,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3761681,0.5978841,2/15/22 1:45,0.082622966,8.2457682,4.215082905,interpolated,1.983272943,0.082622966
0.3740207,0.5957367,2/15/22 2:00,0.078788923,8.2414734,4.199943735,interpolated,1.975463446,0.078788923
0.3761681,0.5978841,2/15/22 2:15,0.082622966,8.2457682,4.215082905,interpolated,1.983272943,0.082622966
0.3750944,0.5968104,2/15/22 2:30,0.080684898,8.2436208,4.20751332,interpolated,1.979367591,0.080684898
0.3740207,0.5957367,2/15/22 2:45,0.078788923,8.2414734,4.199943735,interpolated,1.975463446,0.078788923
0.3740207,0.5957367,2/15/22 3:00,0.078788923,8.2414734,4.199943735,interpolated,1.975463446,0.078788923
0.3707996,0.5925156,2/15/22 3:15,0.073345225,8.2350312,4.17723498,interpolated,1.963758253,0.073345225
0.3718733,0.5935893,2/15/22 3:30,0.075119905,8.2371786,4.184804565,interpolated,1.967658777,0.075119905
0.3750944,0.5968104,2/15/22 3:45,0.080684898,8.2436208,4.20751332,interpolated,1.979367591,0.080684898
0.3761681,0.5978841,2/15/22 4:00,0.082622966,8.2457682,4.215082905,interpolated,1.983272943,0.082622966
0.3772418,0.5989578,2/15/22 4:15,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3783155,0.6000315,2/15/22 4:30,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3783155,0.6000315,2/15/22 4:45,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3793892,0.6011052,2/15/22 5:00,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3783155,0.6000315,2/15/22 5:15,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.3772418,0.5989578,2/15/22 5:30,0.084603984,8.2479156,4.22265249,interpolated,1.987179502,0.084603984
0.3750944,0.5968104,2/15/22 5:45,0.080684898,8.2436208,4.20751332,interpolated,1.979367591,0.080684898
0.3750944,0.5968104,2/15/22 6:00,0.080684898,8.2436208,4.20751332,interpolated,1.979367591,0.080684898
0.3740207,0.5957367,2/15/22 6:15,0.078788923,8.2414734,4.199943735,interpolated,1.975463446,0.078788923
0.372947,0.594663,2/15/22 6:30,0.0769342,8.239326,4.19237415,interpolated,1.971560508,0.0769342
0.3740207,0.5957367,2/15/22 6:45,0.078788923,8.2414734,4.199943735,interpolated,1.975463446,0.078788923
0.372947,0.594663,2/15/22 7:00,0.0769342,8.239326,4.19237415,interpolated,1.971560508,0.0769342
0.372947,0.594663,2/15/22 7:15,0.0769342,8.239326,4.19237415,interpolated,1.971560508,0.0769342
0.3718733,0.5935893,2/15/22 7:30,0.075119905,8.2371786,4.184804565,interpolated,1.967658777,0.075119905
0.3761681,0.5978841,2/15/22 7:45,0.082622966,8.2457682,4.215082905,interpolated,1.983272943,0.082622966
0.3783155,0.6000315,2/15/22 8:00,0.086628824,8.250063,4.230222075,interpolated,1.991087268,0.086628824
0.383684,0.6054,2/15/22 8:15,0.097442021,8.2608,4.26807,interpolated,2.010644191,0.097442021
0.3815366,0.6032526,2/15/22 8:30,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.383684,0.6054,2/15/22 8:45,0.097442021,8.2608,4.26807,interpolated,2.010644191,0.097442021
0.3890525,0.6107685,2/15/22 9:00,0.109491183,8.271537,4.305917925,interpolated,2.030231258,0.109491183
0.3901262,0.6118422,2/15/22 9:15,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3922736,0.6139896,2/15/22 9:30,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3954947,0.6172107,2/15/22 9:45,0.125763427,8.2844214,4.351335435,interpolated,2.053775502,0.125763427
0.3976421,0.6193581,2/15/22 10:00,0.131665888,8.2887162,4.366474605,interpolated,2.061633219,0.131665888
0.4019369,0.6236529,2/15/22 10:15,0.144246319,8.2973058,4.396752945,interpolated,2.077363096,0.144246319
0.405158,0.626874,2/15/22 10:30,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4083791,0.6300951,2/15/22 10:45,0.165212585,8.3101902,4.442170455,interpolated,2.100994005,0.165212585
0.405158,0.626874,2/15/22 11:00,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4126739,0.6343899,2/15/22 11:15,0.180718058,8.3187798,4.472448795,interpolated,2.116771993,0.180718058
0.4073054,0.6290214,2/15/22 11:30,0.161533286,8.3080428,4.43460087,interpolated,2.097052513,0.161533286
0.4116002,0.6333162,2/15/22 11:45,0.176720417,8.3166324,4.46487921,interpolated,2.112825693,0.176720417
0.4083791,0.6300951,2/15/22 12:00,0.165212585,8.3101902,4.442170455,interpolated,2.100994005,0.165212585
0.4073054,0.6290214,2/15/22 12:15,0.161533286,8.3080428,4.43460087,interpolated,2.097052513,0.161533286
0.4073054,0.6290214,2/15/22 12:30,0.161533286,8.3080428,4.43460087,interpolated,2.097052513,0.161533286
0.4083791,0.6300951,2/15/22 12:45,0.165212585,8.3101902,4.442170455,interpolated,2.100994005,0.165212585
0.4073054,0.6290214,2/15/22 13:00,0.161533286,8.3080428,4.43460087,interpolated,2.097052513,0.161533286
0.4073054,0.6290214,2/15/22 13:15,0.161533286,8.3080428,4.43460087,interpolated,2.097052513,0.161533286
0.4083791,0.6300951,2/15/22 13:30,0.165212585,8.3101902,4.442170455,interpolated,2.100994005,0.165212585
0.4073054,0.6290214,2/15/22 13:45,0.161533286,8.3080428,4.43460087,interpolated,2.097052513,0.161533286
0.4073054,0.6290214,2/15/22 14:00,0.161533286,8.3080428,4.43460087,interpolated,2.097052513,0.161533286
0.4126739,0.6343899,2/15/22 14:15,0.180718058,8.3187798,4.472448795,interpolated,2.116771993,0.180718058
0.4116002,0.6333162,2/15/22 14:30,0.176720417,8.3166324,4.46487921,interpolated,2.112825693,0.176720417
0.4105265,0.6322425,2/15/22 14:45,0.172804648,8.314485,4.457309625,interpolated,2.108880595,0.172804648
0.4105265,0.6322425,2/15/22 15:00,0.172804648,8.314485,4.457309625,interpolated,2.108880595,0.172804648
0.4116002,0.6333162,2/15/22 15:15,0.176720417,8.3166324,4.46487921,interpolated,2.112825693,0.176720417
0.4073054,0.6290214,2/15/22 15:30,0.161533286,8.3080428,4.43460087,interpolated,2.097052513,0.161533286
0.4137476,0.6354636,2/15/22 15:45,0.18479914,8.3209272,4.48001838,interpolated,2.120719495,0.18479914
0.4137476,0.6354636,2/15/22 16:00,0.18479914,8.3209272,4.48001838,interpolated,2.120719495,0.18479914
0.4083791,0.6300951,2/15/22 16:15,0.165212585,8.3101902,4.442170455,interpolated,2.100994005,0.165212585
0.4083791,0.6300951,2/15/22 16:30,0.165212585,8.3101902,4.442170455,interpolated,2.100994005,0.165212585
0.4083791,0.6300951,2/15/22 16:45,0.165212585,8.3101902,4.442170455,interpolated,2.100994005,0.165212585
0.4083791,0.6300951,2/15/22 17:00,0.165212585,8.3101902,4.442170455,interpolated,2.100994005,0.165212585
0.405158,0.626874,2/15/22 17:15,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4030106,0.6247266,2/15/22 17:30,0.147560447,8.2994532,4.40432253,interpolated,2.081298573,0.147560447
0.4030106,0.6247266,2/15/22 17:45,0.147560447,8.2994532,4.40432253,interpolated,2.081298573,0.147560447
0.405158,0.626874,2/15/22 18:00,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4019369,0.6236529,2/15/22 18:15,0.144246319,8.2973058,4.396752945,interpolated,2.077363096,0.144246319
0.4019369,0.6236529,2/15/22 18:30,0.144246319,8.2973058,4.396752945,interpolated,2.077363096,0.144246319
0.3976421,0.6193581,2/15/22 18:45,0.131665888,8.2887162,4.366474605,interpolated,2.061633219,0.131665888
0.3976421,0.6193581,2/15/22 19:00,0.131665888,8.2887162,4.366474605,interpolated,2.061633219,0.131665888
0.3954947,0.6172107,2/15/22 19:15,0.125763427,8.2844214,4.351335435,interpolated,2.053775502,0.125763427
0.3933473,0.6150633,2/15/22 19:30,0.120106367,8.2801266,4.336196265,interpolated,2.045922603,0.120106367
0.3922736,0.6139896,2/15/22 19:45,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3901262,0.6118422,2/15/22 20:00,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3901262,0.6118422,2/15/22 20:15,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3901262,0.6118422,2/15/22 20:30,0.112060434,8.2736844,4.31348751,interpolated,2.034152287,0.112060434
0.3869051,0.6086211,2/15/22 20:45,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3890525,0.6107685,2/15/22 21:00,0.109491183,8.271537,4.305917925,interpolated,2.030231258,0.109491183
0.3847577,0.6064737,2/15/22 21:15,0.09974903,8.2629474,4.275639585,interpolated,2.014559193,0.09974903
0.3869051,0.6086211,2/15/22 21:30,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3869051,0.6086211,2/15/22 21:45,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3858314,0.6075474,2/15/22 22:00,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3826103,0.6043263,2/15/22 22:15,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3815366,0.6032526,2/15/22 22:30,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3826103,0.6043263,2/15/22 22:45,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3804629,0.6021789,2/15/22 23:00,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3815366,0.6032526,2/15/22 23:15,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3826103,0.6043263,2/15/22 23:30,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.383684,0.6054,2/15/22 23:45,0.097442021,8.2608,4.26807,interpolated,2.010644191,0.097442021
0.3815366,0.6032526,2/16/22 0:00,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3826103,0.6043263,2/16/22 0:15,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3815366,0.6032526,2/16/22 0:30,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3815366,0.6032526,2/16/22 0:45,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.383684,0.6054,2/16/22 1:00,0.097442021,8.2608,4.26807,interpolated,2.010644191,0.097442021
0.3793892,0.6011052,2/16/22 1:15,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3815366,0.6032526,2/16/22 1:30,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3793892,0.6011052,2/16/22 1:45,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3826103,0.6043263,2/16/22 2:00,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3804629,0.6021789,2/16/22 2:15,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3804629,0.6021789,2/16/22 2:30,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3815366,0.6032526,2/16/22 2:45,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3804629,0.6021789,2/16/22 3:00,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3815366,0.6032526,2/16/22 3:15,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3804629,0.6021789,2/16/22 3:30,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3804629,0.6021789,2/16/22 3:45,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3826103,0.6043263,2/16/22 4:00,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3815366,0.6032526,2/16/22 4:15,0.09297524,8.2565052,4.25293083,interpolated,2.002817803,0.09297524
0.3793892,0.6011052,2/16/22 4:30,0.088698374,8.2522104,4.23779166,interpolated,1.99499624,0.088698374
0.3804629,0.6021789,2/16/22 4:45,0.090813539,8.2543578,4.245361245,interpolated,1.998906418,0.090813539
0.3826103,0.6043263,2/16/22 5:00,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3858314,0.6075474,2/16/22 5:15,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.383684,0.6054,2/16/22 5:30,0.097442021,8.2608,4.26807,interpolated,2.010644191,0.097442021
0.3826103,0.6043263,2/16/22 5:45,0.095184416,8.2586526,4.260500415,interpolated,2.006730394,0.095184416
0.3858314,0.6075474,2/16/22 6:00,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3869051,0.6086211,2/16/22 6:15,0.104515238,8.2672422,4.290778755,interpolated,2.022392815,0.104515238
0.3858314,0.6075474,2/16/22 6:30,0.102106433,8.2650948,4.28320917,interpolated,2.018475401,0.102106433
0.3922736,0.6139896,2/16/22 6:45,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3922736,0.6139896,2/16/22 7:00,0.117366912,8.2779792,4.32862668,interpolated,2.04199796,0.117366912
0.3954947,0.6172107,2/16/22 7:15,0.125763427,8.2844214,4.351335435,interpolated,2.053775502,0.125763427
0.3987158,0.6204318,2/16/22 7:30,0.134712174,8.2908636,4.37404419,interpolated,2.065563882,0.134712174
0.4008632,0.6225792,2/16/22 7:45,0.141001106,8.2951584,4.38918336,interpolated,2.073428821,0.141001106
0.4019369,0.6236529,2/16/22 8:00,0.144246319,8.2973058,4.396752945,interpolated,2.077363096,0.144246319
0.4040843,0.6258003,2/16/22 8:15,0.150944831,8.3016006,4.411892115,interpolated,2.085235254,0.150944831
0.405158,0.626874,2/16/22 8:30,0.154400835,8.303748,4.4194617,interpolated,2.089173138,0.154400835
0.4094528,0.6311688,2/16/22 8:45,0.168969209,8.3123376,4.44974004,interpolated,2.104936699,0.168969209
0.4126739,0.6343899,2/16/22 9:00,0.180718058,8.3187798,4.472448795,interpolated,2.116771993,0.180718058
0.4137476,0.6354636,2/16/22 9:15,0.18479914,8.3209272,4.48001838,interpolated,2.120719495,0.18479914
0.4148213,0.6365373,2/16/22 9:30,0.18896526,8.3230746,4.487587965,interpolated,2.124668198,0.18896526
0.415895,0.637611,2/16/22 9:45,0.193218041,8.325222,4.49515755,interpolated,2.128618103,0.193218041
0.4137476,0.6354636,2/16/22 10:00,0.18479914,8.3209272,4.48001838,interpolated,2.120719495,0.18479914
0.4126739,0.6343899,2/16/22 10:15,0.180718058,8.3187798,4.472448795,interpolated,2.116771993,0.180718058
0.4169687,0.6386847,2/16/22 10:30,0.197559135,8.3273694,4.502727135,interpolated,2.132569209,0.197559135
0.415895,0.637611,2/16/22 10:45,0.193218041,8.325222,4.49515755,interpolated,2.128618103,0.193218041
0.4137476,0.6354636,2/16/22 11:00,0.18479914,8.3209272,4.48001838,interpolated,2.120719495,0.18479914
0.4169687,0.6386847,2/16/22 11:15,0.197559135,8.3273694,4.502727135,interpolated,2.132569209,0.197559135
0.4148213,0.6365373,2/16/22 11:30,0.18896526,8.3230746,4.487587965,interpolated,2.124668198,0.18896526
0.4126739,0.6343899,2/16/22 11:45,0.180718058,8.3187798,4.472448795,interpolated,2.116771993,0.180718058
0.4169687,0.6386847,2/16/22 12:00,0.197559135,8.3273694,4.502727135,interpolated,2.132569209,0.197559135
0.4137476,0.6354636,2/16/22 12:15,0.18479914,8.3209272,4.48001838,interpolated,2.120719495,0.18479914
0.4148213,0.6365373,2/16/22 12:30,0.18896526,8.3230746,4.487587965,interpolated,2.124668198,0.18896526
0.4116002,0.6333162,2/16/22 12:45,0.176720417,8.3166324,4.46487921,interpolated,2.112825693,0.176720417
0.4116002,0.6333162,2/16/22 13:00,0.176720417,8.3166324,4.46487921,interpolated,2.112825693,0.176720417
0.4137476,0.6354636,2/16/22 13:15,0.18479914,8.3209272,4.48001838,interpolated,2.120719495,0.18479914
0.4105265,0.6322425,2/16/22 13:30,0.172804648,8.314485,4.457309625,interpolated,2.108880595,0.172804648
0.4094528,0.6311688,2/16/22 13:45,0.168969209,8.3123376,4.44974004,interpolated,2.104936699,0.168969209
0.4116002,0.6333162,2/16/22 14:00,0.176720417,8.3166324,4.46487921,interpolated,2.112825693,0.176720417
0.4105265,0.6322425,2/16/22 14:15,0.172804648,8.314485,4.457309625,interpolated,2.108880595,0.172804648
0.4126739,0.6343899,2/16/22 14:30,0.180718058,8.3187798,4.472448795,interpolated,2.116771993,0.180718058
0.4105265,0.6322425,2/16/22 14:45,0.172804648,8.314485,4.457309625,interpolated,2.108880595,0.172804648
