"","Timestamp","Sp Cond.SpecCond@Hungerford Brook","timestamp"
"11452",2023-04-30 12:02:00,304.68,2023-04-30 12:02:00
"11453",2023-04-30 12:17:00,304.67,2023-04-30 12:17:00
"11454",2023-04-30 12:32:00,304.67,2023-04-30 12:32:00
"11455",2023-04-30 12:47:00,304.91,2023-04-30 12:47:00
"11456",2023-04-30 13:02:00,304.98,2023-04-30 13:02:00
"11457",2023-04-30 13:17:00,304.97,2023-04-30 13:17:00
"11458",2023-04-30 13:32:00,305.06,2023-04-30 13:32:00
"11459",2023-04-30 13:47:00,305.05,2023-04-30 13:47:00
"11460",2023-04-30 14:02:00,305.16,2023-04-30 14:02:00
"11461",2023-04-30 14:17:00,305.2,2023-04-30 14:17:00
"11462",2023-04-30 14:32:00,305.1,2023-04-30 14:32:00
"11463",2023-04-30 14:47:00,305.01,2023-04-30 14:47:00
"11464",2023-04-30 15:02:00,304.97,2023-04-30 15:02:00
"11465",2023-04-30 15:17:00,305.05,2023-04-30 15:17:00
"11466",2023-04-30 15:32:00,305.02,2023-04-30 15:32:00
"11467",2023-04-30 15:47:00,304.95,2023-04-30 15:47:00
"11468",2023-04-30 16:02:00,304.86,2023-04-30 16:02:00
"11469",2023-04-30 16:17:00,304.77,2023-04-30 16:17:00
"11470",2023-04-30 16:32:00,304.78,2023-04-30 16:32:00
"11471",2023-04-30 16:47:00,304.73,2023-04-30 16:47:00
"11472",2023-04-30 17:02:00,304.69,2023-04-30 17:02:00
"11473",2023-04-30 17:17:00,304.6,2023-04-30 17:17:00
"11474",2023-04-30 17:32:00,304.51,2023-04-30 17:32:00
"11475",2023-04-30 17:47:00,304.4,2023-04-30 17:47:00
"11476",2023-04-30 18:02:00,304.35,2023-04-30 18:02:00
"11477",2023-04-30 18:17:00,304.31,2023-04-30 18:17:00
"11478",2023-04-30 18:32:00,304.24,2023-04-30 18:32:00
"11479",2023-04-30 18:47:00,304.19,2023-04-30 18:47:00
"11480",2023-04-30 19:02:00,304.12,2023-04-30 19:02:00
"11481",2023-04-30 19:17:00,304.03,2023-04-30 19:17:00
"11482",2023-04-30 19:32:00,303.92,2023-04-30 19:32:00
"11483",2023-04-30 19:47:00,303.87,2023-04-30 19:47:00
"11484",2023-04-30 20:02:00,303.78,2023-04-30 20:02:00
"11485",2023-04-30 20:17:00,303.67,2023-04-30 20:17:00
"11486",2023-04-30 20:32:00,303.61,2023-04-30 20:32:00
"11487",2023-04-30 20:47:00,303.59,2023-04-30 20:47:00
"11488",2023-04-30 21:02:00,303.48,2023-04-30 21:02:00
"11489",2023-04-30 21:17:00,303.38,2023-04-30 21:17:00
"11490",2023-04-30 21:32:00,303.29,2023-04-30 21:32:00
"11491",2023-04-30 21:47:00,303.17,2023-04-30 21:47:00
"11492",2023-04-30 22:02:00,303.08,2023-04-30 22:02:00
"11493",2023-04-30 22:17:00,302.98,2023-04-30 22:17:00
"11494",2023-04-30 22:32:00,302.87,2023-04-30 22:32:00
"11495",2023-04-30 22:47:00,302.76,2023-04-30 22:47:00
"11496",2023-04-30 23:02:00,302.68,2023-04-30 23:02:00
"11497",2023-04-30 23:17:00,302.54,2023-04-30 23:17:00
"11498",2023-04-30 23:32:00,302.4,2023-04-30 23:32:00
"11499",2023-04-30 23:47:00,302.29,2023-04-30 23:47:00
"11500",2023-05-01 00:02:00,302.2,2023-05-01 00:02:00
"11501",2023-05-01 00:17:00,302.14,2023-05-01 00:17:00
"11502",2023-05-01 00:32:00,302.08,2023-05-01 00:32:00
"11503",2023-05-01 00:47:00,301.96,2023-05-01 00:47:00
"11504",2023-05-01 01:02:00,301.91,2023-05-01 01:02:00
"11505",2023-05-01 01:17:00,301.8,2023-05-01 01:17:00
"11506",2023-05-01 01:32:00,301.71,2023-05-01 01:32:00
"11507",2023-05-01 01:47:00,301.59,2023-05-01 01:47:00
"11508",2023-05-01 02:02:00,301.47,2023-05-01 02:02:00
"11509",2023-05-01 02:17:00,301.39,2023-05-01 02:17:00
"11510",2023-05-01 02:32:00,301.29,2023-05-01 02:32:00
"11511",2023-05-01 02:47:00,301.17,2023-05-01 02:47:00
"11512",2023-05-01 03:02:00,301.05,2023-05-01 03:02:00
"11513",2023-05-01 03:17:00,300.97,2023-05-01 03:17:00
"11514",2023-05-01 03:32:00,300.85,2023-05-01 03:32:00
"11515",2023-05-01 03:47:00,300.73,2023-05-01 03:47:00
"11516",2023-05-01 04:02:00,300.57,2023-05-01 04:02:00
"11517",2023-05-01 04:17:00,300.45,2023-05-01 04:17:00
"11518",2023-05-01 04:32:00,300.38,2023-05-01 04:32:00
"11519",2023-05-01 04:47:00,300.33,2023-05-01 04:47:00
"11520",2023-05-01 05:02:00,300.34,2023-05-01 05:02:00
"11521",2023-05-01 05:17:00,300.33,2023-05-01 05:17:00
"11522",2023-05-01 05:32:00,300.38,2023-05-01 05:32:00
"11523",2023-05-01 05:47:00,300.4,2023-05-01 05:47:00
"11524",2023-05-01 06:02:00,300.47,2023-05-01 06:02:00
"11525",2023-05-01 06:17:00,300.59,2023-05-01 06:17:00
"11526",2023-05-01 06:32:00,300.72,2023-05-01 06:32:00
"11527",2023-05-01 06:47:00,300.84,2023-05-01 06:47:00
"11528",2023-05-01 07:02:00,300.91,2023-05-01 07:02:00
"11529",2023-05-01 07:17:00,301.03,2023-05-01 07:17:00
"11530",2023-05-01 07:32:00,301.15,2023-05-01 07:32:00
"11531",2023-05-01 07:47:00,301.34,2023-05-01 07:47:00
"11532",2023-05-01 08:02:00,301.49,2023-05-01 08:02:00
"11533",2023-05-01 08:17:00,301.68,2023-05-01 08:17:00
"11534",2023-05-01 08:32:00,301.86,2023-05-01 08:32:00
"11535",2023-05-01 08:47:00,301.94,2023-05-01 08:47:00
"11536",2023-05-01 09:02:00,301.82,2023-05-01 09:02:00
"11537",2023-05-01 09:17:00,301.68,2023-05-01 09:17:00
"11538",2023-05-01 09:32:00,301.69,2023-05-01 09:32:00
"11539",2023-05-01 09:47:00,301.68,2023-05-01 09:47:00
"11540",2023-05-01 10:02:00,301.71,2023-05-01 10:02:00
"11541",2023-05-01 10:17:00,301.71,2023-05-01 10:17:00
"11542",2023-05-01 10:32:00,301.73,2023-05-01 10:32:00
"11543",2023-05-01 10:47:00,301.86,2023-05-01 10:47:00
"11544",2023-05-01 11:02:00,302,2023-05-01 11:02:00
"11545",2023-05-01 11:17:00,302.16,2023-05-01 11:17:00
"11546",2023-05-01 11:32:00,302.37,2023-05-01 11:32:00
"11547",2023-05-01 11:47:00,302.71,2023-05-01 11:47:00
"11548",2023-05-01 12:02:00,303.07,2023-05-01 12:02:00
"11549",2023-05-01 12:17:00,303.31,2023-05-01 12:17:00
"11550",2023-05-01 12:32:00,303.32,2023-05-01 12:32:00
"11551",2023-05-01 12:47:00,303.35,2023-05-01 12:47:00
"11552",2023-05-01 13:02:00,303.36,2023-05-01 13:02:00
"11553",2023-05-01 13:17:00,303.33,2023-05-01 13:17:00
"11554",2023-05-01 13:32:00,303.44,2023-05-01 13:32:00
"11555",2023-05-01 13:47:00,303.45,2023-05-01 13:47:00
"11556",2023-05-01 14:02:00,303.4,2023-05-01 14:02:00
"11557",2023-05-01 14:17:00,303.61,2023-05-01 14:17:00
"11558",2023-05-01 14:32:00,303.45,2023-05-01 14:32:00
"11559",2023-05-01 14:47:00,303.72,2023-05-01 14:47:00
"11560",2023-05-01 15:02:00,303.71,2023-05-01 15:02:00
"11561",2023-05-01 15:17:00,303.46,2023-05-01 15:17:00
"11562",2023-05-01 15:32:00,303.38,2023-05-01 15:32:00
"11563",2023-05-01 15:47:00,303.43,2023-05-01 15:47:00
"11564",2023-05-01 16:02:00,302.89,2023-05-01 16:02:00
"11565",2023-05-01 16:17:00,303.01,2023-05-01 16:17:00
"11566",2023-05-01 16:32:00,302.76,2023-05-01 16:32:00
"11567",2023-05-01 16:47:00,302.31,2023-05-01 16:47:00
"11568",2023-05-01 17:02:00,301.89,2023-05-01 17:02:00
"11569",2023-05-01 17:17:00,301.5,2023-05-01 17:17:00
"11570",2023-05-01 17:32:00,300.77,2023-05-01 17:32:00
"11571",2023-05-01 17:47:00,300.2,2023-05-01 17:47:00
"11572",2023-05-01 18:02:00,299.77,2023-05-01 18:02:00
"11573",2023-05-01 18:17:00,299.11,2023-05-01 18:17:00
"11574",2023-05-01 18:32:00,298.3,2023-05-01 18:32:00
"11575",2023-05-01 18:47:00,297.58,2023-05-01 18:47:00
"11576",2023-05-01 19:02:00,296.91,2023-05-01 19:02:00
"11577",2023-05-01 19:17:00,296.21,2023-05-01 19:17:00
"11578",2023-05-01 19:32:00,295.53,2023-05-01 19:32:00
"11579",2023-05-01 19:47:00,294.64,2023-05-01 19:47:00
"11580",2023-05-01 20:02:00,294.13,2023-05-01 20:02:00
"11581",2023-05-01 20:17:00,293.7,2023-05-01 20:17:00
"11582",2023-05-01 20:32:00,293.58,2023-05-01 20:32:00
"11583",2023-05-01 20:47:00,293.42,2023-05-01 20:47:00
"11584",2023-05-01 21:02:00,293.36,2023-05-01 21:02:00
"11585",2023-05-01 21:17:00,293.32,2023-05-01 21:17:00
"11586",2023-05-01 21:32:00,293.24,2023-05-01 21:32:00
"11587",2023-05-01 21:47:00,293.15,2023-05-01 21:47:00
"11588",2023-05-01 22:02:00,293.21,2023-05-01 22:02:00
"11589",2023-05-01 22:17:00,293.35,2023-05-01 22:17:00
"11590",2023-05-01 22:32:00,293.62,2023-05-01 22:32:00
"11591",2023-05-01 22:47:00,293.8,2023-05-01 22:47:00
"11592",2023-05-01 23:02:00,293.8,2023-05-01 23:02:00
"11593",2023-05-01 23:17:00,293.6,2023-05-01 23:17:00
"11594",2023-05-01 23:32:00,293.15,2023-05-01 23:32:00
"11595",2023-05-01 23:47:00,292.41,2023-05-01 23:47:00
"11596",2023-05-02 00:02:00,291.28,2023-05-02 00:02:00
"11597",2023-05-02 00:17:00,290.15,2023-05-02 00:17:00
"11598",2023-05-02 00:32:00,289.02,2023-05-02 00:32:00
"11599",2023-05-02 00:47:00,288.07,2023-05-02 00:47:00
"11600",2023-05-02 01:02:00,287.06,2023-05-02 01:02:00
"11601",2023-05-02 01:17:00,285.93,2023-05-02 01:17:00
"11602",2023-05-02 01:32:00,284.72,2023-05-02 01:32:00
"11603",2023-05-02 01:47:00,283.51,2023-05-02 01:47:00
"11604",2023-05-02 02:02:00,281.89,2023-05-02 02:02:00
"11605",2023-05-02 02:17:00,280.17,2023-05-02 02:17:00
"11606",2023-05-02 02:32:00,278.48,2023-05-02 02:32:00
"11607",2023-05-02 02:47:00,276.84,2023-05-02 02:47:00
"11608",2023-05-02 03:02:00,275.38,2023-05-02 03:02:00
"11609",2023-05-02 03:17:00,274.09,2023-05-02 03:17:00
"11610",2023-05-02 03:32:00,272.95,2023-05-02 03:32:00
"11611",2023-05-02 03:47:00,271.85,2023-05-02 03:47:00
"11612",2023-05-02 04:02:00,270.96,2023-05-02 04:02:00
"11613",2023-05-02 04:17:00,270.27,2023-05-02 04:17:00
"11614",2023-05-02 04:32:00,269.75,2023-05-02 04:32:00
"11615",2023-05-02 04:47:00,269.36,2023-05-02 04:47:00
"11616",2023-05-02 05:02:00,269.08,2023-05-02 05:02:00
"11617",2023-05-02 05:17:00,268.94,2023-05-02 05:17:00
"11618",2023-05-02 05:32:00,268.91,2023-05-02 05:32:00
"11619",2023-05-02 05:47:00,269.01,2023-05-02 05:47:00
"11620",2023-05-02 06:02:00,269.15,2023-05-02 06:02:00
"11621",2023-05-02 06:17:00,269.46,2023-05-02 06:17:00
"11622",2023-05-02 06:32:00,269.87,2023-05-02 06:32:00
"11623",2023-05-02 06:47:00,270.36,2023-05-02 06:47:00
"11624",2023-05-02 07:02:00,270.95,2023-05-02 07:02:00
"11625",2023-05-02 07:17:00,271.63,2023-05-02 07:17:00
"11626",2023-05-02 07:32:00,272.37,2023-05-02 07:32:00
"11627",2023-05-02 07:47:00,272.97,2023-05-02 07:47:00
"11628",2023-05-02 08:02:00,273.34,2023-05-02 08:02:00
"11629",2023-05-02 08:17:00,273.45,2023-05-02 08:17:00
"11630",2023-05-02 08:32:00,273.4,2023-05-02 08:32:00
"11631",2023-05-02 08:47:00,273.2,2023-05-02 08:47:00
"11632",2023-05-02 09:02:00,272.85,2023-05-02 09:02:00
"11633",2023-05-02 09:17:00,272.45,2023-05-02 09:17:00
"11634",2023-05-02 09:32:00,271.83,2023-05-02 09:32:00
"11635",2023-05-02 09:47:00,271.18,2023-05-02 09:47:00
"11636",2023-05-02 10:02:00,270.43,2023-05-02 10:02:00
"11637",2023-05-02 10:17:00,269.68,2023-05-02 10:17:00
"11638",2023-05-02 10:32:00,268.95,2023-05-02 10:32:00
"11639",2023-05-02 10:47:00,268.15,2023-05-02 10:47:00
"11640",2023-05-02 11:02:00,267.4,2023-05-02 11:02:00
"11641",2023-05-02 11:17:00,266.63,2023-05-02 11:17:00
"11642",2023-05-02 11:32:00,265.84,2023-05-02 11:32:00
"11643",2023-05-02 11:47:00,265.27,2023-05-02 11:47:00
"11644",2023-05-02 12:02:00,264.73,2023-05-02 12:02:00
"11645",2023-05-02 12:17:00,264.29,2023-05-02 12:17:00
"11646",2023-05-02 12:32:00,263.96,2023-05-02 12:32:00
"11647",2023-05-02 12:47:00,263.72,2023-05-02 12:47:00
"11648",2023-05-02 13:02:00,263.49,2023-05-02 13:02:00
"11649",2023-05-02 13:17:00,263.37,2023-05-02 13:17:00
"11650",2023-05-02 13:32:00,263.1,2023-05-02 13:32:00
"11651",2023-05-02 13:47:00,262.9,2023-05-02 13:47:00
"11652",2023-05-02 14:02:00,263.05,2023-05-02 14:02:00
"11653",2023-05-02 14:17:00,262.94,2023-05-02 14:17:00
"11654",2023-05-02 14:32:00,262.94,2023-05-02 14:32:00
"11655",2023-05-02 14:47:00,263.07,2023-05-02 14:47:00
"11656",2023-05-02 15:02:00,263.09,2023-05-02 15:02:00
"11657",2023-05-02 15:17:00,263.1,2023-05-02 15:17:00
"11658",2023-05-02 15:32:00,263.07,2023-05-02 15:32:00
"11659",2023-05-02 15:47:00,263.1,2023-05-02 15:47:00
"11660",2023-05-02 16:02:00,263.1,2023-05-02 16:02:00
"11661",2023-05-02 16:17:00,262.98,2023-05-02 16:17:00
"11662",2023-05-02 16:32:00,262.92,2023-05-02 16:32:00
"11663",2023-05-02 16:47:00,262.92,2023-05-02 16:47:00
"11664",2023-05-02 17:02:00,262.97,2023-05-02 17:02:00
"11665",2023-05-02 17:17:00,262.99,2023-05-02 17:17:00
"11666",2023-05-02 17:32:00,263.02,2023-05-02 17:32:00
"11667",2023-05-02 17:47:00,263.02,2023-05-02 17:47:00
"11668",2023-05-02 18:02:00,262.97,2023-05-02 18:02:00
"11669",2023-05-02 18:17:00,263.06,2023-05-02 18:17:00
"11670",2023-05-02 18:32:00,263.14,2023-05-02 18:32:00
"11671",2023-05-02 18:47:00,263.19,2023-05-02 18:47:00
"11672",2023-05-02 19:02:00,263.37,2023-05-02 19:02:00
"11673",2023-05-02 19:17:00,263.56,2023-05-02 19:17:00
"11674",2023-05-02 19:32:00,263.81,2023-05-02 19:32:00
"11675",2023-05-02 19:47:00,264.08,2023-05-02 19:47:00
"11676",2023-05-02 20:02:00,264.38,2023-05-02 20:02:00
"11677",2023-05-02 20:17:00,264.53,2023-05-02 20:17:00
"11678",2023-05-02 20:32:00,264.63,2023-05-02 20:32:00
"11679",2023-05-02 20:47:00,264.82,2023-05-02 20:47:00
"11680",2023-05-02 21:02:00,265.22,2023-05-02 21:02:00
"11681",2023-05-02 21:17:00,265.83,2023-05-02 21:17:00
"11682",2023-05-02 21:32:00,266.63,2023-05-02 21:32:00
"11683",2023-05-02 21:47:00,267.48,2023-05-02 21:47:00
"11684",2023-05-02 22:02:00,268.33,2023-05-02 22:02:00
"11685",2023-05-02 22:17:00,269.25,2023-05-02 22:17:00
"11686",2023-05-02 22:32:00,270.31,2023-05-02 22:32:00
"11687",2023-05-02 22:47:00,271.54,2023-05-02 22:47:00
"11688",2023-05-02 23:02:00,272.84,2023-05-02 23:02:00
"11689",2023-05-02 23:17:00,274.49,2023-05-02 23:17:00
"11690",2023-05-02 23:32:00,276.27,2023-05-02 23:32:00
"11691",2023-05-02 23:47:00,278.04,2023-05-02 23:47:00
"11692",2023-05-03 00:02:00,279.83,2023-05-03 00:02:00
"11693",2023-05-03 00:17:00,281.29,2023-05-03 00:17:00
"11694",2023-05-03 00:32:00,282.22,2023-05-03 00:32:00
"11695",2023-05-03 00:47:00,282.99,2023-05-03 00:47:00
"11696",2023-05-03 01:02:00,283.21,2023-05-03 01:02:00
"11697",2023-05-03 01:17:00,282.83,2023-05-03 01:17:00
"11698",2023-05-03 01:32:00,282.04,2023-05-03 01:32:00
"11699",2023-05-03 01:47:00,281.07,2023-05-03 01:47:00
"11700",2023-05-03 02:02:00,280.1,2023-05-03 02:02:00
"11701",2023-05-03 02:17:00,279.31,2023-05-03 02:17:00
"11702",2023-05-03 02:32:00,278.74,2023-05-03 02:32:00
"11703",2023-05-03 02:47:00,278.38,2023-05-03 02:47:00
"11704",2023-05-03 03:02:00,278.37,2023-05-03 03:02:00
"11705",2023-05-03 03:17:00,278.41,2023-05-03 03:17:00
"11706",2023-05-03 03:32:00,278.46,2023-05-03 03:32:00
"11707",2023-05-03 03:47:00,278.62,2023-05-03 03:47:00
"11708",2023-05-03 04:02:00,278.85,2023-05-03 04:02:00
"11709",2023-05-03 04:17:00,279.06,2023-05-03 04:17:00
"11710",2023-05-03 04:32:00,279.37,2023-05-03 04:32:00
"11711",2023-05-03 04:47:00,279.71,2023-05-03 04:47:00
"11712",2023-05-03 05:02:00,280.07,2023-05-03 05:02:00
"11713",2023-05-03 05:17:00,280.45,2023-05-03 05:17:00
"11714",2023-05-03 05:32:00,280.81,2023-05-03 05:32:00
"11715",2023-05-03 05:47:00,281.15,2023-05-03 05:47:00
"11716",2023-05-03 06:02:00,281.48,2023-05-03 06:02:00
"11717",2023-05-03 06:17:00,281.82,2023-05-03 06:17:00
"11718",2023-05-03 06:32:00,282.14,2023-05-03 06:32:00
"11719",2023-05-03 06:47:00,282.45,2023-05-03 06:47:00
"11720",2023-05-03 07:02:00,282.66,2023-05-03 07:02:00
"11721",2023-05-03 07:17:00,282.74,2023-05-03 07:17:00
"11722",2023-05-03 07:32:00,282.78,2023-05-03 07:32:00
"11723",2023-05-03 07:47:00,282.72,2023-05-03 07:47:00
"11724",2023-05-03 08:02:00,282.58,2023-05-03 08:02:00
"11725",2023-05-03 08:17:00,282.29,2023-05-03 08:17:00
"11726",2023-05-03 08:32:00,281.91,2023-05-03 08:32:00
"11727",2023-05-03 08:47:00,281.54,2023-05-03 08:47:00
"11728",2023-05-03 09:02:00,281.21,2023-05-03 09:02:00
"11729",2023-05-03 09:17:00,280.85,2023-05-03 09:17:00
"11730",2023-05-03 09:32:00,280.49,2023-05-03 09:32:00
"11731",2023-05-03 09:47:00,280.1,2023-05-03 09:47:00
"11732",2023-05-03 10:02:00,279.69,2023-05-03 10:02:00
"11733",2023-05-03 10:17:00,279.35,2023-05-03 10:17:00
"11734",2023-05-03 10:32:00,279.04,2023-05-03 10:32:00
"11735",2023-05-03 10:47:00,278.7,2023-05-03 10:47:00
"11736",2023-05-03 11:02:00,278.33,2023-05-03 11:02:00
"11737",2023-05-03 11:17:00,278.09,2023-05-03 11:17:00
"11738",2023-05-03 11:32:00,277.92,2023-05-03 11:32:00
"11739",2023-05-03 11:47:00,277.82,2023-05-03 11:47:00
"11740",2023-05-03 12:02:00,277.61,2023-05-03 12:02:00
"11741",2023-05-03 12:17:00,277.42,2023-05-03 12:17:00
"11742",2023-05-03 12:32:00,277.33,2023-05-03 12:32:00
"11743",2023-05-03 12:47:00,277.25,2023-05-03 12:47:00
"11744",2023-05-03 13:02:00,277.2,2023-05-03 13:02:00
"11745",2023-05-03 13:17:00,277.19,2023-05-03 13:17:00
"11746",2023-05-03 13:32:00,277.12,2023-05-03 13:32:00
"11747",2023-05-03 13:47:00,277.04,2023-05-03 13:47:00
"11748",2023-05-03 14:02:00,276.98,2023-05-03 14:02:00
"11749",2023-05-03 14:17:00,276.93,2023-05-03 14:17:00
"11750",2023-05-03 14:32:00,276.81,2023-05-03 14:32:00
"11751",2023-05-03 14:47:00,276.82,2023-05-03 14:47:00
"11752",2023-05-03 15:02:00,276.75,2023-05-03 15:02:00
"11753",2023-05-03 15:17:00,276.7,2023-05-03 15:17:00
"11754",2023-05-03 15:32:00,276.65,2023-05-03 15:32:00
"11755",2023-05-03 15:47:00,276.66,2023-05-03 15:47:00
"11756",2023-05-03 16:02:00,276.73,2023-05-03 16:02:00
"11757",2023-05-03 16:17:00,276.73,2023-05-03 16:17:00
"11758",2023-05-03 16:32:00,276.7,2023-05-03 16:32:00
"11759",2023-05-03 16:47:00,276.72,2023-05-03 16:47:00
"11760",2023-05-03 17:02:00,276.79,2023-05-03 17:02:00
"11761",2023-05-03 17:17:00,276.81,2023-05-03 17:17:00
"11762",2023-05-03 17:32:00,276.84,2023-05-03 17:32:00
"11763",2023-05-03 17:47:00,276.89,2023-05-03 17:47:00
"11764",2023-05-03 18:02:00,276.88,2023-05-03 18:02:00
"11765",2023-05-03 18:17:00,276.95,2023-05-03 18:17:00
"11766",2023-05-03 18:32:00,277.02,2023-05-03 18:32:00
"11767",2023-05-03 18:47:00,277.15,2023-05-03 18:47:00
"11768",2023-05-03 19:02:00,277.32,2023-05-03 19:02:00
"11769",2023-05-03 19:17:00,277.44,2023-05-03 19:17:00
"11770",2023-05-03 19:32:00,277.56,2023-05-03 19:32:00
"11771",2023-05-03 19:47:00,277.71,2023-05-03 19:47:00
"11772",2023-05-03 20:02:00,277.86,2023-05-03 20:02:00
"11773",2023-05-03 20:17:00,278.05,2023-05-03 20:17:00
"11774",2023-05-03 20:32:00,278.16,2023-05-03 20:32:00
"11775",2023-05-03 20:47:00,278.29,2023-05-03 20:47:00
"11776",2023-05-03 21:02:00,278.41,2023-05-03 21:02:00
"11777",2023-05-03 21:17:00,278.57,2023-05-03 21:17:00
"11778",2023-05-03 21:32:00,278.8,2023-05-03 21:32:00
"11779",2023-05-03 21:47:00,279.05,2023-05-03 21:47:00
"11780",2023-05-03 22:02:00,279.26,2023-05-03 22:02:00
"11781",2023-05-03 22:17:00,279.49,2023-05-03 22:17:00
"11782",2023-05-03 22:32:00,279.72,2023-05-03 22:32:00
"11783",2023-05-03 22:47:00,279.92,2023-05-03 22:47:00
"11784",2023-05-03 23:02:00,280.17,2023-05-03 23:02:00
"11785",2023-05-03 23:17:00,280.37,2023-05-03 23:17:00
"11786",2023-05-03 23:32:00,280.6,2023-05-03 23:32:00
"11787",2023-05-03 23:47:00,280.85,2023-05-03 23:47:00
"11788",2023-05-04 00:02:00,281.12,2023-05-04 00:02:00
"11789",2023-05-04 00:17:00,281.44,2023-05-04 00:17:00
"11790",2023-05-04 00:32:00,281.73,2023-05-04 00:32:00
"11791",2023-05-04 00:47:00,282.02,2023-05-04 00:47:00
"11792",2023-05-04 01:02:00,282.4,2023-05-04 01:02:00
"11793",2023-05-04 01:17:00,282.75,2023-05-04 01:17:00
"11794",2023-05-04 01:32:00,283.1,2023-05-04 01:32:00
"11795",2023-05-04 01:47:00,283.46,2023-05-04 01:47:00
"11796",2023-05-04 02:02:00,283.78,2023-05-04 02:02:00
"11797",2023-05-04 02:17:00,284.11,2023-05-04 02:17:00
"11798",2023-05-04 02:32:00,284.5,2023-05-04 02:32:00
"11799",2023-05-04 02:47:00,284.78,2023-05-04 02:47:00
"11800",2023-05-04 03:02:00,285.16,2023-05-04 03:02:00
"11801",2023-05-04 03:17:00,285.5,2023-05-04 03:17:00
"11802",2023-05-04 03:32:00,285.86,2023-05-04 03:32:00
"11803",2023-05-04 03:47:00,286.18,2023-05-04 03:47:00
"11804",2023-05-04 04:02:00,286.51,2023-05-04 04:02:00
"11805",2023-05-04 04:17:00,286.86,2023-05-04 04:17:00
"11806",2023-05-04 04:32:00,287.22,2023-05-04 04:32:00
"11807",2023-05-04 04:47:00,287.52,2023-05-04 04:47:00
"11808",2023-05-04 05:02:00,287.8,2023-05-04 05:02:00
"11809",2023-05-04 05:17:00,288.03,2023-05-04 05:17:00
"11810",2023-05-04 05:32:00,288.27,2023-05-04 05:32:00
"11811",2023-05-04 05:47:00,288.49,2023-05-04 05:47:00
"11812",2023-05-04 06:02:00,288.76,2023-05-04 06:02:00
"11813",2023-05-04 06:17:00,289.03,2023-05-04 06:17:00
"11814",2023-05-04 06:32:00,289.27,2023-05-04 06:32:00
"11815",2023-05-04 06:47:00,289.43,2023-05-04 06:47:00
"11816",2023-05-04 07:02:00,289.62,2023-05-04 07:02:00
"11817",2023-05-04 07:17:00,289.75,2023-05-04 07:17:00
"11818",2023-05-04 07:32:00,289.89,2023-05-04 07:32:00
"11819",2023-05-04 07:47:00,290.07,2023-05-04 07:47:00
"11820",2023-05-04 08:02:00,290.18,2023-05-04 08:02:00
"11821",2023-05-04 08:17:00,290.31,2023-05-04 08:17:00
"11822",2023-05-04 08:32:00,290.39,2023-05-04 08:32:00
"11823",2023-05-04 08:47:00,290.47,2023-05-04 08:47:00
"11824",2023-05-04 09:02:00,290.54,2023-05-04 09:02:00
"11825",2023-05-04 09:17:00,290.59,2023-05-04 09:17:00
"11826",2023-05-04 09:32:00,290.61,2023-05-04 09:32:00
"11827",2023-05-04 09:47:00,290.65,2023-05-04 09:47:00
"11828",2023-05-04 10:02:00,290.68,2023-05-04 10:02:00
"11829",2023-05-04 10:17:00,290.66,2023-05-04 10:17:00
"11830",2023-05-04 10:32:00,290.66,2023-05-04 10:32:00
"11831",2023-05-04 10:47:00,290.66,2023-05-04 10:47:00
"11832",2023-05-04 11:02:00,290.72,2023-05-04 11:02:00
"11833",2023-05-04 11:17:00,290.69,2023-05-04 11:17:00
"11834",2023-05-04 11:32:00,290.73,2023-05-04 11:32:00
"11835",2023-05-04 11:47:00,290.76,2023-05-04 11:47:00
"11836",2023-05-04 12:02:00,290.88,2023-05-04 12:02:00
"11837",2023-05-04 12:17:00,290.96,2023-05-04 12:17:00
"11838",2023-05-04 12:32:00,291.03,2023-05-04 12:32:00
"11839",2023-05-04 12:47:00,291.08,2023-05-04 12:47:00
"11840",2023-05-04 13:02:00,291.1,2023-05-04 13:02:00
"11841",2023-05-04 13:17:00,291.08,2023-05-04 13:17:00
"11842",2023-05-04 13:32:00,291.08,2023-05-04 13:32:00
"11843",2023-05-04 13:47:00,291.11,2023-05-04 13:47:00
"11844",2023-05-04 14:02:00,291,2023-05-04 14:02:00
"11845",2023-05-04 14:17:00,291.12,2023-05-04 14:17:00
"11846",2023-05-04 14:32:00,291.02,2023-05-04 14:32:00
"11847",2023-05-04 14:47:00,291.11,2023-05-04 14:47:00
"11848",2023-05-04 15:02:00,291.13,2023-05-04 15:02:00
"11849",2023-05-04 15:17:00,291.04,2023-05-04 15:17:00
"11850",2023-05-04 15:32:00,291.12,2023-05-04 15:32:00
"11851",2023-05-04 15:47:00,291.13,2023-05-04 15:47:00
"11852",2023-05-04 16:02:00,291.1,2023-05-04 16:02:00
"11853",2023-05-04 16:17:00,291.16,2023-05-04 16:17:00
"11854",2023-05-04 16:32:00,291.26,2023-05-04 16:32:00
"11855",2023-05-04 16:47:00,291.33,2023-05-04 16:47:00
"11856",2023-05-04 17:02:00,291.39,2023-05-04 17:02:00
"11857",2023-05-04 17:17:00,291.43,2023-05-04 17:17:00
"11858",2023-05-04 17:32:00,291.48,2023-05-04 17:32:00
"11859",2023-05-04 17:47:00,291.55,2023-05-04 17:47:00
"11860",2023-05-04 18:02:00,291.59,2023-05-04 18:02:00
"11861",2023-05-04 18:17:00,291.68,2023-05-04 18:17:00
