"","Timestamp","Sp Cond.SpecCond@Hungerford Brook","timestamp"
"5610",2024-02-28 13:17:00,286.47,2024-02-28 13:17:00
"5611",2024-02-28 13:32:00,285.12,2024-02-28 13:32:00
"5612",2024-02-28 13:47:00,283.83,2024-02-28 13:47:00
"5613",2024-02-28 14:02:00,282.52,2024-02-28 14:02:00
"5614",2024-02-28 14:17:00,281.34,2024-02-28 14:17:00
"5615",2024-02-28 14:32:00,280.19,2024-02-28 14:32:00
"5616",2024-02-28 14:47:00,279.18,2024-02-28 14:47:00
"5617",2024-02-28 15:02:00,278.25,2024-02-28 15:02:00
"5618",2024-02-28 15:17:00,277.4,2024-02-28 15:17:00
"5619",2024-02-28 15:32:00,276.69,2024-02-28 15:32:00
"5620",2024-02-28 15:47:00,275.99,2024-02-28 15:47:00
"5621",2024-02-28 16:02:00,275.41,2024-02-28 16:02:00
"5622",2024-02-28 16:17:00,274.88,2024-02-28 16:17:00
"5623",2024-02-28 16:32:00,274.62,2024-02-28 16:32:00
"5624",2024-02-28 16:47:00,274.33,2024-02-28 16:47:00
"5625",2024-02-28 17:02:00,274,2024-02-28 17:02:00
"5626",2024-02-28 17:17:00,273.72,2024-02-28 17:17:00
"5627",2024-02-28 17:32:00,273.46,2024-02-28 17:32:00
"5628",2024-02-28 17:47:00,273.08,2024-02-28 17:47:00
"5629",2024-02-28 18:02:00,272.66,2024-02-28 18:02:00
"5630",2024-02-28 18:17:00,272.32,2024-02-28 18:17:00
"5631",2024-02-28 18:32:00,272.02,2024-02-28 18:32:00
"5632",2024-02-28 18:47:00,271.7,2024-02-28 18:47:00
"5633",2024-02-28 19:02:00,271.48,2024-02-28 19:02:00
"5634",2024-02-28 19:17:00,271.05,2024-02-28 19:17:00
"5635",2024-02-28 19:32:00,270.58,2024-02-28 19:32:00
"5636",2024-02-28 19:47:00,270.04,2024-02-28 19:47:00
"5637",2024-02-28 20:02:00,269.73,2024-02-28 20:02:00
"5638",2024-02-28 20:17:00,272.04,2024-02-28 20:17:00
"5639",2024-02-28 20:32:00,270.63,2024-02-28 20:32:00
"5640",2024-02-28 20:47:00,268.72,2024-02-28 20:47:00
"5641",2024-02-28 21:02:00,267.63,2024-02-28 21:02:00
"5642",2024-02-28 21:17:00,266.79,2024-02-28 21:17:00
"5643",2024-02-28 21:32:00,266.19,2024-02-28 21:32:00
"5644",2024-02-28 21:47:00,265.44,2024-02-28 21:47:00
"5645",2024-02-28 22:02:00,264.58,2024-02-28 22:02:00
"5646",2024-02-28 22:17:00,263.83,2024-02-28 22:17:00
"5647",2024-02-28 22:32:00,263.23,2024-02-28 22:32:00
"5648",2024-02-28 22:47:00,262.8,2024-02-28 22:47:00
"5649",2024-02-28 23:02:00,262.72,2024-02-28 23:02:00
"5650",2024-02-28 23:17:00,262.6,2024-02-28 23:17:00
"5651",2024-02-28 23:32:00,262.5,2024-02-28 23:32:00
"5652",2024-02-28 23:47:00,262.29,2024-02-28 23:47:00
"5653",2024-02-29 00:02:00,261.98,2024-02-29 00:02:00
"5654",2024-02-29 00:17:00,261.6,2024-02-29 00:17:00
"5655",2024-02-29 00:32:00,261.33,2024-02-29 00:32:00
"5656",2024-02-29 00:47:00,261.09,2024-02-29 00:47:00
"5657",2024-02-29 01:02:00,260.77,2024-02-29 01:02:00
"5658",2024-02-29 01:17:00,260.36,2024-02-29 01:17:00
"5659",2024-02-29 01:32:00,259.9,2024-02-29 01:32:00
"5660",2024-02-29 01:47:00,259.61,2024-02-29 01:47:00
"5661",2024-02-29 02:02:00,259.44,2024-02-29 02:02:00
"5662",2024-02-29 02:17:00,259.53,2024-02-29 02:17:00
"5663",2024-02-29 02:32:00,259.65,2024-02-29 02:32:00
"5664",2024-02-29 02:47:00,259.99,2024-02-29 02:47:00
"5665",2024-02-29 03:02:00,260.47,2024-02-29 03:02:00
"5666",2024-02-29 03:17:00,261.02,2024-02-29 03:17:00
"5667",2024-02-29 03:32:00,261.63,2024-02-29 03:32:00
"5668",2024-02-29 03:47:00,262.25,2024-02-29 03:47:00
"5669",2024-02-29 04:02:00,262.88,2024-02-29 04:02:00
"5670",2024-02-29 04:17:00,263.65,2024-02-29 04:17:00
"5671",2024-02-29 04:32:00,264.53,2024-02-29 04:32:00
"5672",2024-02-29 04:47:00,265.41,2024-02-29 04:47:00
"5673",2024-02-29 05:02:00,266.19,2024-02-29 05:02:00
"5674",2024-02-29 05:17:00,266.93,2024-02-29 05:17:00
"5675",2024-02-29 05:32:00,267.58,2024-02-29 05:32:00
"5676",2024-02-29 05:47:00,268.1,2024-02-29 05:47:00
"5677",2024-02-29 06:02:00,268.62,2024-02-29 06:02:00
"5678",2024-02-29 06:17:00,269.12,2024-02-29 06:17:00
"5679",2024-02-29 06:32:00,269.51,2024-02-29 06:32:00
"5680",2024-02-29 06:47:00,269.97,2024-02-29 06:47:00
"5681",2024-02-29 07:02:00,270.34,2024-02-29 07:02:00
"5682",2024-02-29 07:17:00,270.74,2024-02-29 07:17:00
"5683",2024-02-29 07:32:00,271.04,2024-02-29 07:32:00
"5684",2024-02-29 07:47:00,271.31,2024-02-29 07:47:00
"5685",2024-02-29 08:02:00,271.5,2024-02-29 08:02:00
"5686",2024-02-29 08:17:00,271.63,2024-02-29 08:17:00
"5687",2024-02-29 08:32:00,271.66,2024-02-29 08:32:00
"5688",2024-02-29 08:47:00,271.68,2024-02-29 08:47:00
"5689",2024-02-29 09:02:00,271.74,2024-02-29 09:02:00
"5690",2024-02-29 09:17:00,271.94,2024-02-29 09:17:00
"5691",2024-02-29 09:32:00,272.35,2024-02-29 09:32:00
"5692",2024-02-29 09:47:00,272.98,2024-02-29 09:47:00
"5693",2024-02-29 10:02:00,273.78,2024-02-29 10:02:00
"5694",2024-02-29 10:17:00,274.63,2024-02-29 10:17:00
"5695",2024-02-29 10:32:00,275.53,2024-02-29 10:32:00
"5696",2024-02-29 10:47:00,276.33,2024-02-29 10:47:00
"5697",2024-02-29 11:02:00,277.06,2024-02-29 11:02:00
"5698",2024-02-29 11:17:00,277.7,2024-02-29 11:17:00
"5699",2024-02-29 11:32:00,278.3,2024-02-29 11:32:00
"5700",2024-02-29 11:47:00,278.71,2024-02-29 11:47:00
"5701",2024-02-29 12:02:00,279.09,2024-02-29 12:02:00
"5702",2024-02-29 12:17:00,279.41,2024-02-29 12:17:00
"5703",2024-02-29 12:32:00,279.72,2024-02-29 12:32:00
"5704",2024-02-29 12:47:00,279.78,2024-02-29 12:47:00
"5705",2024-02-29 13:02:00,279.62,2024-02-29 13:02:00
"5706",2024-02-29 13:17:00,279.28,2024-02-29 13:17:00
"5707",2024-02-29 13:32:00,278.45,2024-02-29 13:32:00
"5708",2024-02-29 13:47:00,277.54,2024-02-29 13:47:00
"5709",2024-02-29 14:02:00,276.51,2024-02-29 14:02:00
"5710",2024-02-29 14:17:00,275.55,2024-02-29 14:17:00
"5711",2024-02-29 14:32:00,274.42,2024-02-29 14:32:00
"5712",2024-02-29 14:47:00,273.42,2024-02-29 14:47:00
"5713",2024-02-29 15:02:00,273.1,2024-02-29 15:02:00
"5714",2024-02-29 15:17:00,273.43,2024-02-29 15:17:00
"5715",2024-02-29 15:32:00,274.35,2024-02-29 15:32:00
"5716",2024-02-29 15:47:00,275.41,2024-02-29 15:47:00
"5717",2024-02-29 16:02:00,276.37,2024-02-29 16:02:00
"5718",2024-02-29 16:17:00,277.05,2024-02-29 16:17:00
"5719",2024-02-29 16:32:00,277.57,2024-02-29 16:32:00
"5720",2024-02-29 16:47:00,277.83,2024-02-29 16:47:00
"5721",2024-02-29 17:02:00,278,2024-02-29 17:02:00
"5722",2024-02-29 17:17:00,278.13,2024-02-29 17:17:00
"5723",2024-02-29 17:32:00,278.27,2024-02-29 17:32:00
"5724",2024-02-29 17:47:00,278.48,2024-02-29 17:47:00
"5725",2024-02-29 18:02:00,278.7,2024-02-29 18:02:00
"5726",2024-02-29 18:17:00,278.9,2024-02-29 18:17:00
"5727",2024-02-29 18:32:00,279.04,2024-02-29 18:32:00
"5728",2024-02-29 18:47:00,279.19,2024-02-29 18:47:00
"5729",2024-02-29 19:02:00,279.27,2024-02-29 19:02:00
"5730",2024-02-29 19:17:00,279.37,2024-02-29 19:17:00
"5731",2024-02-29 19:32:00,279.42,2024-02-29 19:32:00
"5732",2024-02-29 19:47:00,279.44,2024-02-29 19:47:00
"5733",2024-02-29 20:02:00,279.51,2024-02-29 20:02:00
"5734",2024-02-29 20:17:00,279.62,2024-02-29 20:17:00
"5735",2024-02-29 20:32:00,279.64,2024-02-29 20:32:00
"5736",2024-02-29 20:47:00,279.79,2024-02-29 20:47:00
"5737",2024-02-29 21:02:00,280.14,2024-02-29 21:02:00
"5738",2024-02-29 21:17:00,280.3,2024-02-29 21:17:00
"5739",2024-02-29 21:32:00,280.41,2024-02-29 21:32:00
"5740",2024-02-29 21:47:00,280.57,2024-02-29 21:47:00
"5741",2024-02-29 22:02:00,280.69,2024-02-29 22:02:00
"5742",2024-02-29 22:17:00,280.86,2024-02-29 22:17:00
"5743",2024-02-29 22:32:00,280.99,2024-02-29 22:32:00
"5744",2024-02-29 22:47:00,281.15,2024-02-29 22:47:00
"5745",2024-02-29 23:02:00,281.35,2024-02-29 23:02:00
"5746",2024-02-29 23:17:00,281.5,2024-02-29 23:17:00
"5747",2024-02-29 23:32:00,281.71,2024-02-29 23:32:00
"5748",2024-02-29 23:47:00,281.9,2024-02-29 23:47:00
"5749",2024-03-01 00:02:00,282.09,2024-03-01 00:02:00
"5750",2024-03-01 00:17:00,282.33,2024-03-01 00:17:00
"5751",2024-03-01 00:32:00,282.56,2024-03-01 00:32:00
"5752",2024-03-01 00:47:00,282.77,2024-03-01 00:47:00
"5753",2024-03-01 01:02:00,282.99,2024-03-01 01:02:00
"5754",2024-03-01 01:17:00,283.25,2024-03-01 01:17:00
"5755",2024-03-01 01:32:00,283.52,2024-03-01 01:32:00
"5756",2024-03-01 01:47:00,283.91,2024-03-01 01:47:00
"5757",2024-03-01 02:02:00,284.22,2024-03-01 02:02:00
"5758",2024-03-01 02:17:00,284.67,2024-03-01 02:17:00
"5759",2024-03-01 02:32:00,285.05,2024-03-01 02:32:00
"5760",2024-03-01 02:47:00,285.55,2024-03-01 02:47:00
"5761",2024-03-01 03:02:00,286.03,2024-03-01 03:02:00
"5762",2024-03-01 03:17:00,286.55,2024-03-01 03:17:00
"5763",2024-03-01 03:32:00,287.13,2024-03-01 03:32:00
"5764",2024-03-01 03:47:00,287.74,2024-03-01 03:47:00
"5765",2024-03-01 04:02:00,288.42,2024-03-01 04:02:00
"5766",2024-03-01 04:17:00,289.18,2024-03-01 04:17:00
"5767",2024-03-01 04:32:00,290.05,2024-03-01 04:32:00
"5768",2024-03-01 04:47:00,291.1,2024-03-01 04:47:00
"5769",2024-03-01 05:02:00,292.23,2024-03-01 05:02:00
"5770",2024-03-01 05:17:00,293.64,2024-03-01 05:17:00
"5771",2024-03-01 05:32:00,295,2024-03-01 05:32:00
"5772",2024-03-01 05:47:00,296.41,2024-03-01 05:47:00
"5773",2024-03-01 06:02:00,297.96,2024-03-01 06:02:00
"5774",2024-03-01 06:17:00,299.56,2024-03-01 06:17:00
"5775",2024-03-01 06:32:00,300.9,2024-03-01 06:32:00
"5776",2024-03-01 06:47:00,301.98,2024-03-01 06:47:00
"5777",2024-03-01 07:02:00,302.77,2024-03-01 07:02:00
"5778",2024-03-01 07:17:00,303.19,2024-03-01 07:17:00
"5779",2024-03-01 07:32:00,303.2,2024-03-01 07:32:00
"5780",2024-03-01 07:47:00,302.92,2024-03-01 07:47:00
"5781",2024-03-01 08:02:00,302.44,2024-03-01 08:02:00
"5782",2024-03-01 08:17:00,301.89,2024-03-01 08:17:00
"5783",2024-03-01 08:32:00,301.41,2024-03-01 08:32:00
"5784",2024-03-01 08:47:00,301.12,2024-03-01 08:47:00
"5785",2024-03-01 09:02:00,301.04,2024-03-01 09:02:00
"5786",2024-03-01 09:17:00,301.11,2024-03-01 09:17:00
"5787",2024-03-01 09:32:00,301.39,2024-03-01 09:32:00
"5788",2024-03-01 09:47:00,301.71,2024-03-01 09:47:00
"5789",2024-03-01 10:02:00,302.16,2024-03-01 10:02:00
"5790",2024-03-01 10:17:00,302.72,2024-03-01 10:17:00
"5791",2024-03-01 10:32:00,303.51,2024-03-01 10:32:00
"5792",2024-03-01 10:47:00,304.51,2024-03-01 10:47:00
"5793",2024-03-01 11:02:00,305.56,2024-03-01 11:02:00
"5794",2024-03-01 11:17:00,306.68,2024-03-01 11:17:00
"5795",2024-03-01 11:32:00,307.85,2024-03-01 11:32:00
"5796",2024-03-01 11:47:00,308.89,2024-03-01 11:47:00
"5797",2024-03-01 12:02:00,309.53,2024-03-01 12:02:00
"5798",2024-03-01 12:17:00,310.15,2024-03-01 12:17:00
"5799",2024-03-01 12:32:00,310.84,2024-03-01 12:32:00
"5800",2024-03-01 12:47:00,311.39,2024-03-01 12:47:00
"5801",2024-03-01 13:02:00,311.95,2024-03-01 13:02:00
"5802",2024-03-01 13:17:00,312.46,2024-03-01 13:17:00
"5803",2024-03-01 13:32:00,312.86,2024-03-01 13:32:00
"5804",2024-03-01 13:47:00,313.32,2024-03-01 13:47:00
"5805",2024-03-01 14:02:00,313.87,2024-03-01 14:02:00
"5806",2024-03-01 14:17:00,314.46,2024-03-01 14:17:00
"5807",2024-03-01 14:32:00,315.3,2024-03-01 14:32:00
"5808",2024-03-01 14:47:00,316.1,2024-03-01 14:47:00
"5809",2024-03-01 15:02:00,317.08,2024-03-01 15:02:00
"5810",2024-03-01 15:17:00,318.16,2024-03-01 15:17:00
"5811",2024-03-01 15:32:00,319.25,2024-03-01 15:32:00
"5812",2024-03-01 15:47:00,320.42,2024-03-01 15:47:00
"5813",2024-03-01 16:02:00,321.61,2024-03-01 16:02:00
"5814",2024-03-01 16:17:00,322.68,2024-03-01 16:17:00
"5815",2024-03-01 16:32:00,323.8,2024-03-01 16:32:00
"5816",2024-03-01 16:47:00,325.07,2024-03-01 16:47:00
"5817",2024-03-01 17:02:00,326.51,2024-03-01 17:02:00
"5818",2024-03-01 17:17:00,328.08,2024-03-01 17:17:00
"5819",2024-03-01 17:32:00,329.93,2024-03-01 17:32:00
"5820",2024-03-01 17:47:00,331.9,2024-03-01 17:47:00
"5821",2024-03-01 18:02:00,333.93,2024-03-01 18:02:00
"5822",2024-03-01 18:17:00,335.84,2024-03-01 18:17:00
"5823",2024-03-01 18:32:00,337.76,2024-03-01 18:32:00
"5824",2024-03-01 18:47:00,339.47,2024-03-01 18:47:00
"5825",2024-03-01 19:02:00,340.97,2024-03-01 19:02:00
"5826",2024-03-01 19:17:00,342.34,2024-03-01 19:17:00
"5827",2024-03-01 19:32:00,343.45,2024-03-01 19:32:00
"5828",2024-03-01 19:47:00,344.37,2024-03-01 19:47:00
"5829",2024-03-01 20:02:00,345.18,2024-03-01 20:02:00
"5830",2024-03-01 20:17:00,345.85,2024-03-01 20:17:00
"5831",2024-03-01 20:32:00,346.37,2024-03-01 20:32:00
"5832",2024-03-01 20:47:00,346.84,2024-03-01 20:47:00
"5833",2024-03-01 21:02:00,347.19,2024-03-01 21:02:00
"5834",2024-03-01 21:17:00,347.46,2024-03-01 21:17:00
"5835",2024-03-01 21:32:00,347.61,2024-03-01 21:32:00
"5836",2024-03-01 21:47:00,347.73,2024-03-01 21:47:00
"5837",2024-03-01 22:02:00,347.79,2024-03-01 22:02:00
"5838",2024-03-01 22:17:00,347.88,2024-03-01 22:17:00
"5839",2024-03-01 22:32:00,347.87,2024-03-01 22:32:00
"5840",2024-03-01 22:47:00,347.93,2024-03-01 22:47:00
"5841",2024-03-01 23:02:00,347.95,2024-03-01 23:02:00
"5842",2024-03-01 23:17:00,348.01,2024-03-01 23:17:00
"5843",2024-03-01 23:32:00,348.11,2024-03-01 23:32:00
"5844",2024-03-01 23:47:00,348.2,2024-03-01 23:47:00
"5845",2024-03-02 00:02:00,348.27,2024-03-02 00:02:00
"5846",2024-03-02 00:17:00,348.37,2024-03-02 00:17:00
"5847",2024-03-02 00:32:00,348.5,2024-03-02 00:32:00
"5848",2024-03-02 00:47:00,348.57,2024-03-02 00:47:00
"5849",2024-03-02 01:02:00,348.74,2024-03-02 01:02:00
"5850",2024-03-02 01:17:00,349.07,2024-03-02 01:17:00
"5851",2024-03-02 01:32:00,349.31,2024-03-02 01:32:00
"5852",2024-03-02 01:47:00,349.65,2024-03-02 01:47:00
"5853",2024-03-02 02:02:00,350.05,2024-03-02 02:02:00
"5854",2024-03-02 02:17:00,350.46,2024-03-02 02:17:00
"5855",2024-03-02 02:32:00,350.94,2024-03-02 02:32:00
"5856",2024-03-02 02:47:00,351.49,2024-03-02 02:47:00
"5857",2024-03-02 03:02:00,352.04,2024-03-02 03:02:00
"5858",2024-03-02 03:17:00,352.6,2024-03-02 03:17:00
"5859",2024-03-02 03:32:00,353.17,2024-03-02 03:32:00
"5860",2024-03-02 03:47:00,353.77,2024-03-02 03:47:00
"5861",2024-03-02 04:02:00,354.37,2024-03-02 04:02:00
"5862",2024-03-02 04:17:00,355,2024-03-02 04:17:00
"5863",2024-03-02 04:32:00,355.6,2024-03-02 04:32:00
"5864",2024-03-02 04:47:00,356.21,2024-03-02 04:47:00
"5865",2024-03-02 05:02:00,356.79,2024-03-02 05:02:00
"5866",2024-03-02 05:17:00,357.39,2024-03-02 05:17:00
"5867",2024-03-02 05:32:00,357.96,2024-03-02 05:32:00
"5868",2024-03-02 05:47:00,358.55,2024-03-02 05:47:00
"5869",2024-03-02 06:02:00,359.1,2024-03-02 06:02:00
"5870",2024-03-02 06:17:00,359.61,2024-03-02 06:17:00
"5871",2024-03-02 06:32:00,360.11,2024-03-02 06:32:00
"5872",2024-03-02 06:47:00,360.63,2024-03-02 06:47:00
"5873",2024-03-02 07:02:00,361.12,2024-03-02 07:02:00
"5874",2024-03-02 07:17:00,361.55,2024-03-02 07:17:00
"5875",2024-03-02 07:32:00,361.97,2024-03-02 07:32:00
"5876",2024-03-02 07:47:00,362.45,2024-03-02 07:47:00
"5877",2024-03-02 08:02:00,362.87,2024-03-02 08:02:00
"5878",2024-03-02 08:17:00,363.27,2024-03-02 08:17:00
"5879",2024-03-02 08:32:00,363.6,2024-03-02 08:32:00
"5880",2024-03-02 08:47:00,363.96,2024-03-02 08:47:00
"5881",2024-03-02 09:02:00,364.29,2024-03-02 09:02:00
"5882",2024-03-02 09:17:00,364.59,2024-03-02 09:17:00
"5883",2024-03-02 09:32:00,364.93,2024-03-02 09:32:00
"5884",2024-03-02 09:47:00,365.3,2024-03-02 09:47:00
"5885",2024-03-02 10:02:00,365.57,2024-03-02 10:02:00
"5886",2024-03-02 10:17:00,365.75,2024-03-02 10:17:00
"5887",2024-03-02 10:32:00,366.05,2024-03-02 10:32:00
"5888",2024-03-02 10:47:00,366.21,2024-03-02 10:47:00
"5889",2024-03-02 11:02:00,366.38,2024-03-02 11:02:00
"5890",2024-03-02 11:17:00,366.58,2024-03-02 11:17:00
"5891",2024-03-02 11:32:00,366.69,2024-03-02 11:32:00
"5892",2024-03-02 11:47:00,366.82,2024-03-02 11:47:00
"5893",2024-03-02 12:02:00,366.81,2024-03-02 12:02:00
"5894",2024-03-02 12:17:00,366.9,2024-03-02 12:17:00
"5895",2024-03-02 12:32:00,366.98,2024-03-02 12:32:00
"5896",2024-03-02 12:47:00,367,2024-03-02 12:47:00
"5897",2024-03-02 13:02:00,366.97,2024-03-02 13:02:00
"5898",2024-03-02 13:17:00,366.91,2024-03-02 13:17:00
"5899",2024-03-02 13:32:00,366.83,2024-03-02 13:32:00
"5900",2024-03-02 13:47:00,366.79,2024-03-02 13:47:00
"5901",2024-03-02 14:02:00,366.69,2024-03-02 14:02:00
"5902",2024-03-02 14:17:00,366.65,2024-03-02 14:17:00
"5903",2024-03-02 14:32:00,366.53,2024-03-02 14:32:00
"5904",2024-03-02 14:47:00,366.37,2024-03-02 14:47:00
"5905",2024-03-02 15:02:00,366.23,2024-03-02 15:02:00
"5906",2024-03-02 15:17:00,366.05,2024-03-02 15:17:00
"5907",2024-03-02 15:32:00,365.87,2024-03-02 15:32:00
"5908",2024-03-02 15:47:00,365.66,2024-03-02 15:47:00
"5909",2024-03-02 16:02:00,365.4,2024-03-02 16:02:00
"5910",2024-03-02 16:17:00,365.08,2024-03-02 16:17:00
"5911",2024-03-02 16:32:00,364.81,2024-03-02 16:32:00
"5912",2024-03-02 16:47:00,364.5,2024-03-02 16:47:00
"5913",2024-03-02 17:02:00,364.27,2024-03-02 17:02:00
"5914",2024-03-02 17:17:00,363.99,2024-03-02 17:17:00
"5915",2024-03-02 17:32:00,363.77,2024-03-02 17:32:00
"5916",2024-03-02 17:47:00,363.62,2024-03-02 17:47:00
"5917",2024-03-02 18:02:00,363.42,2024-03-02 18:02:00
"5918",2024-03-02 18:17:00,363.27,2024-03-02 18:17:00
"5919",2024-03-02 18:32:00,363.09,2024-03-02 18:32:00
"5920",2024-03-02 18:47:00,362.88,2024-03-02 18:47:00
"5921",2024-03-02 19:02:00,362.57,2024-03-02 19:02:00
"5922",2024-03-02 19:17:00,362.31,2024-03-02 19:17:00
"5923",2024-03-02 19:32:00,361.94,2024-03-02 19:32:00
"5924",2024-03-02 19:47:00,361.48,2024-03-02 19:47:00
"5925",2024-03-02 20:02:00,360.95,2024-03-02 20:02:00
"5926",2024-03-02 20:17:00,360.3,2024-03-02 20:17:00
"5927",2024-03-02 20:32:00,359.62,2024-03-02 20:32:00
"5928",2024-03-02 20:47:00,358.92,2024-03-02 20:47:00
"5929",2024-03-02 21:02:00,358.08,2024-03-02 21:02:00
"5930",2024-03-02 21:17:00,357.06,2024-03-02 21:17:00
"5931",2024-03-02 21:32:00,355.91,2024-03-02 21:32:00
"5932",2024-03-02 21:47:00,354.47,2024-03-02 21:47:00
"5933",2024-03-02 22:02:00,353.02,2024-03-02 22:02:00
"5934",2024-03-02 22:17:00,351.4,2024-03-02 22:17:00
"5935",2024-03-02 22:32:00,349.65,2024-03-02 22:32:00
"5936",2024-03-02 22:47:00,347.7,2024-03-02 22:47:00
"5937",2024-03-02 23:02:00,345.76,2024-03-02 23:02:00
"5938",2024-03-02 23:17:00,343.94,2024-03-02 23:17:00
"5939",2024-03-02 23:32:00,341.87,2024-03-02 23:32:00
"5940",2024-03-02 23:47:00,339.48,2024-03-02 23:47:00
"5941",2024-03-03 00:02:00,336.94,2024-03-03 00:02:00
"5942",2024-03-03 00:17:00,334.36,2024-03-03 00:17:00
"5943",2024-03-03 00:32:00,331.89,2024-03-03 00:32:00
"5944",2024-03-03 00:47:00,329.36,2024-03-03 00:47:00
"5945",2024-03-03 01:02:00,327.24,2024-03-03 01:02:00
"5946",2024-03-03 01:17:00,325.72,2024-03-03 01:17:00
"5947",2024-03-03 01:32:00,324.74,2024-03-03 01:32:00
"5948",2024-03-03 01:47:00,324.14,2024-03-03 01:47:00
"5949",2024-03-03 02:02:00,323.6,2024-03-03 02:02:00
"5950",2024-03-03 02:17:00,322.88,2024-03-03 02:17:00
"5951",2024-03-03 02:32:00,321.71,2024-03-03 02:32:00
"5952",2024-03-03 02:47:00,320.16,2024-03-03 02:47:00
"5953",2024-03-03 03:02:00,318.41,2024-03-03 03:02:00
"5954",2024-03-03 03:17:00,316.64,2024-03-03 03:17:00
"5955",2024-03-03 03:32:00,315.06,2024-03-03 03:32:00
"5956",2024-03-03 03:47:00,313.83,2024-03-03 03:47:00
"5957",2024-03-03 04:02:00,312.87,2024-03-03 04:02:00
"5958",2024-03-03 04:17:00,312.18,2024-03-03 04:17:00
"5959",2024-03-03 04:32:00,311.8,2024-03-03 04:32:00
"5960",2024-03-03 04:47:00,311.55,2024-03-03 04:47:00
"5961",2024-03-03 05:02:00,311.56,2024-03-03 05:02:00
"5962",2024-03-03 05:17:00,311.8,2024-03-03 05:17:00
"5963",2024-03-03 05:32:00,312.22,2024-03-03 05:32:00
"5964",2024-03-03 05:47:00,312.71,2024-03-03 05:47:00
"5965",2024-03-03 06:02:00,313.29,2024-03-03 06:02:00
"5966",2024-03-03 06:17:00,313.82,2024-03-03 06:17:00
"5967",2024-03-03 06:32:00,314.2,2024-03-03 06:32:00
"5968",2024-03-03 06:47:00,314.44,2024-03-03 06:47:00
"5969",2024-03-03 07:02:00,314.51,2024-03-03 07:02:00
"5970",2024-03-03 07:17:00,314.43,2024-03-03 07:17:00
"5971",2024-03-03 07:32:00,314.19,2024-03-03 07:32:00
"5972",2024-03-03 07:47:00,313.86,2024-03-03 07:47:00
"5973",2024-03-03 08:02:00,313.47,2024-03-03 08:02:00
"5974",2024-03-03 08:17:00,312.99,2024-03-03 08:17:00
"5975",2024-03-03 08:32:00,312.53,2024-03-03 08:32:00
"5976",2024-03-03 08:47:00,311.98,2024-03-03 08:47:00
"5977",2024-03-03 09:02:00,311.43,2024-03-03 09:02:00
"5978",2024-03-03 09:17:00,310.81,2024-03-03 09:17:00
"5979",2024-03-03 09:32:00,310.15,2024-03-03 09:32:00
"5980",2024-03-03 09:47:00,309.47,2024-03-03 09:47:00
"5981",2024-03-03 10:02:00,308.67,2024-03-03 10:02:00
"5982",2024-03-03 10:17:00,307.81,2024-03-03 10:17:00
"5983",2024-03-03 10:32:00,306.98,2024-03-03 10:32:00
"5984",2024-03-03 10:47:00,306.1,2024-03-03 10:47:00
"5985",2024-03-03 11:02:00,305.4,2024-03-03 11:02:00
"5986",2024-03-03 11:17:00,304.55,2024-03-03 11:17:00
"5987",2024-03-03 11:32:00,303.65,2024-03-03 11:32:00
"5988",2024-03-03 11:47:00,302.92,2024-03-03 11:47:00
"5989",2024-03-03 12:02:00,302.12,2024-03-03 12:02:00
"5990",2024-03-03 12:17:00,301.46,2024-03-03 12:17:00
"5991",2024-03-03 12:32:00,300.75,2024-03-03 12:32:00
"5992",2024-03-03 12:47:00,300.17,2024-03-03 12:47:00
"5993",2024-03-03 13:02:00,299.5,2024-03-03 13:02:00
"5994",2024-03-03 13:17:00,298.86,2024-03-03 13:17:00
"5995",2024-03-03 13:32:00,298.26,2024-03-03 13:32:00
"5996",2024-03-03 13:47:00,297.6,2024-03-03 13:47:00
"5997",2024-03-03 14:02:00,296.9,2024-03-03 14:02:00
"5998",2024-03-03 14:17:00,296.37,2024-03-03 14:17:00
"5999",2024-03-03 14:32:00,295.78,2024-03-03 14:32:00
"6000",2024-03-03 14:47:00,295.32,2024-03-03 14:47:00
"6001",2024-03-03 15:02:00,294.8,2024-03-03 15:02:00
"6002",2024-03-03 15:17:00,294.29,2024-03-03 15:17:00
"6003",2024-03-03 15:32:00,294,2024-03-03 15:32:00
"6004",2024-03-03 15:47:00,293.64,2024-03-03 15:47:00
"6005",2024-03-03 16:02:00,293.26,2024-03-03 16:02:00
"6006",2024-03-03 16:17:00,293,2024-03-03 16:17:00
"6007",2024-03-03 16:32:00,292.77,2024-03-03 16:32:00
"6008",2024-03-03 16:47:00,292.71,2024-03-03 16:47:00
"6009",2024-03-03 17:02:00,292.7,2024-03-03 17:02:00
"6010",2024-03-03 17:17:00,292.8,2024-03-03 17:17:00
"6011",2024-03-03 17:32:00,292.97,2024-03-03 17:32:00
"6012",2024-03-03 17:47:00,293.18,2024-03-03 17:47:00
"6013",2024-03-03 18:02:00,293.42,2024-03-03 18:02:00
"6014",2024-03-03 18:17:00,293.71,2024-03-03 18:17:00
"6015",2024-03-03 18:32:00,293.96,2024-03-03 18:32:00
"6016",2024-03-03 18:47:00,294.26,2024-03-03 18:47:00
"6017",2024-03-03 19:02:00,294.56,2024-03-03 19:02:00
"6018",2024-03-03 19:17:00,294.85,2024-03-03 19:17:00
"6019",2024-03-03 19:32:00,295.16,2024-03-03 19:32:00
"6020",2024-03-03 19:47:00,295.44,2024-03-03 19:47:00
