"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr","filter_para","sf_thresh"
"4893",0.44,0.455322590706609,0.225436618708916,0.229885971997693,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4894",0.45,0.455965184587499,0.213883457312377,0.242081727275121,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4895",0.46,0.456607778468389,0.204065846450375,0.252541932018014,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4896",0.47,0.457250372349279,0.216823160336138,0.240427212013141,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4897",0.48,0.457892966230169,0.255065195576636,0.202827770653533,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4898",0.49,0.458535560111059,0.23142153390171,0.227114026209349,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4899",0.5,0.459178153991949,0.206164330125367,0.253013823866582,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4900",0.51,0.462087546182458,0.254291239618018,0.207796306564441,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4901",0.52,0.467804731417724,0.304287185216549,0.163517546201175,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4902",0.53,0.47352191665299,0.351894153138129,0.121627763514861,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4903",0.54,0.479239101888256,0.373557092108054,0.105682009780202,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4904",0.55,0.484956287123522,0.387716365009547,0.0972399221139755,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4905",0.56,0.490673472358788,0.412599930596512,0.0780735417622758,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4906",0.57,0.496390657594054,0.422617467118771,0.0737731904752834,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4907",0.58,0.50210784282932,0.45410667840588,0.0480011644234397,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4908",0.59,0.52419588395461,0.46756912695146,0.0566267570031506,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4909",0.6,0.546542764548415,0.486695009626851,0.059847754921564,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4910",0.61,0.56888964514222,0.468639329292471,0.100250315849749,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4911",0.62,0.591236525736025,0.479412579588463,0.111823946147562,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4912",0.63,0.61358340632983,0.468032216702942,0.145551189626887,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4913",0.64,0.635930286923635,0.457780429534494,0.17814985738914,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4914",0.65,0.658277167517439,0.492794068552231,0.165483098965208,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4915",0.66,0.680624048111244,0.467590242252769,0.213033805858475,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4916",0.67,0.690877851863653,0.500271137937994,0.190606713925658,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4917",0.68,0.680948646042078,0.515348824920791,0.165599821121286,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4918",0.69,0.671019440220502,0.522464423941068,0.148555016279435,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4919",0.7,0.661090234398927,0.521859204604021,0.139231029794907,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4920",0.71,0.651161028577352,0.545794714217238,0.105366314360114,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4921",0.72,0.641231822755777,0.545697065293605,0.0955347574621714,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4922",0.73,0.631302616934202,0.607325965333795,0.0239766516004062,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4923",0.74,0.624040973570603,0.598252738869856,0.0257882347007473,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4924",0.75,0.641659696001644,0.60174141237564,0.0399182836260036,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4925",0.76,0.659438877284484,0.662291167808452,-0.00285229052396763,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4926",0.77,0.677919010484211,0.634288966008508,0.0436300444757031,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4927",0.78,0.696399143683937,0.694402736275377,0.00199640740856011,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4928",0.79,0.714879276883664,0.767786492102806,-0.0529072152191424,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4929",0.8,0.740555082151605,0.781955267355718,-0.0414001852041124,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4930",0.81,0.771243593268478,0.948793962614633,-0.177550369346155,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4931",0.82,0.779041720415995,0.947353791418301,-0.168312071002305,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4932",0.83,0.775769858690658,0.93314265657919,-0.157372797888533,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4933",0.84,0.77249799696532,0.992512357236518,-0.220014360271198,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4934",0.85,0.769226135239983,0.975762221294325,-0.206536086054342,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4935",0.86,0.817769547631482,0.974019838858029,-0.156250291226547,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4936",0.87,0.794047488198452,0.988019917777637,-0.193972429579185,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4937",0.88,0.920692956775854,0.918694242121469,0.00199871465438572,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4938",0.89,0.920753698321491,0.938300670261156,-0.0175469719396651,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4939",0.9,0.903552534468563,0.957907098400844,-0.0543545639322812,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4940",0.91,0.851261033848584,0.977513526540532,-0.126252492691948,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4941",0.92,0.88384236473012,0.953408812430516,-0.0695664477003969,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4942",0.93,0.91722173004744,0.971914215011317,-0.0546924849638766,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4943",0.94,0.950601095364761,0.981048531388783,-0.0304474360240222,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4944",0.95,0.981722657179901,0.952595935273531,0.0291267219063696,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4945",0.96,0.891890923651059,0.931796293542481,-0.0399053698914221,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4946",0.97,0.826327251421546,0.854737247109423,-0.0284099956878766,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4947",0.98,0.895543818288068,0.877446835065107,0.0180969832229612,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4948",0.99,0.885649828468047,NA,NA,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4949",1,0.875755838648026,NA,NA,0.643612421598673,"FC = 0.996, SFT = 0.12","storm_53","2022-10-14 01:15:00","2022-10-17 13:30:00",606064.552487454,50336870.3070217,99.5,36.291290568111,3.01418385071986,6091.10103002466,0.996,"0.12"
"4950",0,NA,0.480821196341043,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4951",0.01,NA,0.623330296875253,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4952",0.02,NA,0.765839397409462,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4953",0.03,NA,0.650658418107685,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4954",0.04,NA,0.357574697540222,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4955",0.05,NA,0.321402019836498,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4956",0.06,NA,0.246619588747006,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4957",0.07,NA,0.245510773871053,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4958",0.08,NA,0.274300733098307,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4959",0.09,NA,0.130241875861906,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4960",0.1,NA,0.395089779069261,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4961",0.11,NA,0.044665197445976,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4962",0.12,NA,0.0917240635379502,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4963",0.13,NA,0.284996670496464,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4964",0.14,NA,0.409360452714473,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4965",0.15,NA,0.530266676693111,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4966",0.16,NA,0.14631383408729,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4967",0.17,NA,0.221631514962005,NA,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4968",0.18,0.00540223408025103,0.193678012791762,-0.188275778711511,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4969",0.19,0.0168353789200953,0.0423607476901767,-0.0255253687700814,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4970",0.2,0.00473319898933786,0.0256523848119758,-0.020919185822638,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4971",0.21,0.0889375213771493,0.0405336852254507,0.0484038361516986,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4972",0.22,0.0654091755619236,0.00482765905072646,0.0605815165111972,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4973",0.23,0.00286831132435101,4.11777896172081e-05,0.0028271335347338,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4974",0.24,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4975",0.25,0,0.0288987655496876,-0.0288987655496876,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4976",0.26,0,0.000911401960426227,-0.000911401960426227,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4977",0.27,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4978",0.28,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4979",0.29,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4980",0.3,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4981",0.31,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4982",0.32,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4983",0.33,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4984",0.34,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4985",0.35,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4986",0.36,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4987",0.37,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4988",0.38,0,0,0,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4989",0.39,0,0.00958751635814549,-0.00958751635814549,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4990",0.4,0,0.0543924773223822,-0.0543924773223822,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4991",0.41,0,0.152213728914621,-0.152213728914621,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
"4992",0.42,0,0.113883356055273,-0.113883356055273,-0.0593902974461034,"FC = 0.996, SFT = 0.12","storm_54","2022-10-18 06:15:00","2022-10-21 13:00:00",98144.7473813883,327548.424536651,90.25,5.87693098092146,0.0196136781159671,1087.47642527854,0.996,"0.12"
