"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","tot_constit_mgN","duration_hrs","water_yield_mm","constit_yield_mm","intensity_m3_hr","filter_para","sf_thresh"
"4185",0.43,0.0704288045311988,0.488121836187497,-0.417693031656298,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4186",0.44,0.199048377899436,0.494805991388733,-0.295757613489298,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4187",0.45,0.219983215251425,0.49431877028752,-0.274335555036095,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4188",0.46,0.182916680686916,0.510174375749182,-0.327257695062265,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4189",0.47,0.0511844398923889,0.515380199622968,-0.464195759730579,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4190",0.48,0.176410157199254,0.527969120438404,-0.35155896323915,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4191",0.49,0.0555298807548027,0.5344523656112,-0.478922484856397,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4192",0.5,0.0401233856653268,0.535282738355401,-0.495159352690075,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4193",0.51,0.0504567897261549,0.527973180238558,-0.477516390512403,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4194",0.52,0.108416312585041,0.539888881648529,-0.431472569063489,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4195",0.53,0.204903162905821,0.548570410631731,-0.343667247725911,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4196",0.54,0.361707087099769,0.544447186369863,-0.182740099270094,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4197",0.55,0.0950600045933196,0.554330114368825,-0.459270109775506,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4198",0.56,0.0663063721434017,0.556550370546413,-0.490243998403012,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4199",0.57,0.0915695228689599,0.556027638750179,-0.464458115881219,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4200",0.58,0.102044064246848,0.554720659676103,-0.452676595429254,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4201",0.59,0.0818584062775407,0.561684964589154,-0.479826558311614,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4202",0.6,0.090330034697477,0.57983289296167,-0.489502858264193,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4203",0.61,0.171646045471802,0.575993079890273,-0.404347034418471,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4204",0.62,0.338169467499637,0.601465442903568,-0.263295975403931,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4205",0.63,0.398142416711339,0.612673278099097,-0.214530861387758,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4206",0.64,0.439022958861114,0.605583754738231,-0.166560795877117,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4207",0.65,0.479903501010888,0.608852350238603,-0.128948849227715,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4208",0.66,0.520784043160662,0.609665739912005,-0.0888816967513426,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4209",0.67,0.561664585310437,0.615735305023426,-0.0540707197129895,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4210",0.68,0.602545127460211,0.638370645907447,-0.0358255184472361,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4211",0.69,0.643425669609985,0.641382048190471,0.00204362141951464,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4212",0.7,0.65142754174409,0.644393450473494,0.00703409127059584,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4213",0.71,0.647062073163509,0.647404852756517,-0.000342779593008102,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4214",0.72,0.644275917391863,0.647607070117625,-0.00333115272576245,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4215",0.73,0.645114280887215,0.651872189105771,-0.00675790821855671,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4216",0.74,0.645952644382567,0.653939100367226,-0.00798645598465908,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4217",0.75,0.646791007877919,0.648292455861796,-0.00150144798387652,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4218",0.76,0.647629371373271,0.657005644219732,-0.00937627284646114,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4219",0.77,0.648467734868623,0.656758686337321,-0.00829095146869729,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4220",0.78,0.659329219660375,0.656511728454909,0.00281749120546615,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4221",0.79,0.706055753438634,0.656264770572497,0.0497909828661375,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4222",0.8,0.726754324807241,0.66161624165974,0.0651380831475018,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4223",0.81,0.747452896175849,0.683179929403847,0.0642729667720014,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4224",0.82,0.767811383132319,0.68347880155046,0.0843325815818597,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4225",0.83,0.787571369106346,0.683930812643331,0.103640556463016,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4226",0.84,0.807331355080373,0.697544188193402,0.109787166886972,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4227",0.85,0.828784601825126,0.699966685090061,0.128817916735064,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4228",0.86,0.85828659558,0.702389181986721,0.155897413593279,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4229",0.87,0.884583322364972,0.70481167888338,0.179771643481591,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4230",0.88,0.864090281920035,0.70723417578004,0.156856106139995,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4231",0.89,0.8185628299391,0.72681112281366,0.0917517071254397,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4232",0.9,0.773035377958164,0.791413640344965,-0.018378262386801,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4233",0.91,0.727507925977228,0.774303230724377,-0.0467953047471487,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4234",0.92,0.687522713523322,0.743796877811548,-0.0562741642882261,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4235",0.93,0.907022352619344,0.756654783253425,0.150367569365918,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4236",0.94,0.938723710166448,0.678715131411422,0.260008578755026,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4237",0.95,0.880464262704229,0.555517207563226,0.324947055141003,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4238",0.96,0.698266270707715,0.484509609359941,0.213756661347774,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4239",0.97,0.697151934523437,0.448571077590484,0.248580856932953,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4240",0.98,0.995262163691961,0.471575464394029,0.523686699297933,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4241",0.99,0.806242448541523,0.464101024661336,0.342141423880188,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4242",1,NA,0.456626584928643,NA,0.392259817557976,"FC = 0.996, SFT = 0.1","storm_46","2022-11-28 01:00:00","2022-12-02 20:15:00",261781.974612548,842237398.426636,134.25,5.44245269464756,17.5101330234228,1949.95884255156,0.996,"0.1"
"4243",0,0.938019034193406,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4244",0.01,0.926448689183115,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4245",0.02,0.914878344172825,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4246",0.03,0.903307999162535,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4247",0.04,0.891737654152244,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4248",0.05,0.880167309141954,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4249",0.06,0.868596964131664,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4250",0.07,0.857026619121373,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4251",0.08,0.845456274111083,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4252",0.09,0.833885929100793,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4253",0.1,0.822315584090502,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4254",0.11,0.810745239080212,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4255",0.12,0.799174894069921,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4256",0.13,0.787604549059631,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4257",0.14,0.776034204049341,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4258",0.15,0.76446385903905,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4259",0.16,0.75289351402876,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4260",0.17,0.74132316901847,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4261",0.18,0.729752824008179,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4262",0.19,0.718182478997889,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4263",0.2,0.706612133987599,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4264",0.21,0.695041788977308,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4265",0.22,0.683471443967018,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4266",0.23,0.671901098956728,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4267",0.24,0.660330753946437,NA,NA,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4268",0.25,0.64812279173887,0.999425725795171,-0.351302934056302,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4269",0.26,0.631243519255994,0.99464420466332,-0.363400685407326,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4270",0.27,0.614364246773118,0.989862683531468,-0.375498436758351,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4271",0.28,0.597484974290241,0.985081162399617,-0.387596188109375,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4272",0.29,0.580605701807366,0.980299641267765,-0.3996939394604,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4273",0.3,0.56372642932449,0.975518120135914,-0.411791690811424,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4274",0.31,0.546847156841614,0.970736599004062,-0.423889442162449,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4275",0.32,0.529967884358738,0.965955077872211,-0.435987193513473,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4276",0.33,0.513088611875862,0.961173556740359,-0.448084944864498,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4277",0.34,0.496209339392986,0.956392035608508,-0.460182696215522,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4278",0.35,0.47933006691011,0.951610514476656,-0.472280447566547,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4279",0.36,0.462450794427234,0.946828993344805,-0.484378198917571,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4280",0.37,0.445571521944358,0.942047472212953,-0.496475950268596,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4281",0.38,0.428692249461482,0.937265951081102,-0.50857370161962,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4282",0.39,0.411812976978606,0.93248442994925,-0.520671452970645,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
"4283",0.4,0.39493370449573,0.927702908817399,-0.532769204321669,0.446110918120302,"FC = 0.996, SFT = 0.1","storm_47","2022-12-03 04:15:00","2022-12-03 05:30:00",1921.94161399758,6917982.96216496,5.25,0.0399572061122159,0.143825009608419,366.084116951921,0.996,"0.1"
